BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2013;400000139;400011177;M9999;24;17;32.6;3;1
URGENCES_P;2013;400000139;400011177;N1220;3;1;3.62;;0
URGENCES_P;2013;400000139;400011177;N2120;1;0;0.5;;0
URGENCES_P;2013;400000139;400011177;N2500;18;3;19.15;;
URGENCES_P;2013;400000139;400011177;N2620;8;0;8;;0
URGENCES_P;2013;400000139;400011177;NINF;22;5;23.69;1;1
URGENCES_P;2013;400782769;400001764;M9999;5;;5;;
URGENCES_P;2013;400782769;400001764;N2500;2;1;2.57;;
URGENCES_P;2013;400782769;400001764;NINF;3;4;4.84;;
URGENCES_P;2013;410000020;410000087;M9999;10;3;10.15;;0
URGENCES_P;2013;410000020;410000087;N1220;1;1;5.52;;0
URGENCES_P;2013;410000020;410000087;N2120;1;0;1.22;;0
URGENCES_P;2013;410000020;410000087;N2500;19;7;24.68;;
URGENCES_P;2013;410000020;410000087;N9999;54;22;61.31;;
URGENCES_P;2013;410000020;410000087;NINF;28;13;29.22;;0
URGENCES_P;2013;410000038;410000095;M9999;8;;7.6;1;1
URGENCES_P;2013;410000038;410000095;N1220;0;1;0.65;2;0
URGENCES_P;2013;410000038;410000095;N2120;0;2;0.67;2;0
URGENCES_P;2013;410000038;410000095;N2500;6;1;6.66;;
URGENCES_P;2013;410000038;410000095;N2620;0;1;0.25;2;0
URGENCES_P;2013;410000038;410000095;N9999;23;1;22.14;;
URGENCES_P;2013;410000038;410000095;NINF;14;0;13.91;;0
URGENCES_P;2013;410000046;410000103;M9999;3;2;5.79;3;1
URGENCES_P;2013;410000046;410000103;N1220;1;1;1.4;;0
URGENCES_P;2013;410000046;410000103;N2120;1;0;1;;0
URGENCES_P;2013;410000046;410000103;N2500;10;0;8.83;;
URGENCES_P;2013;410000046;410000103;N2620;12;0;11.03;2;1
URGENCES_P;2013;410000046;410000103;N9999;27;4;28.85;;
URGENCES_P;2013;410000046;410000103;NINF;15;2;16.66;;
URGENCES_P;2013;420000010;420780033;M1140;7;2;2.12;;0
URGENCES_P;2013;420000010;420780033;M3020;3;0;0.4;;
URGENCES_P;2013;420000010;420780033;M9999;32;12;14.53;2;1
URGENCES_P;2013;420000010;420780033;N1220;6;0;3.55;;0
URGENCES_P;2013;420000010;420780033;N2120;1;0;1;;0
URGENCES_P;2013;420000010;420780033;N2500;9;0;9.08;;
URGENCES_P;2013;420000010;420780033;N3120;2;0;0.72;;
URGENCES_P;2013;420000010;420780033;N9999;48;12;48.07;;
URGENCES_P;2013;420000010;420780033;NINF;29;11;30.65;;0
URGENCES_P;2013;420000226;420013831;M9999;6;3;5.66;3;1
URGENCES_P;2013;420000226;420013831;N1220;3;1;3.8;3;1
URGENCES_P;2013;420000226;420013831;N2120;1;;1;3;1
URGENCES_P;2013;420000226;420013831;N2500;9;3;12.2;;
URGENCES_P;2013;420000226;420013831;N2620;;1;0.75;3;0
URGENCES_P;2013;420000226;420013831;N9999;25;17;39.55;;
URGENCES_P;2013;420000226;420013831;NINF;12;12;21.55;3;0
URGENCES_P;2013;420000234;420780652;M9999;7;4;9.45;;0
URGENCES_P;2013;420000234;420780652;N1220;2;;2;;0
URGENCES_P;2013;420000234;420780652;N2120;1;;1;;0
URGENCES_P;2013;420000234;420780652;N2500;8;3;10;;
URGENCES_P;2013;420000234;420780652;N3120;1;;1;;
URGENCES_P;2013;420000234;420780652;N9999;28;8;33;;
URGENCES_P;2013;420000234;420780652;NINF;16;5;19;;0
URGENCES_P;2013;420000267;420013831;M9999;9;;8.53;1;1
URGENCES_P;2013;420000267;420013831;N1220;;2;1.45;;
URGENCES_P;2013;420000267;420013831;N2120;1;;1;;
URGENCES_P;2013;420000267;420013831;N2500;5;5;8.42;;
URGENCES_P;2013;420000267;420013831;N9999;19;13;1.7;;
URGENCES_P;2013;420000267;420013831;NINF;13;6;16.53;;
URGENCES_P;2013;420010050;420787061;M9999;0;6;2.27;;
URGENCES_P;2013;420010050;420787061;N1220;1;0;0.46;;
URGENCES_P;2013;420010050;420787061;N2120;1;0;0.56;;
URGENCES_P;2013;420010050;420787061;N9999;6;2;6.11;;
URGENCES_P;2013;420010050;420787061;NINF;4;2;5.09;;
URGENCES_P;2013;420011413;420011405;M9999;5;;5;;0
URGENCES_P;2013;420011413;420011405;N2120;;1;0.5;;0
URGENCES_P;2013;420011413;420011405;N2500;2;;2;;
URGENCES_P;2013;420011413;420011405;N9999;14;2;15.3;;
URGENCES_P;2013;420011413;420011405;NINF;12;1;12.8;;0
URGENCES_P;2013;420780504;420000135;N2120;;1;0.5;;
URGENCES_P;2013;420780504;420000135;N9999;7;1;7.5;;
URGENCES_P;2013;420780504;420000135;NINF;7;;7;;
URGENCES_P;2013;420780637;420002495;M9999;6;;6;;
URGENCES_P;2013;420780637;420002495;N1220;6;;6;;
URGENCES_P;2013;420780637;420002495;N2120;1;;1;;
URGENCES_P;2013;420780637;420002495;N3120;1;;1;;
URGENCES_P;2013;420780637;420002495;N9999;9;29;27.7;;
URGENCES_P;2013;420780637;420002495;NINF;1;29;19.7;;
URGENCES_P;2013;420782310;420000853;M9999;4;;4;;
URGENCES_P;2013;420782310;420000853;N1220;3;;2.28;;
URGENCES_P;2013;420782310;420000853;N9999;11;;9.47;;
URGENCES_P;2013;420782310;420000853;NINF;8;;7.19;;
URGENCES_P;2013;420785354;420784878;M1140;3;2;3.57;;0
URGENCES_P;2013;420785354;420784878;M3020;5;2;3.86;;
URGENCES_P;2013;420785354;420784878;M9999;43;8;34.17;1;0
URGENCES_P;2013;420785354;420784878;N1220;4;0;3.41;;0
URGENCES_P;2013;420785354;420784878;N2120;2;0;1.9;;0
URGENCES_P;2013;420785354;420784878;N2500;12;1;9.68;;
URGENCES_P;2013;420785354;420784878;N3120;1;0;0.56;;
URGENCES_P;2013;420785354;420784878;N9999;89;33;100.77;;
URGENCES_P;2013;420785354;420784878;NINF;49;29;62.59;;0
URGENCES_P;2013;430000117;430000018;M9999;15;1;5.38;1;1
URGENCES_P;2013;430000117;430000018;N1220;2;1;1.23;;0
URGENCES_P;2013;430000117;430000018;N2120;1;0;0.59;2;1
URGENCES_P;2013;430000117;430000018;N2500;10;1;10.87;;
URGENCES_P;2013;430000117;430000018;N2620;8;1;7.83;2;1
URGENCES_P;2013;430000117;430000018;N3120;1;0;0.12;;
URGENCES_P;2013;430000117;430000018;N9999;16;42;38.16;;
URGENCES_P;2013;430000117;430000018;NINF;15;20;17.92;1;1
URGENCES_P;2013;430000190;430000034;M9999;7;6;9.24;;1
URGENCES_P;2013;430000190;430000034;N1220;2;;2;;0
URGENCES_P;2013;430000190;430000034;N2120;1;;1;;1
URGENCES_P;2013;430000190;430000034;N2500;6;4;9.88;;
URGENCES_P;2013;430000190;430000034;N3120;;3;0.1;;
URGENCES_P;2013;430000190;430000034;N9999;15;13;23.43;;
URGENCES_P;2013;430000190;430000034;NINF;6;6;9.57;;1
URGENCES_P;2013;440000016;440000057;M1140;9;;1.25;;
URGENCES_P;2013;440000016;440000057;M3020;2;1;2.1;;
URGENCES_P;2013;440000016;440000057;M9999;17;3;7.66;2;1
URGENCES_P;2013;440000016;440000057;N1220;9;3;10.6;2;1
URGENCES_P;2013;440000016;440000057;N2120;1;2;2;2;1
URGENCES_P;2013;440000016;440000057;N2500;32;2;33.55;;
URGENCES_P;2013;440000016;440000057;N2620;1;2;2.25;;0
URGENCES_P;2013;440000016;440000057;N3120;;2;0.5;;
URGENCES_P;2013;440000016;440000057;NINF;45;14;55.1;2;1
URGENCES_P;2013;440000271;440000289;M1140;12;;6.87;;1
URGENCES_P;2013;440000271;440000289;M3020;6;;5.46;;
URGENCES_P;2013;440000271;440000289;M9999;85;;30.05;;1
URGENCES_P;2013;440000271;440000289;N1220;6;10;9.35;;
URGENCES_P;2013;440000271;440000289;N2120;6;0;5.99;;
URGENCES_P;2013;440000271;440000289;N2500;46;21;64.82;;
URGENCES_P;2013;440000271;440000289;N2620;3;0;3;;
URGENCES_P;2013;440000271;440000289;N3120;0;11;6.35;;
URGENCES_P;2013;440000271;440000289;NINF;65;40;88.18;;
URGENCES_P;2013;440000396;440000297;M9999;4;5;7.16;;
URGENCES_P;2013;440000396;440000297;N1220;2;;1.44;;
URGENCES_P;2013;440000396;440000297;N2120;1;;1;;
URGENCES_P;2013;440000396;440000297;N2500;8;2;9.75;;
URGENCES_P;2013;440000396;440000297;N2620;3;;3;;
URGENCES_P;2013;440000396;440000297;N3120;1;1;1.5;;
URGENCES_P;2013;440000396;440000297;N9999;27;7;27.7;;
URGENCES_P;2013;440000396;440000297;NINF;12;4;15.51;;
URGENCES_P;2013;440000503;440000313;M9999;9;2;5.25;2;1
URGENCES_P;2013;440000503;440000313;N1220;4;;4;;
URGENCES_P;2013;440000503;440000313;N2120;;1;0.9;;
URGENCES_P;2013;440000503;440000313;N2500;5;2;6.42;;
URGENCES_P;2013;440000503;440000313;N3120;1;;1;;
URGENCES_P;2013;440000503;440000313;NINF;4;5;8.95;;
URGENCES_P;2013;440000511;440000461;M9999;2;;1.5;;
URGENCES_P;2013;440000511;440000461;N1220;2;;1;;
URGENCES_P;2013;440000511;440000461;N2120;1;;1;;
URGENCES_P;2013;440000511;440000461;NINF;3;;3;;
URGENCES_P;2013;440041580;440041572;M9999;4;5;7;;
URGENCES_P;2013;440041580;440041572;N1220;0;1;0.56;;
URGENCES_P;2013;440041580;440041572;N2120;2;0;1.99;;
URGENCES_P;2013;440041580;440041572;N2500;11;1;10.19;;
URGENCES_P;2013;440041580;440041572;N3120;0;1;0.1;;
URGENCES_P;2013;440041580;440041572;N9999;33;4;32.98;;
URGENCES_P;2013;440041580;440041572;NINF;20;1;20.14;;
URGENCES_P;2013;450000021;450000088;M1140;3;1;1.9;;0
URGENCES_P;2013;450000021;450000088;M9999;14;2;5.65;;0
URGENCES_P;2013;450000021;450000088;N1220;2;;0.2;;
URGENCES_P;2013;450000021;450000088;N2120;3;;0.5;;
URGENCES_P;2013;450000021;450000088;N2500;33;3;23.61;;
URGENCES_P;2013;450000021;450000088;N3120;1;2;0.86;;
URGENCES_P;2013;450000021;450000088;N9999;;;52.37;;
URGENCES_P;2013;450000021;450000088;NINF;14;8;18.74;;
URGENCES_P;2013;450000047;450000096;M9999;8;1;7.9;3;1
URGENCES_P;2013;450000047;450000096;N1220;3;;3;;0
URGENCES_P;2013;450000047;450000096;N2120;1;;1;;0
URGENCES_P;2013;450000047;450000096;N2500;5;;5;;
URGENCES_P;2013;450000047;450000096;NINF;15;3;17.4;3;1
URGENCES_P;2013;450000062;450000104;M1140;7;;2.18;1;0
URGENCES_P;2013;450000062;450000104;M9999;24;7;14.52;1;1
URGENCES_P;2013;450000062;450000104;N1220;6;5;7.93;2;1
URGENCES_P;2013;450000062;450000104;N2120;1;;1;2;1
URGENCES_P;2013;450000062;450000104;N2500;8;11;12.75;;
URGENCES_P;2013;450000062;450000104;N9999;40;27;52.37;;
URGENCES_P;2013;450000062;450000104;NINF;23;10;27.79;1;1
URGENCES_P;2013;450000070;450000112;N1220;1;;0.7;2;1
URGENCES_P;2013;450000070;450000112;N2120;1;;0.5;2;1
URGENCES_P;2013;450000070;450000112;N2500;6;;6;;
URGENCES_P;2013;450000070;450000112;N2620;1;;0.3;;0
URGENCES_P;2013;450000070;450000112;N3120;1;;0.1;;
URGENCES_P;2013;450000070;450000112;NINF;5;2;6.5;3;1
URGENCES_P;2013;450000294;450000591;M9999;5;;4;;0
URGENCES_P;2013;450000294;450000591;N1220;0;;0.58;;0
URGENCES_P;2013;450000294;450000591;N2120;2;;1;;0
URGENCES_P;2013;450000294;450000591;N2500;2;;0.85;;
URGENCES_P;2013;450000294;450000591;N3120;1;;0.5;;
URGENCES_P;2013;450000294;450000591;NINF;14;1;10.35;;0
URGENCES_P;2013;450002613;450000088;M9999;22;2;12.68;;1
URGENCES_P;2013;450002613;450000088;N1220;7;;4.77;;
URGENCES_P;2013;450002613;450000088;N2120;2;;2;;
URGENCES_P;2013;450002613;450000088;N2500;31;1;31.82;;
URGENCES_P;2013;450002613;450000088;N3120;1;;0.83;;
URGENCES_P;2013;450002613;450000088;NINF;51;9;49.07;;
URGENCES_P;2013;460000045;460780083;M9999;6;0;6.15;3;1
URGENCES_P;2013;460000045;460780083;N2500;5;2;6.74;;
URGENCES_P;2013;460000045;460780083;N3120;0;1;0.4;;
URGENCES_P;2013;460000045;460780083;N9999;16;8;21.68;;
URGENCES_P;2013;460000045;460780083;NINF;10;5;13.54;3;1
URGENCES_P;2013;460000052;460780091;M9999;4;;2.57;2;1
URGENCES_P;2013;460000052;460780091;N2120;1;;0.67;2;1
URGENCES_P;2013;460000052;460780091;N2500;9;;7.87;;
URGENCES_P;2013;460000052;460780091;N2620;4;;2.8;2;1
URGENCES_P;2013;460000052;460780091;NINF;10;2;9.96;;
URGENCES_P;2013;460000102;460780208;M1140;;;;;1
URGENCES_P;2013;460000102;460780208;M9999;6;1;2.02;;1
URGENCES_P;2013;460000102;460780208;N1220;;1;0.34;;1
URGENCES_P;2013;460000102;460780208;N2120;1;;0.4;;1
URGENCES_P;2013;460000102;460780208;N2500;2;4;5.5;;
URGENCES_P;2013;460000102;460780208;N2620;;;;;1
URGENCES_P;2013;460000102;460780208;NINF;6;1;5.75;;1
URGENCES_P;2013;460000110;460780216;M9999;5;2;5.47;2;1
URGENCES_P;2013;460000110;460780216;N1220;0;1;0.98;;0
URGENCES_P;2013;460000110;460780216;N2120;1;0;1;2;1
URGENCES_P;2013;460000110;460780216;N2500;14;2;12.24;;
URGENCES_P;2013;460000110;460780216;N2620;0;0;0;2;1
URGENCES_P;2013;460000110;460780216;N3120;1;0;1;;
URGENCES_P;2013;460000110;460780216;N9999;44;7;35.8;;
URGENCES_P;2013;460000110;460780216;NINF;27;4;19.58;2;1
URGENCES_P;2013;470000027;470014069;M9999;6;3;8.5;;
URGENCES_P;2013;470000027;470014069;N1220;4;;4;;
URGENCES_P;2013;470000027;470014069;N2120;1;;0.92;;
URGENCES_P;2013;470000027;470014069;N2500;3;;2.91;;
URGENCES_P;2013;470000027;470014069;NINF;15;1;13.01;;
URGENCES_P;2013;470000423;470000316;M9999;18;3;6.9;3;1
URGENCES_P;2013;470000423;470000316;N1220;2;;1.9;;0
URGENCES_P;2013;470000423;470000316;N2120;3;;1.32;;1
URGENCES_P;2013;470000423;470000316;N2500;8;2;7.75;;
URGENCES_P;2013;470000423;470000316;N2620;6;;5.3;;0
URGENCES_P;2013;470000423;470000316;N9999;40;6;40.53;;
URGENCES_P;2013;470000423;470000316;NINF;19;4;21.95;;0
URGENCES_P;2013;470000431;470000324;M9999;7;10;9.34;3;1
URGENCES_P;2013;470000431;470000324;N1220;2;;1.27;3;1
URGENCES_P;2013;470000431;470000324;N2120;2;;1.23;3;1
URGENCES_P;2013;470000431;470000324;N2500;11;1;10.48;;
URGENCES_P;2013;470000431;470000324;N2620;4;;4;;1
URGENCES_P;2013;470000431;470000324;N9999;38;4;38.8;;
URGENCES_P;2013;470000431;470000324;NINF;19;3;20.41;3;1
URGENCES_P;2013;470000480;470001660;M9999;7;0;6.2;3;1
URGENCES_P;2013;470000480;470001660;N1220;1;1;1.94;2;1
URGENCES_P;2013;470000480;470001660;N2500;4;0;4.84;;
URGENCES_P;2013;470000480;470001660;N3120;1;0;0.5;;
URGENCES_P;2013;470000480;470001660;N9999;26;3;25.24;;
URGENCES_P;2013;470000480;470001660;NINF;11;1;11.58;2;1
URGENCES_P;2013;480000017;480780097;M9999;11;6;13.8;;1
URGENCES_P;2013;480000017;480780097;N1220;1;1;2.03;;0
URGENCES_P;2013;480000017;480780097;N2500;4;;4;;
URGENCES_P;2013;480000017;480780097;NINF;18;2;19.3;;1
URGENCES_P;2013;490000049;490000031;M1140;1;2;2.3;;1
URGENCES_P;2013;490000049;490000031;M9999;12;16;18.98;;1
URGENCES_P;2013;490000049;490000031;N1220;12;7;15.48;;
URGENCES_P;2013;490000049;490000031;N2120;4;0;3.86;;
URGENCES_P;2013;490000049;490000031;N2500;44;13;50.93;;
URGENCES_P;2013;490000049;490000031;N3120;1;2;0.7;;
URGENCES_P;2013;490000049;490000031;N9999;111;54;144.02;;
URGENCES_P;2013;490000049;490000031;NINF;42;30;61.45;;
URGENCES_P;2013;490000635;490000676;M9999;12;6;14.96;1;1
URGENCES_P;2013;490000635;490000676;N1220;7;1;9.02;1;1
URGENCES_P;2013;490000635;490000676;N2120;1;1;1;1;1
URGENCES_P;2013;490000635;490000676;N2500;10;9;17.29;;
URGENCES_P;2013;490000635;490000676;N3120;1;;1;;
URGENCES_P;2013;490000635;490000676;N9999;49;28;69.78;;
URGENCES_P;2013;490000635;490000676;NINF;28;16;39.54;1;1
URGENCES_P;2013;490001765;490528452;M9999;14;;7.87;3;1
URGENCES_P;2013;490001765;490528452;N1220;3;1;3.25;;
URGENCES_P;2013;490001765;490528452;N2120;1;;1;;
URGENCES_P;2013;490001765;490528452;N2500;4;5;7.05;;
URGENCES_P;2013;490001765;490528452;N2620;3;1;2.9;;
URGENCES_P;2013;490001765;490528452;N3120;;1;0.75;;
URGENCES_P;2013;490001765;490528452;N9999;25;13;31.7;;
URGENCES_P;2013;490001765;490528452;NINF;14;5;16.75;;
URGENCES_P;2013;490014909;490008109;M9999;7;;7;;
URGENCES_P;2013;490014909;490008109;N1220;3;;3;;
URGENCES_P;2013;490014909;490008109;N2120;1;;0.5;;
URGENCES_P;2013;490014909;490008109;N2500;6;3;4.2;;
URGENCES_P;2013;490014909;490008109;N9999;26;;23.4;;
URGENCES_P;2013;490014909;490008109;NINF;14;;13.7;2;
URGENCES_P;2013;500000021;500000054;M9999;8;1;4.2;1;1
URGENCES_P;2013;500000021;500000054;N1220;1;1;1.93;;0
URGENCES_P;2013;500000021;500000054;N2120;1;;0.33;;0
URGENCES_P;2013;500000021;500000054;N2500;14;4;16.51;;
URGENCES_P;2013;500000021;500000054;N9999;30;10;35.71;;
URGENCES_P;2013;500000021;500000054;NINF;14;4;16.36;;0
URGENCES_P;2013;500000187;500000013;M1140;1;;0.4;;0
URGENCES_P;2013;500000187;500000013;M9999;25;3;23.43;;1
URGENCES_P;2013;500000187;500000013;N1220;6;3;7.33;;0
URGENCES_P;2013;500000187;500000013;N2120;2;0;1.12;2;1
URGENCES_P;2013;500000187;500000013;N2500;23;4;29.29;;
URGENCES_P;2013;500000187;500000013;N9999;62;19;77.44;;
URGENCES_P;2013;500000187;500000013;NINF;25;9;33.77;1;1
URGENCES_P;2013;500000260;500000054;M9999;13;;5.7;1;1
URGENCES_P;2013;500000260;500000054;N1220;2;;2;;0
URGENCES_P;2013;500000260;500000054;N2120;1;;1;;1
URGENCES_P;2013;500000260;500000054;N2500;12;;12;;
URGENCES_P;2013;500000260;500000054;N9999;28;3;27.15;;
URGENCES_P;2013;500000260;500000054;NINF;14;3;12.55;;0
URGENCES_P;2013;500000427;500000096;M9999;2;7;2.12;2;1
URGENCES_P;2013;500000427;500000096;N1220;1;0;0.48;2;1
URGENCES_P;2013;500000427;500000096;N2120;0;1;0.03;2;1
URGENCES_P;2013;500000427;500000096;N2500;3;1;3.03;;
URGENCES_P;2013;500000427;500000096;N9999;8;2;9.86;;
URGENCES_P;2013;500000427;500000096;NINF;4;3;6.32;2;1
URGENCES_P;2013;500000450;500000112;M1140;2;3;4.4;;0
URGENCES_P;2013;500000450;500000112;M9999;24;;11.88;3;1
URGENCES_P;2013;500000450;500000112;N1220;2;2;3.15;;0
URGENCES_P;2013;500000450;500000112;N2120;1;0;1;;0
URGENCES_P;2013;500000450;500000112;N2500;14;5;18.33;;
URGENCES_P;2013;500000450;500000112;NINF;20;6;25.39;;0
URGENCES_P;2013;500000468;500000013;M9999;5;;4.5;;0
URGENCES_P;2013;500000468;500000013;N1220;;2;1.55;;
URGENCES_P;2013;500000468;500000013;N2500;6;1;7.29;;
URGENCES_P;2013;500000468;500000013;N9999;12;5;18.33;;
URGENCES_P;2013;500000468;500000013;NINF;6;2;8.5;;
URGENCES_P;2013;500000591;500000393;M9999;2;;1.8;;0
URGENCES_P;2013;500000591;500000393;N1220;1;1;1.5;;0
URGENCES_P;2013;500000591;500000393;N2120;1;;1;;0
URGENCES_P;2013;500000591;500000393;N2500;10;2;11.72;;
URGENCES_P;2013;500000591;500000393;N9999;25;4;29.08;;
URGENCES_P;2013;500000591;500000393;NINF;14;1;14.86;;0
URGENCES_P;2013;510000169;510000037;M9999;16;3;6.5;1;1
URGENCES_P;2013;510000169;510000037;N1220;2;0;1.48;;0
URGENCES_P;2013;510000169;510000037;N2120;1;0;0.43;2;1
URGENCES_P;2013;510000169;510000037;N2500;2;1;2.86;;
URGENCES_P;2013;510000169;510000037;N3120;1;0;0.5;;
URGENCES_P;2013;510000169;510000037;N9999;27;4;26.9;;
URGENCES_P;2013;510000169;510000037;NINF;16;2;17.6;;0
URGENCES_P;2013;510000185;510000532;M9999;4;1;;;
URGENCES_P;2013;510000185;510000532;N1220;4;;4;;
URGENCES_P;2013;510000185;510000532;N2500;2;;2;;
URGENCES_P;2013;510000185;510000532;NINF;9;2;9.72;;
URGENCES_P;2013;510000193;510000557;M9999;3;2;4;;
URGENCES_P;2013;510000193;510000557;N2500;6;;5.95;;
URGENCES_P;2013;510000193;510000557;NINF;6;;6.46;;
URGENCES_P;2013;510000235;510000060;M9999;11;;5.9;2;1
URGENCES_P;2013;510000235;510000060;N1220;1;0;0.9;;0
URGENCES_P;2013;510000235;510000060;N2120;2;0;0.91;2;1
URGENCES_P;2013;510000235;510000060;N2500;3;0;3.08;;
URGENCES_P;2013;510000235;510000060;N9999;35;4;29.19;;
URGENCES_P;2013;510000235;510000060;NINF;20;4;17.82;2;1
URGENCES_P;2013;510000250;510000078;M9999;3;0;3;3;1
URGENCES_P;2013;510000250;510000078;N1220;1;2;2.25;3;1
URGENCES_P;2013;510000250;510000078;N2120;1;0;1;2;1
URGENCES_P;2013;510000250;510000078;N2500;6;0;6;;
URGENCES_P;2013;510000250;510000078;N3120;0;1;0.05;;
URGENCES_P;2013;510000250;510000078;N9999;22;4;24.1;;
URGENCES_P;2013;510000250;510000078;NINF;9;1;9.8;3;1
URGENCES_P;2013;510002470;510000029;M1140;4;2;1.12;;0
URGENCES_P;2013;510002470;510000029;M9999;4;2;1.12;;0
URGENCES_P;2013;510002470;510000029;N1220;3;1;3.2;;0
URGENCES_P;2013;510002470;510000029;N2120;1;0;1;;0
URGENCES_P;2013;510002470;510000029;N2500;0;1;0.8;;
URGENCES_P;2013;510002470;510000029;N9999;31;13;38.8;;
URGENCES_P;2013;510002470;510000029;NINF;13;12;23.8;;0
URGENCES_P;2013;510004302;510000029;M9999;13;2;3;;0
URGENCES_P;2013;510004302;510000029;N1220;9;7;13.9;;0
URGENCES_P;2013;510004302;510000029;N2120;2;1;2.3;;0
URGENCES_P;2013;510004302;510000029;N2500;16;4;19;;
URGENCES_P;2013;510004302;510000029;N2620;2;0;2;;0
URGENCES_P;2013;510004302;510000029;N9999;84;29;104.2;;
URGENCES_P;2013;510004302;510000029;NINF;37;13;46.7;;0
URGENCES_P;2013;520000027;520780032;M9999;8;1;8.65;;
URGENCES_P;2013;520000027;520780032;N1220;1;1;1.74;;
URGENCES_P;2013;520000027;520780032;N2120;0;1;0.8;;
URGENCES_P;2013;520000027;520780032;N2500;5;0;5.68;;
URGENCES_P;2013;520000027;520780032;N2620;3;0;3;;
URGENCES_P;2013;520000027;520780032;NINF;20;6;24.74;;
URGENCES_P;2013;520000043;520780057;M9999;7;;6.7;3;1
URGENCES_P;2013;520000043;520780057;N1220;;2;1.2;;0
URGENCES_P;2013;520000043;520780057;N2120;;1;0.4;;1
URGENCES_P;2013;520000043;520780057;N2500;2;3;4.4;;
URGENCES_P;2013;520000043;520780057;N9999;13;8;18.2;;
URGENCES_P;2013;520000043;520780057;NINF;11;2;0.3;3;1
URGENCES_P;2013;520000068;520780073;M9999;10;4;6.14;1;1
URGENCES_P;2013;520000068;520780073;N1220;1;1;1.3;2;0
URGENCES_P;2013;520000068;520780073;N2120;1;;1;2;0
URGENCES_P;2013;520000068;520780073;N2500;10;2;11.22;;
URGENCES_P;2013;520000068;520780073;N2620;0;1;0.8;;
URGENCES_P;2013;520000068;520780073;N3120;1;;0.4;;
URGENCES_P;2013;520000068;520780073;N9999;32;7;38;;
URGENCES_P;2013;520000068;520780073;NINF;20;3;22.98;3;1
URGENCES_P;2013;530000017;530000025;M9999;5;5;7.51;2;1
URGENCES_P;2013;530000017;530000025;N1220;;;1.66;;
URGENCES_P;2013;530000017;530000025;N2120;;;1;;
URGENCES_P;2013;530000017;530000025;N2500;;;8.98;;
URGENCES_P;2013;530000017;530000025;N9999;;;25.39;;
URGENCES_P;2013;530000017;530000025;NINF;;;13.75;;
URGENCES_P;2013;530000173;530000074;M9999;8;3;9.7;2;1
URGENCES_P;2013;530000173;530000074;N1220;2;2;3.1;;0
URGENCES_P;2013;530000173;530000074;N2120;2;0;0.86;;0
URGENCES_P;2013;530000173;530000074;N2500;12;7;13.61;;
URGENCES_P;2013;530000173;530000074;N9999;45;15;42.85;;
URGENCES_P;2013;530000173;530000074;NINF;25;6;22.07;;0
URGENCES_P;2013;530000264;530000371;M1140;6;;2;;
URGENCES_P;2013;530000264;530000371;M9999;10;1;10;1;1
URGENCES_P;2013;530000264;530000371;N2500;20;2;21.27;;
URGENCES_P;2013;530000264;530000371;NINF;22;5;26.65;;0
URGENCES_P;2013;540000023;540000049;M1140;0;0;0;;1
URGENCES_P;2013;540000023;540000049;M9999;4;2;4.94;;1
URGENCES_P;2013;540000023;540000049;N1220;0;1;0.68;;1
URGENCES_P;2013;540000023;540000049;N2120;1;0;0.7;;1
URGENCES_P;2013;540000023;540000049;N2500;1;0;1;;
URGENCES_P;2013;540000023;540000049;N2620;0;0;0;;1
URGENCES_P;2013;540000023;540000049;N9999;17;4;18.64;;
URGENCES_P;2013;540000023;540000049;NINF;15;3;16.14;;1
URGENCES_P;2013;540000155;540000080;M9999;;10;3.19;3;1
URGENCES_P;2013;540000155;540000080;N1220;3;;2.9;3;1
URGENCES_P;2013;540000155;540000080;N2120;;1;0.4;2;1
URGENCES_P;2013;540000155;540000080;N2500;6;;6;;
URGENCES_P;2013;540000155;540000080;N3120;1;;0.1;;
URGENCES_P;2013;540000155;540000080;NINF;7;3;9.4;1;0
URGENCES_P;2013;540000296;540000106;M9999;7;;6.22;3;1
URGENCES_P;2013;540000296;540000106;N2120;;1;0.05;3;1
URGENCES_P;2013;540000296;540000106;N2500;;7;3.92;;
URGENCES_P;2013;540000296;540000106;N9999;9;11;15.48;;
URGENCES_P;2013;540000296;540000106;NINF;9;3;11.51;3;1
URGENCES_P;2013;540000486;540000932;N1220;3;;3;;
URGENCES_P;2013;540000486;540000932;N2500;6;;5.5;;
