BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2013;860010321;860010313;M1160;16;;16;;;;
IMAGES_P;2013;860010321;860010313;N4130;9;;9;1;;;
IMAGES_P;2013;860010321;860010313;N4160;1;;1;;;;
IMAGES_P;2013;860010321;860010313;NAUT;10;;10;;;;
IMAGES_P;2013;870000064;870000015;M1160;7;5;5.12;;1;0;0
IMAGES_P;2013;870000064;870000015;M1210;0;1;0.5;;;;
IMAGES_P;2013;870000064;870000015;N4130;61;18;69.17;;;;
IMAGES_P;2013;870000064;870000015;N4160;4;;2.97;;;;
IMAGES_P;2013;870000064;870000015;NAUT;52;5;48.3;;;;
IMAGES_P;2013;870000098;870000023;M1160;3;0;3;0;1;0;0
IMAGES_P;2013;870000098;870000023;N4130;6;5;9.2;0;1;;
IMAGES_P;2013;870000098;870000023;NAUT;4;3;6.3;;;;
IMAGES_P;2013;870000270;870000031;M1160;2;3;2.22;0;1;1;0
IMAGES_P;2013;870000270;870000031;N4130;5;;5;0;0;;
IMAGES_P;2013;870000270;870000031;N4160;1;;1;;;;
IMAGES_P;2013;870000288;870017415;M1160;22;3;24.4;0;1;0;0
IMAGES_P;2013;870000288;870017415;N4130;19;5;3.3;1;1;;
IMAGES_P;2013;870000288;870017415;NAUT;10;2;6;;;;
IMAGES_P;2013;870003514;870000015;N4130;2;;1.99;;;;
IMAGES_P;2013;870003514;870000015;N4160;1;;0.03;;;;
IMAGES_P;2013;870003514;870000015;NAUT;2;;1.96;;;;
IMAGES_P;2013;870006137;870002466;M1160;;2;0.3;0;0;0;0
IMAGES_P;2013;870006137;870002466;N4130;2;;2;0;0;;
IMAGES_P;2013;870014859;870000015;M1160;3;1;1.05;;1;0;0
IMAGES_P;2013;870014859;870000015;N4130;10;1;9.63;;;;
IMAGES_P;2013;870014859;870000015;N4160;;1;0.1;;;;
IMAGES_P;2013;870014859;870000015;NAUT;6;1;6.82;;;;
IMAGES_P;2013;880000021;880007059;M1160;2;5;3.4;0;1;1;0
IMAGES_P;2013;880000021;880007059;N4130;20;6;24.09;0;0;;
IMAGES_P;2013;880000021;880007059;N4160;1;;0.26;;;;
IMAGES_P;2013;880000021;880007059;NAUT;5;;4.54;;;;
IMAGES_P;2013;880000039;880780069;M1160;1;;1;0;0;0;0
IMAGES_P;2013;880000039;880780069;N4130;3;;3;0;0;;
IMAGES_P;2013;880000047;880780077;M1160;4;2;4.89;0;1;0;0
IMAGES_P;2013;880000047;880780077;N4130;14;7;19.6;0;1;;
IMAGES_P;2013;880000047;880780077;N4160;1;1;1.8;;;;
IMAGES_P;2013;880000047;880780077;NAUT;5;1;5.5;;;;
IMAGES_P;2013;880000054;880007299;M1160;1;2;2.78;1;0;0;0
IMAGES_P;2013;880000054;880007299;N4130;2;11;11.96;0;1;;
IMAGES_P;2013;880000054;880007299;N4160;1;;0.6;;;;
IMAGES_P;2013;880000054;880007299;NAUT;5;7;9.62;;;;
IMAGES_P;2013;880000062;880780093;M1160;3;0;3.32;0;1;0;0
IMAGES_P;2013;880000062;880780093;N4130;15;2;15.83;1;0;;
IMAGES_P;2013;880000062;880780093;N4160;1;1;1.5;;;;
IMAGES_P;2013;880000062;880780093;NAUT;8;2;7.62;;;;
IMAGES_P;2013;880000070;880007299;M1160;1;;1;1;0;0;0
IMAGES_P;2013;880000070;880007299;N4130;4;1;3.73;0;1;;
IMAGES_P;2013;880000070;880007299;N4160;;3;0.34;;;;
IMAGES_P;2013;880000070;880007299;NAUT;2;6;3.11;;;;
IMAGES_P;2013;880001789;880001409;N4130;;1;0.3;0;0;;
IMAGES_P;2013;890975527;890000037;M1160;4;4;5.5;0;1;0;0
IMAGES_P;2013;890975527;890000037;N4130;18;6;22.9;;;;
IMAGES_P;2013;890975527;890000037;N4160;2;;2;;;;
IMAGES_P;2013;890975527;890000037;NAUT;11;1;11.4;;;;
IMAGES_P;2013;890975535;890000409;M1160;;1;0.6;0;0;0;0
IMAGES_P;2013;890975535;890000409;N4130;4;3;5.03;;1;;
IMAGES_P;2013;890975535;890000409;N4160;1;;0.1;;;;
IMAGES_P;2013;890975535;890000409;NAUT;8;1;2.67;;;;
IMAGES_P;2013;890975543;890000417;M1160;3;;3.05;0;1;0;0
IMAGES_P;2013;890975543;890000417;N4130;9;;9.09;1;0;;
IMAGES_P;2013;890975543;890000417;N4160;1;;1;;;;
IMAGES_P;2013;890975543;890000417;NAUT;8;1;6.27;;;;
IMAGES_P;2013;890975550;890970569;M1160;5;2;6.52;0;1;0;0
IMAGES_P;2013;890975550;890970569;N4130;19;5;23.57;1;0;;
IMAGES_P;2013;890975550;890970569;N4160;1;0;1;;;;
IMAGES_P;2013;890975550;890970569;NAUT;14;4;15.45;;;;
IMAGES_P;2013;890975568;890000433;M1160;1;1;1.2;1;;1;
IMAGES_P;2013;890975568;890000433;N4130;5;2;5.6;;;;
IMAGES_P;2013;890975568;890000433;NAUT;3;3;4.39;;;;
IMAGES_P;2013;900000035;900000019;M1160;;11;5.5;0;0;;
IMAGES_P;2013;900000167;900000365;M1160;5;2;5.4;0;1;0;0
IMAGES_P;2013;900000167;900000365;N4130;19;12;28.18;1;0;;
IMAGES_P;2013;900000167;900000365;N4160;1;;1.4;;;;
IMAGES_P;2013;900000167;900000365;NAUT;9;5;13.69;;;;
IMAGES_P;2013;910000272;910110014;M1160;3;3;4.5;0;1;;
IMAGES_P;2013;910000272;910110014;N4130;12;2;13.8;1;0;;
IMAGES_P;2013;910000272;910110014;N4160;2;;1.8;;;;
IMAGES_P;2013;910000272;910110014;NAUT;4;1;4.8;;;;
IMAGES_P;2013;910000280;910019447;M1160;3;2;4.1;0;1;0;0
IMAGES_P;2013;910000280;910019447;N4130;11;1;11.86;1;0;;
IMAGES_P;2013;910000280;910019447;N4160;1;;1;;;;
IMAGES_P;2013;910000280;910019447;NAUT;4;3;4.68;;;;
IMAGES_P;2013;910000298;910110055;M1160;7;;7;1;0;0;0
IMAGES_P;2013;910000298;910110055;N4130;17;3;18.73;;;;
IMAGES_P;2013;910000298;910110055;N4160;1;;1;;;;
IMAGES_P;2013;910000298;910110055;NAUT;19;1;20.29;;;;
IMAGES_P;2013;910000306;910110063;M1160;2;3;3.17;0;1;0;0
IMAGES_P;2013;910000306;910110063;M1210;1;;1;0;0;;
IMAGES_P;2013;910000306;910110063;N4130;12;6;16.74;1;0;;
IMAGES_P;2013;910000306;910110063;N4160;1;;1;;;;
IMAGES_P;2013;910000306;910110063;NAUT;10;1;10.78;;;;
IMAGES_P;2013;910001973;910019447;M1160;4;;3.03;0;1;0;0
IMAGES_P;2013;910001973;910019447;N4130;15;1;14.36;1;0;;
IMAGES_P;2013;910001973;910019447;N4160;1;;1;;;;
IMAGES_P;2013;910001973;910019447;NAUT;6;1;6.03;;;;
IMAGES_P;2013;910015965;750043994;M1160;;2;0.05;0;0;0;0
IMAGES_P;2013;910015965;750043994;N4130;;1;0.5;0;0;;
IMAGES_P;2013;910018423;910019454;M1160;1;1;2.58;0;1;0;0
IMAGES_P;2013;910018423;910019454;N4130;9;3;10.13;1;0;;
IMAGES_P;2013;910018423;910019454;N4160;1;0;1;;;;
IMAGES_P;2013;910018423;910019454;NAUT;10;3;11.44;;;;
IMAGES_P;2013;910020254;910002773;M1160;12;6;14.9;1;1;0;0
IMAGES_P;2013;910020254;910002773;M1210;2;2;2.84;0;0;;
IMAGES_P;2013;910020254;910002773;N4130;51;6;56.17;1;1;;
IMAGES_P;2013;910020254;910002773;N4160;2;0;1.79;;;;
IMAGES_P;2013;910020254;910002773;NAUT;32;6;32.94;;;;
IMAGES_P;2013;910100015;750712184;M1160;;1;0.5;0;0;0;0
IMAGES_P;2013;910100015;750712184;N4130;2;;2;0;0;;
IMAGES_P;2013;910100015;750712184;N4160;;1;0.1;;;;
IMAGES_P;2013;910100015;750712184;NAUT;1;;1;;;;
IMAGES_P;2013;910100023;750712184;M1160;;1;0.5;0;0;0;0
IMAGES_P;2013;910100023;750712184;N4130;2;;2;0;0;;
IMAGES_P;2013;910100023;750712184;N4160;;1;0.1;;;;
IMAGES_P;2013;910100023;750712184;NAUT;2;;2;;;;
IMAGES_P;2013;910150028;750811184;M1160;;1;0.4;0;0;0;0
IMAGES_P;2013;910150028;750811184;N4130;4;1;4.71;0;1;;
IMAGES_P;2013;910150028;750811184;N4160;1;;1;;;;
IMAGES_P;2013;910150069;910000033;M1160;;1;0.7;0;0;0;0
IMAGES_P;2013;910150069;910000033;N4130;;1;0.68;;;;
IMAGES_P;2013;910150069;910000033;NAUT;;1;0.5;;;;
IMAGES_P;2013;910300011;910000348;M1160;;7;2;;1;0;0
IMAGES_P;2013;910300011;910000348;N4130;2;;2;0;1;;
IMAGES_P;2013;910300011;910000348;NAUT;1;1;1;;;;
IMAGES_P;2013;910300144;910000447;M1160;7;2;8;0;1;1;0
IMAGES_P;2013;910300219;910003888;M1160;4;11;9;0;1;1;0
IMAGES_P;2013;910300219;910003888;N4130;10;2;11;0;1;;
IMAGES_P;2013;910300219;910003888;N4160;1;;1;;;;
IMAGES_P;2013;910300219;910003888;NAUT;13;3;13.75;;;;
IMAGES_P;2013;910300276;910019702;N4160;;1;0.2;;;;
IMAGES_P;2013;910300359;910000587;NAUT;3;1;3.6;;;;
IMAGES_P;2013;920000460;750813321;M1160;4;22;11.58;0;1;0;0
IMAGES_P;2013;920000460;750813321;M1210;5;0;5.58;0;0;;
IMAGES_P;2013;920000460;750813321;N4130;22;6;25.99;0;0;;
IMAGES_P;2013;920000460;750813321;N4160;3;0;3;;;;
IMAGES_P;2013;920000460;750813321;NAUT;13;5;16.63;;;;
IMAGES_P;2013;920000569;920026374;M1160;2;1;1.7;0;1;0;0
IMAGES_P;2013;920000569;920026374;N4130;4;;3.48;0;0;;
IMAGES_P;2013;920000569;920026374;NAUT;2;2;2.42;;;;
IMAGES_P;2013;920000585;920026374;M1160;4;1;3;0;1;0;0
IMAGES_P;2013;920000585;920026374;N4130;11;1;10.09;;;;
IMAGES_P;2013;920000585;920026374;N4160;1;;0.3;;;;
IMAGES_P;2013;920000585;920026374;NAUT;4;1;5.58;;;;
IMAGES_P;2013;920000601;920110053;M1160;;2;0.7;0;0;1;1
IMAGES_P;2013;920000601;920110053;N4130;1;1;1.47;0;0;;
IMAGES_P;2013;920000601;920110053;NAUT;;1;0.5;;;;
IMAGES_P;2013;920000619;920009909;M1160;2;2;3;0;1;0;0
IMAGES_P;2013;920000619;920009909;N4130;8;;7.85;1;0;;
IMAGES_P;2013;920000619;920009909;N4160;1;;0.5;;;;
IMAGES_P;2013;920000619;920009909;NAUT;6;;5.59;;;;
IMAGES_P;2013;920000627;920009909;M1160;;1;0.5;0;1;0;0
IMAGES_P;2013;920000627;920009909;N4130;3;1;3.55;0;1;;
IMAGES_P;2013;920000627;920009909;N4160;1;;0.5;;;;
IMAGES_P;2013;920000627;920009909;NAUT;2;;2.14;;;;
IMAGES_P;2013;920000635;920150026;M1160;0;7;1.9;0;0;0;0
IMAGES_P;2013;920000635;920150026;N4130;4;;4;0;1;;
IMAGES_P;2013;920000635;920150026;NAUT;2;;2;;;;
IMAGES_P;2013;920000643;920150034;M1160;;5;4.44;0;1;0;0
IMAGES_P;2013;920000643;920150034;N4130;9;0;8.34;1;1;;
IMAGES_P;2013;920000643;920150034;N4160;;2;1.77;;;;
IMAGES_P;2013;920000643;920150034;NAUT;7;;6.33;;;;
IMAGES_P;2013;920000650;920150059;M1160;12;7;17.08;0;1;;
IMAGES_P;2013;920000650;920150059;M1210;2;1;2.95;0;0;;
IMAGES_P;2013;920000650;920150059;N4130;43;7;48.02;0;0;;
IMAGES_P;2013;920000650;920150059;N4160;3;;3;;;;
IMAGES_P;2013;920000650;920150059;NAUT;19;2;20.25;;;;
IMAGES_P;2013;920000684;920150091;M1160;5;3;6.58;0;1;1;1
IMAGES_P;2013;920000684;920150091;M1210;0;4;2.36;0;0;;
IMAGES_P;2013;920000684;920150091;N4130;27;3;27.74;0;1;;
IMAGES_P;2013;920000684;920150091;NAUT;15;1;16.34;;;;
IMAGES_P;2013;920001369;920710654;N4130;;1;1;0;0;;
IMAGES_P;2013;920100013;750712184;M1160;8;26;13.35;;;;
IMAGES_P;2013;920100013;750712184;N4130;34;7;38.09;;;;
IMAGES_P;2013;920100013;750712184;N4160;3;0;3;;;;
IMAGES_P;2013;920100013;750712184;NAUT;23;3;26.65;;;;
IMAGES_P;2013;920100021;750712184;M1160;4;9;8.9;1;1;0;0
IMAGES_P;2013;920100021;750712184;M1210;2;0;2;0;0;;
IMAGES_P;2013;920100021;750712184;N4130;25;15;36.9;1;0;;
IMAGES_P;2013;920100021;750712184;N4160;3;;3;;;;
IMAGES_P;2013;920100021;750712184;NAUT;17;1;17.8;;;;
IMAGES_P;2013;920100039;750712184;M1160;8;13;13.8;1;1;1;1
IMAGES_P;2013;920100039;750712184;N4130;35;10;42.3;1;0;;
IMAGES_P;2013;920100039;750712184;N4160;3;0;3;;;;
IMAGES_P;2013;920100039;750712184;NAUT;23;1;23.8;;;;
IMAGES_P;2013;920100054;750712184;M1160;7;14;12.55;;;;
IMAGES_P;2013;920100054;750712184;N4130;23;1;23.7;;;;
IMAGES_P;2013;920100054;750712184;N4160;2;;2;;;;
IMAGES_P;2013;920100054;750712184;NAUT;20;1;19.29;;;;
IMAGES_P;2013;920100062;750712184;M1160;1;4;3.07;0;0;0;0
IMAGES_P;2013;920100062;750712184;N4130;8;;8;0;0;;
IMAGES_P;2013;920100062;750712184;NAUT;3;;3;;;;
IMAGES_P;2013;920120011;750821092;M1160;4;4;4.1;0;1;1;1
IMAGES_P;2013;920120011;750821092;N4130;24;;24;1;1;;
IMAGES_P;2013;920120011;750821092;NAUT;6;;6;;;;
IMAGES_P;2013;920150018;750720492;M1160;;2;1;0;0;0;0
IMAGES_P;2013;920150018;750720492;N4130;;2;1.53;0;0;;
IMAGES_P;2013;920150018;750720492;NAUT;;1;1;;;;
IMAGES_P;2013;920300043;920001526;M1160;14;;14;1;1;0;0
IMAGES_P;2013;920300043;920001526;M1210;3;;3;0;0;;
IMAGES_P;2013;920300266;920000940;M1160;;5;0.5;0;1;0;0
IMAGES_P;2013;920300266;920000940;N4130;;4;0.8;0;1;;
IMAGES_P;2013;920300266;920000940;NAUT;;1;0.8;;;;
IMAGES_P;2013;920300464;910014919;M1160;;2;0.2;0;1;0;0
IMAGES_P;2013;920300464;910014919;N4130;;2;1.6;0;0;;
IMAGES_P;2013;920300464;910014919;N4160;1;;1;;;;
IMAGES_P;2013;920300597;920000940;M1160;;13;3.56;;;;
IMAGES_P;2013;920300597;920000940;N4130;;10;4.95;0;1;;
IMAGES_P;2013;920300597;920000940;NAUT;;8;4.95;;;;
IMAGES_P;2013;920300753;920810736;M1160;2;1;2.5;;1;0;0
IMAGES_P;2013;920300753;920810736;N4130;7;2;8;;1;;
IMAGES_P;2013;920300753;920810736;N4160;1;;1;;;;
IMAGES_P;2013;920300753;920810736;NAUT;1;0;1;;;;
IMAGES_P;2013;920300787;920000981;M1160;5;31;11.2;0;1;0;0
IMAGES_P;2013;920300787;920000981;M1210;4;1;4.2;0;0;;
IMAGES_P;2013;920300787;920000981;N4130;34;2;34.55;1;1;;
IMAGES_P;2013;920300787;920000981;N4160;4;0;4;;;;
IMAGES_P;2013;920300787;920000981;NAUT;38;2;37.6;;;;
IMAGES_P;2013;920300837;920001005;M1160;;4;4;1;;0;0
IMAGES_P;2013;920300837;920001005;N4130;3;;3;0;0;;
IMAGES_P;2013;920300837;920001005;N4160;1;;1;;;;
IMAGES_P;2013;920300837;920001005;NAUT;2;1;2.66;;;;
IMAGES_P;2013;920300936;920006848;M1160;3;0;3;0;0;0;1
IMAGES_P;2013;920300936;920006848;M1210;;2;1.3;0;1;;
IMAGES_P;2013;920300936;920006848;N4130;15;4;18.2;0;1;;
IMAGES_P;2013;920300936;920006848;N4160;2;1;2.8;;;;
IMAGES_P;2013;920300936;920006848;NAUT;18;4;20.9;;;;
IMAGES_P;2013;920300985;920810330;M1160;;3;1.22;0;0;0;0
IMAGES_P;2013;920300985;920810330;N4130;2;1;2.06;0;0;;
IMAGES_P;2013;920300985;920810330;NAUT;1;1;1.16;;;;
IMAGES_P;2013;930000286;930021480;M1160;3;9;7.2;1;1;0;0
IMAGES_P;2013;930000286;930021480;M1210;2;1;1.7;0;0;;
IMAGES_P;2013;930000286;930021480;N4130;20;1;20.34;;;;
IMAGES_P;2013;930000286;930021480;N4160;1;;1;;;;
IMAGES_P;2013;930000286;930021480;NAUT;17;;16.08;;;;
IMAGES_P;2013;930000302;930110036;M1160;3;5;7.47;1;0;0;0
IMAGES_P;2013;930000302;930110036;N4130;12;4;15.43;1;0;;
IMAGES_P;2013;930000302;930110036;N4160;1;0;1;;;;
IMAGES_P;2013;930000302;930110036;NAUT;14;0;14.46;;;;
IMAGES_P;2013;930000328;930110051;M1160;6;9;9.5;1;0;0;0
IMAGES_P;2013;930000328;930110051;N4130;26;2;25.74;1;;;
IMAGES_P;2013;930000328;930110051;N4160;3;;3;;;;
IMAGES_P;2013;930000328;930110051;NAUT;21;4;25.63;;;;
IMAGES_P;2013;930000336;930110069;M1160;8;3;10.3;1;;;
IMAGES_P;2013;930000336;930110069;N4130;30;2;31.6;1;;;
IMAGES_P;2013;930000336;930110069;N4160;2;;2;;;;
IMAGES_P;2013;930000336;930110069;NAUT;12;;12;;;;
IMAGES_P;2013;930013818;930024427;N4130;0;1;0.2;0;0;;
IMAGES_P;2013;930019203;750043994;N4130;;1;0.5;0;0;;
IMAGES_P;2013;930100011;750712184;M1160;1;;1;;;;
IMAGES_P;2013;930100011;750712184;N4130;2;;2;0;0;;
IMAGES_P;2013;930100011;750712184;NAUT;4;;4;;;;
IMAGES_P;2013;930100037;750712184;M1160;2;14;10.22;1;1;0;0
IMAGES_P;2013;930100037;750712184;M1210;2;7;8.1;;;;
IMAGES_P;2013;930100037;750712184;N4130;43;3;45.5;1;0;;
IMAGES_P;2013;930100037;750712184;N4160;1;0;1;;;;
IMAGES_P;2013;930100037;750712184;NAUT;27;1;27.8;;;;
IMAGES_P;2013;930100045;750712184;M1160;3;7;9.56;1;0;0;0
IMAGES_P;2013;930100045;750712184;N4130;18;4;21.22;1;;;
IMAGES_P;2013;930100045;750712184;N4160;1;0;1;;;;
IMAGES_P;2013;930100045;750712184;NAUT;18;1;18.44;;;;
IMAGES_P;2013;930300025;930000393;M1160;1;;1;;1;1;1
IMAGES_P;2013;930300025;930000393;M1210;1;5;2.6;0;0;;
IMAGES_P;2013;930300025;930000393;N4130;15;4;17.97;;;;
IMAGES_P;2013;930300025;930000393;N4160;2;;2;;;;
IMAGES_P;2013;930300025;930000393;NAUT;20;4;23.16;;;;
IMAGES_P;2013;930300066;930000401;M1160;2;;1.5;;;;
IMAGES_P;2013;930300066;930000401;N4130;1;;1;;0;;
IMAGES_P;2013;930300082;930000419;M1160;2;2;4;0;1;0;0
IMAGES_P;2013;930300082;930000419;N4130;4;;4;0;1;;
IMAGES_P;2013;930300082;930000419;NAUT;3;;3;;;;
IMAGES_P;2013;930300264;930000492;M1160;4;5;4.2;0;1;0;0
IMAGES_P;2013;930300264;930000492;N4130;10;2;11.2;0;1;;
IMAGES_P;2013;930300264;930000492;N4160;1;;1;;;;
IMAGES_P;2013;930300264;930000492;NAUT;10;1;10.5;;;;
IMAGES_P;2013;930300553;930000633;M1160;7;;5.75;0;1;1;1
IMAGES_P;2013;930300553;930000633;N4130;11;;10.34;0;1;;
IMAGES_P;2013;930300553;930000633;N4160;2;;2;;;;
IMAGES_P;2013;930300553;930000633;NAUT;4;;4;;;;
IMAGES_P;2013;930300595;930000658;M1160;;14;14;0;1;1;1
IMAGES_P;2013;930300595;930000658;M1210;;2;2;0;0;;
IMAGES_P;2013;930300595;930000658;N4130;6;1;5.5;1;0;;
IMAGES_P;2013;930300595;930000658;N4160;2;;2;;;;
IMAGES_P;2013;930300595;930000658;NAUT;10;1;10.8;;;;
IMAGES_P;2013;930300629;930000666;M1160;;;;;1;;
IMAGES_P;2013;930300629;930000666;N4130;2;;2;;1;;
IMAGES_P;2013;930300629;930000666;NAUT;;3;3;;;;
IMAGES_P;2013;940000573;940110018;M1160;8;1;8.39;1;0;;
IMAGES_P;2013;940000573;940110018;M1210;;;;1;1;;
IMAGES_P;2013;940000573;940110018;N4130;8;23;18.63;0;1;;
IMAGES_P;2013;940000573;940110018;N4160;;1;0.03;;;;
IMAGES_P;2013;940000573;940110018;NAUT;12;22;22.47;;;;
IMAGES_P;2013;940000599;940110042;M1160;4;5;8.5;1;0;0;0
IMAGES_P;2013;940000599;940110042;N4130;30;2;31;1;0;;
IMAGES_P;2013;940000599;940110042;N4160;2;0;2;;;;
IMAGES_P;2013;940000599;940110042;NAUT;23;;23;;;;
IMAGES_P;2013;940000649;940150014;M1160;5;3;7.2;0;1;0;0
IMAGES_P;2013;940000649;940150014;N4130;18;6;19.61;1;0;;
IMAGES_P;2013;940000649;940150014;N4160;1;;1;;;;
IMAGES_P;2013;940000649;940150014;NAUT;3;;2.95;;;;
IMAGES_P;2013;940000656;940150022;N4130;;4;1;0;0;;
IMAGES_P;2013;940000656;940150022;NAUT;;1;0.04;;;;
IMAGES_P;2013;940000664;940160013;M1160;12;16;14.74;0;1;0;0
IMAGES_P;2013;940000664;940160013;M1210;5;2;5.05;0;1;;
IMAGES_P;2013;940000664;940160013;N4130;37;1;36.32;0;1;;
IMAGES_P;2013;940000664;940160013;N4160;11;;9;;;;
IMAGES_P;2013;940000664;940160013;NAUT;48;4;41.68;;;;
IMAGES_P;2013;940016868;940016819;M1160;2;3;3.2;0;0;0;0
IMAGES_P;2013;940016868;940016819;N4130;6;0;5.08;;;;
IMAGES_P;2013;940016868;940016819;N4160;1;0;1;;;;
IMAGES_P;2013;940016868;940016819;NAUT;3;2;4.9;;;;
IMAGES_P;2013;940100027;750712184;M1160;13;13;20.9;1;1;0;0
IMAGES_P;2013;940100027;750712184;M1210;4;2;4.4;0;0;;
IMAGES_P;2013;940100027;750712184;N4130;52;4;55.2;1;0;;
IMAGES_P;2013;940100027;750712184;N4160;4;;4;;;;
IMAGES_P;2013;940100027;750712184;NAUT;44;2;45.6;;;;
IMAGES_P;2013;940100035;750712184;M1160;;2;1.5;0;;;
IMAGES_P;2013;940100035;750712184;N4130;;5;4.8;0;0;;
IMAGES_P;2013;940100035;750712184;N4160;;1;0.5;;;;
IMAGES_P;2013;940100035;750712184;NAUT;6;;6;;;;
IMAGES_P;2013;940100043;750712184;M1160;18;;18;1;1;1;1
IMAGES_P;2013;940100043;750712184;M1210;1;4;3;0;0;;
IMAGES_P;2013;940100043;750712184;N4130;48;1;5.8;;;;
IMAGES_P;2013;940100043;750712184;N4160;3;;3;;;;
IMAGES_P;2013;940100043;750712184;NAUT;45;1;5.8;;;;
IMAGES_P;2013;940100050;750712184;M1160;1;2;1.2;0;0;0;0
IMAGES_P;2013;940100050;750712184;N4130;3;1;3.6;0;0;;
IMAGES_P;2013;940100050;750712184;N4160;1;;0.3;;;;
IMAGES_P;2013;940100050;750712184;NAUT;6;;6;;;;
IMAGES_P;2013;940100068;750712184;M1160;2;6;8;0;1;0;0
IMAGES_P;2013;940100068;750712184;N4130;14;4;13;0;0;;
IMAGES_P;2013;940100068;750712184;NAUT;11;2;12;;;;
IMAGES_P;2013;940120017;750821092;M1160;5;;5;1;0;0;0
IMAGES_P;2013;940120017;750821092;N4130;18;1;18;1;1;;
IMAGES_P;2013;940120017;750821092;N4160;1;;1;;;;
IMAGES_P;2013;940120017;750821092;NAUT;6;;6;;;;
IMAGES_P;2013;940300031;940000706;M1160;;6;3;;1;1;1
IMAGES_P;2013;940300031;940000706;N4130;5;;5;0;0;;
IMAGES_P;2013;940300031;940000706;N4160;1;;1;;;;
IMAGES_P;2013;940300031;940000706;NAUT;3;;3;;;;
IMAGES_P;2013;940300163;750043994;M1160;;1;0.1;0;0;0;0
IMAGES_P;2013;940300163;750043994;N4130;1;;1;0;0;;
IMAGES_P;2013;940700032;940001027;N4130;;1;0.55;0;0;;
IMAGES_P;2013;940700040;940809361;N4130;0;1;0.5;0;0;;
IMAGES_P;2013;940806490;750810798;M1160;;3;1.8;;;;
IMAGES_P;2013;940806490;750810798;N4130;1;2;2.5;;;;
IMAGES_P;2013;940806490;750810798;N4160;1;;1;;;;
IMAGES_P;2013;940813033;940001894;M1160;;2;2;0;0;0;0
IMAGES_P;2013;950000307;950110015;M1160;11;0;9.83;1;1;;
IMAGES_P;2013;950000307;950110015;N4130;30;5;32.83;1;1;;
IMAGES_P;2013;950000307;950110015;N4160;3;1;2.83;;;;
IMAGES_P;2013;950000307;950110015;NAUT;20;0;17.91;;;;
IMAGES_P;2013;950000315;950001370;M1160;3;1;3.72;0;0;0;0
IMAGES_P;2013;950000315;950001370;N4130;12;2;13.08;0;0;;
IMAGES_P;2013;950000315;950001370;NAUT;3;;3.55;;;;
IMAGES_P;2013;950000323;950013870;M1160;9;4;11.41;1;1;0;0
IMAGES_P;2013;950000323;950013870;N4130;36;10;41.18;0;1;;
IMAGES_P;2013;950000323;950013870;N4160;2;;2;;;;
IMAGES_P;2013;950000323;950013870;NAUT;14;;16.02;;;;
IMAGES_P;2013;950000331;950110049;M1160;3;6;6.1;1;0;0;0
IMAGES_P;2013;950000331;950110049;N4130;31;;30.35;;;;
IMAGES_P;2013;950000331;950110049;NAUT;12;4;15.87;;;;
IMAGES_P;2013;950000349;950015289;M1160;;1;0.6;0;0;0;0
IMAGES_P;2013;950000349;950015289;N4130;2;0;2.33;0;1;;
IMAGES_P;2013;950000349;950015289;N4160;1;0;1;;;;
IMAGES_P;2013;950000349;950015289;NAUT;1;1;1.75;;;;
IMAGES_P;2013;950000364;950110080;N4130;40;6;45.88;;;;
IMAGES_P;2013;950000364;950110080;N4160;2;;1;;;;
IMAGES_P;2013;950000364;950110080;NAUT;20;1;21.76;;;;
IMAGES_P;2013;950000398;950140012;N4130;;1;0.33;;;;
IMAGES_P;2013;950000406;950150037;M1160;;1;0.31;0;0;;
IMAGES_P;2013;950000406;950150037;N4130;;1;0.4;0;0;;
IMAGES_P;2013;950000695;950500033;M1160;;1;0.3;0;0;0;0
IMAGES_P;2013;950000695;950500033;N4130;1;;1.3;0;0;;
IMAGES_P;2013;950000695;950500033;N4160;1;;0.23;;;;
IMAGES_P;2013;950000703;950500041;N4130;;2;0.1;0;0;;
IMAGES_P;2013;950016139;950015289;M1160;;1;0.6;0;0;0;0
IMAGES_P;2013;950016139;950015289;N4130;2;;2.33;0;1;;
IMAGES_P;2013;950016139;950015289;N4160;1;;1;;;;
IMAGES_P;2013;950016139;950015289;NAUT;1;1;1.75;;;;
IMAGES_P;2013;950500017;950015289;N4130;1;;1;0;0;;
IMAGES_P;2013;950700021;950000760;N4130;1;;1;0;0;;
IMAGES_P;2013;970100012;970100103;NAUT;1;;0.98;;;;
IMAGES_P;2013;970100020;970100152;N4130;3;;2.83;;;;
IMAGES_P;2013;970100020;970100152;NAUT;5;;5.5;;;;
IMAGES_P;2013;970100392;970100178;M1160;1;4;3;0;1;0;0
IMAGES_P;2013;970100392;970100178;N4130;13;;11.5;1;0;;
IMAGES_P;2013;970100392;970100178;N4160;1;0;1;;;;
IMAGES_P;2013;970100426;970100202;M1160;1;;1;0;0;0;0
IMAGES_P;2013;970100426;970100202;N4130;2;;2.29;0;1;;
IMAGES_P;2013;970100442;970100228;M1160;7;4;6.06;0;1;0;0
IMAGES_P;2013;970100442;970100228;M1210;2;;1.65;;;;
IMAGES_P;2013;970100442;970100228;N4130;42;;42;1;;;
IMAGES_P;2013;970100442;970100228;NAUT;15;;15;;;;
