BOR;AN;FI;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;NB_CONS;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_PA;NB_CMP_PL;NB_CATTP;ACT_CMP;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;ACT_UCSA;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_ASS;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_ASS;HPLETP_REE;HPLETP_EDU
PSY;2013;770310027;770000388;TOT;0;;;0;;106;;;;;;;;;939;36376;;;;;;;;;;;;;;;;;;;;929;;;;;5;5;;1;0.24;;;;;;25.8;10;1.8;1.8;;7.5;;;;;;;;;;;;;;;
PSY;2013;770510055;750719270;GEN;;;;;;55;;;;;;;;;522;15735;;;;;;;;;;;;;;;;;;;;475;;475;0;2;;;;;;0;1;;;;;;;;;;2;;;;;;;;;;;;;;
PSY;2013;770510055;750719270;TOT;0;;;0;;55;;;;;;;;;522;15735;;;;;;;;;;;;;;;;;;;;475;;475;;2;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;
PSY;2013;780000287;780110011;GEN;;2;;;;50;;8;;6;;25;;;802;16437;;2920;;1400;;25;3829;;;;2;1;14656;15;1240;;;;;3550;55;712;9;17;1;16.07;;;;1;0;112;13;120.12;70.82;18.38;8.55;2.69;3.15;0;13;0;8.96;;;;68;4;65.83;31.72;15.72;1.71;1.18;2.65;0
PSY;2013;780000287;780110011;INF;;1;;;;;3;;;;;15;;1;;;1327;;;;;50;2461;;3317;;1;1;14920;647;;18;611;856;;947;;4;;4;1;4.12;;;;0;0;25;14;34.06;4.35;4.28;7.29;1;4.67;5.2;;;;;;;;;;;;;;;
PSY;2013;780000287;780110011;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;0.5;;2;0.69;;;4;3;4.13;2.93;0;1;0;0;0;;;;;;;;;;;;;;;
PSY;2013;780000287;780110011;TOT;1;;;1;;50;3;8;;6;;40;;1;802;16437;1327;2920;;1400;;75;6290;;3317;;3;2;29576;662;1240;18;611;856;;1026;;;;20;2;20.69;;2;0.69;;;141;30;158.31;78.1;22.66;16.84;3.69;7.82;5.2;13;;8.96;;;;68;4;65.83;31.72;15.72;1.71;1.18;2.65;0
PSY;2013;780000295;780002697;GEN;;2;;;;70;0;0;0;0;0;15;2;0;675;22241;0;0;0;0;0;5;3582;70;;1;3;1;13804;1231;875;0;635;0;;481;41;348;12;16;2;16.93;0;0;0;1;0;137;15;137.92;77.91;33.62;5.62;2.7;2.5;2;16;2;11.61;0;0;0;95;5;92.24;50.39;27.62;1;1.65;0;0
PSY;2013;780000295;780002697;INF;;1;;;;9;0;;;0;0;15;0;0;109;1826;0;;;0;0;2;2077;0;;1;2;1;9754;1268;0;0;0;0;;79;697;66;0;2;2;3.11;0;0;0;1;0;38;10;38.2;19.79;0;5.8;0.3;3.95;6.61;2;1;1.1;0;0;0;19;0;17.07;13.86;0;0.5;0.3;0.6;0.81
PSY;2013;780000295;780002697;TOT;1;;3;0;;79;0;0;0;0;0;30;2;0;784;24067;0;0;0;0;0;7;5659;70;;2;5;2;23558;2499;875;0;635;0;0;511;697;468;12;18;4;20.04;;;0;;;175;25;176.12;97.7;33.62;11.42;3;6.45;8.61;18;3;12.71;0;0;0;114;5;109.31;64.25;27.62;1.5;1.95;0.6;0.81
PSY;2013;780000303;780110037;GEN;;;;;;;;;;;;10;;;;;;;;;;;1992;;;;;;;;;;;;;103;;;;;2;0.7;;1;0.4;0;0;4;11;;4.31;3.82;2.31;;1.02;;;;;;;;;;;;;;;;
PSY;2013;780000303;780110037;TOT;0;;;0;;;;;;;;10;;;;;;;;;;;1992;;;;;;;;;;;;;103;;;;;2;0.7;;1;0.4;;;4;11;;4.31;3.82;2.31;;1.02;;;;;;;;;;;;;;;;
PSY;2013;780000311;780001236;GEN;;2;;;;48;4;7;0;0;0;38;1;2;1064;17685;674;2187;0;0;0;97;5860;429;1250;1;4;2;24395;4921;1402;162;5465;;;5392;4952;419;7;13;2;11.73;;;;1;0;91;22;107.46;65.35;7.28;6.72;;;;;;;;;;;;;;;;;;
PSY;2013;780000311;780001236;INF;;1;;;;;;;;;;20;;2;;;;;;;;99;1849;;;;4;2;22416;1758;27;467;24;143;;1749;1749;;;3;3;5.62;;;;0;0;36;13;44.89;12.79;0.97;8.13;;8.65;5.9;;;;;;;;;;;;;;;
PSY;2013;780000311;780001236;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;2960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;780000311;780001236;TOT;1;;3;1;;48;4;7;0;0;0;58;1;4;1064;17685;674;2187;0;0;0;196;7709;429;1250;1;9;4;46811;6679;1429;629;5489;143;2960;7141;;;;16;5;17.35;;;;;;127;35;152.35;78.14;8.25;14.85;;8.65;5.9;;;;;;;;;;;;;;;
PSY;2013;780000337;780001236;GEN;;1;;;;34;1;6;;;;25;1;1;;11782;366;2196;;;;106;6566;0;2053;;2;;20742;;2419;;683;;;1957;1401;600;1;7;2;7.3;;;;1;0;58;15;68.67;31.64;7;8.23;;2;;;;;;;;;;;;;;;;
PSY;2013;780000337;780001236;TOT;1;;1;0;;34;1;6;;;;25;1;1;;11782;366;2196;;;;106;6566;0;2053;;2;;20742;;2419;;683;;;1957;;;;7;2;7.3;;;;;;58;15;68.67;31.64;7;8.23;;2;;;;;;;;;;;;;;;;
PSY;2013;780000402;780140026;GEN;;6;;;;134;;8;;;;41;5;;1197;40614;;1667;;;;331;9910;9;;;18;8;64510;4961;3137;540;4753;5;;8164;7158;1007;6;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;780000402;780140026;INF;;2;;;;18;;;;;;61;20;;11;1260;0;;;;;94;8257;218;;;9;8;27286;5421;2;61;244;266;;2788;2641;148;0;17;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;780000402;780140026;PEN;;;;;;;;;;;;;;;;;;;;;;;0;;;;2;1;;272;8729;;;;;1228;1182;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;780000402;780140026;TOT;1;;8;1;;152;;8;;;;102;25;;1208;41874;0;1667;;;;425;18167;227;;;29;17;91796;10654;11868;601;4997;271;;12009;10980;1155;6;82;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;780000410;780140059;GEN;;3;;;;66;;;8;;;40;3;;717;21401;;;2326;;;15;6693;233;;;;1;28713;2239;1138;27;32;;;2682;2124;464;7;14;8;17.78;;;;0;0;106;19;122.94;83.95;19.18;8.05;3.53;6.23;2;10;2;11.39;;;;67;13;78.8;50.92;19.18;1;2.5;3.2;2
PSY;2013;780000410;780140059;INF;;1;;;;29;;;;;;42;4;;144;4775;;;;;;21;4756;246;;;;2;21274;2785;27;8;4;26;;1915;1770;86;2;8;2;9.31;;;;0;0;92;33;115.84;46;20.21;12.09;5.25;9.77;22.52;3;;3;;;;54;16;64.92;34.84;17.14;2.12;1;2;7.82
PSY;2013;780000410;780140059;TOT;1;;;0;;95;;;8;;;82;7;;861;26176;;;2326;;;36;11449;479;;;;3;49987;5024;1165;35;36;26;;4586;3883;550;9;22;10;27.09;;;;;;198;52;238.78;129.95;39.39;20.14;8.78;16;24.52;13;2;14.39;;;;121;29;143.72;85.76;36.32;3.12;3.5;5.2;9.82
PSY;2013;780009528;;INF;;;;;;;;;;;;21;;;;;;;;;;;4991;;;;;;;;;;;;;36;;;;;2;0.84;;;;0;0;11;9;;2.55;;0.97;0.25;1.21;10.89;;;;;;;;;;;;;;;
PSY;2013;780009528;;TOT;0;;;0;;;;;;;;21;;;;;;;;;;;4991;;;;;;;;;;;;;36;;;;;2;0.84;;;;;;11;9;;2.55;;0.97;0.25;1.21;10.89;;;;;;;;;;;;;;;
PSY;2013;780020111;;INF;;1;;;;;;;;;;40;;;;;;;;;;;5017;;;;1;;6450;;;;;;;494;494;;;;3;1.38;;;;0;0;15;45;37.62;1;;7.5;1;3.5;15.91;;0;;;;;;;;;;;;;
PSY;2013;780020111;;TOT;1;;;0;;;;;;;;40;;;;;;;;;;;5017;;;;1;;6450;;;;;;;494;;;;;3;1.38;;;;;;15;45;37.62;1;;7.5;1;3.5;15.91;;;;;;;;;;;;;;;
PSY;2013;780140018;750005068;GEN;;1;;;;167;;;;;;45;;;;51900;;;;;;;7706;;;2;;1;9645;13;296;17;3;37;;1728;998;770;;15;5;16.81;1;5;1.71;1;1;219;54;232.59;100.54;45.6;11.5;23.15;15.65;23.15;;;;;;;;;;;;;;;
PSY;2013;780140018;750005068;INF;;1;;;;;;;;15;;;;;;;;;;5250;;;;;;;;;;;;;;;;102;;102;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;780140018;750005068;TOT;1;;1;0;0;167;;;;15;;45;;;;51900;;;;5250;;;7706;;;2;;1;9645;13;296;17;3;37;;1830;;;;15;5;16.81;1;5;1.71;;;219;54;232.59;100.54;45.6;11.5;23.15;15.65;23.15;;;;;;;;;;;;;;;
PSY;2013;780140042;780017455;GEN;;;;;;126;;;;;;;;;;49318;;;;;;;;;;;;;;;;;;;;;;;;0;20;;;1;;;;;;;;;;;;;0;20;3.56;;;;;;53.2;30.19;17.78;2.53;0.98;1.61;0.11
PSY;2013;780140042;780017455;TOT;0;;;0;;126;;;;;;;;;;49318;;;;;;;;;;;;;;;;;;;;;;;;0;20;;;1;;;;;;;;;;;;;0;20;3.56;;;;;;53.2;30.19;17.78;2.53;0.98;1.61;0.11
PSY;2013;780140075;750804114;GEN;;;;;;50;;;;;;;;;566;16157;;;;;;;;;;;;;;;;;;;;528;;;;;2;1.26;;4;2.68;0;0;15;12;25.16;18.17;2.65;1.7;0.78;0.85;1.03;;;;;;;;;;;;;;;
PSY;2013;780140075;750804114;TOT;0;;;0;;50;;;;;;;;;566;16157;;;;;;;;;;;;;;;;;;;;528;;;;;2;1.26;;4;2.68;;;15;12;25.16;18.17;2.65;1.7;0.78;0.85;1.03;;;;;;;;;;;;;;;
PSY;2013;780170056;780825097;INF;;;;;;;;;;;;32;;;;;;;;;;;4587;;;;;;;;;;;;;32;;;;;2;0.93;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;780170056;780825097;TOT;0;;;0;;;;;;;;32;;;;;;;;;;;4587;;;;;;;;;;;;;32;;;;;2;0.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;780310025;750043994;GEN;;;;;;59;;;;;;;;;570;17720;;;;;;;;;;;;;;;;;;;;414;;414;;3;10;7.75;;3;0.7;1;1;36;10;41;26;9;2.7;;2.3;;3;10;7.75;;3;0.7;36;10;41;26;9;2.7;;2.3;
PSY;2013;780310025;750043994;TOT;0;;;0;;59;;;;;;;;;570;17720;;;;;;;;;;;;;;;;;;;;415;;414;;3;10;7.75;;3;0.7;;;36;10;41;26;9;2.7;;2.3;;3;10;7.75;;3;0.7;36;10;41;26;9;2.7;;2.3;
PSY;2013;780800256;780110078;GEN;;1;;;;45;;;;;;8;;;1826;13762;;;;;;;2896;;;;2;;15037;;384;60;;;;4451;3152;1299;0;22;2;17.49;;;;;;102;47;105.76;56.68;23.95;24.65;0;1.8;0;;;;;;;;;;;;;;;
PSY;2013;780800256;780110078;INF;;1;;;;;;;;;;;;;;;;;;;;;;;;;4;1;13817;3682;7;27;12;138;;1272;1272;0;0;11;2;8.69;;;;;;18;54;22.86;7.15;0;14.61;1.6;6.41;5.4;;;;;;;;;;;;;;;
PSY;2013;780800256;780110078;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;516;;;;;1;;0.65;;;;;;1;1;0.13;;;0.13;;;;;;;;;;;;;;;;;;
PSY;2013;780800256;780110078;TOT;1;;2;1;0;45;;;;;;8;;;1826;13762;;;;;;;2896;;;;6;1;28854;3682;391;87;12;138;516;5723;4424;1299;0;34;4;26.83;;;;;;121;102;128.75;63.83;23.95;39.39;1.6;8.21;5.4;;;;;;;;;;;;;;;
PSY;2013;790000087;790000012;GEN;;3;;;;164;6;;;10;;51;7;;1454;84940;1095;0;0;8080;;;8134;44;0;4;1;1;27383;1326;1537;2418;3030;4;;5593;5366;1273;58;14;6;17.1;8;6;11.07;;1;281;109;349;211.59;40.54;17.99;10.91;4.69;3.81;;;;;;;197;53;231.07;157.74;33.45;0.57;2.03;1.99;1
PSY;2013;790000087;790000012;INF;;1;;;;14;;;;;;38;;;188;7847;0;;;;;;56;0;;;;;12403;0;104;149;485;72;;1982;1961;102;0;4;1;4.8;;;;;1;65;19;72.86;39.66;4;7.31;2.11;6.13;2.68;;;;;;;24;6;25.85;17.8;2;1.12;0.93;0.22;0.33
PSY;2013;790000087;790000012;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;790000087;790000012;TOT;1;;5;1;;178;6;;;10;;89;7;;1642;92787;1095;0;0;8080;;;8190;44;0;4;1;1;39786;1326;1641;2567;3515;76;;7575;7327;1375;58;18;8;22;8;6;11.07;;;346;128;421.86;251.25;44.54;25.3;13.02;10.82;6.49;;;;;;;221;59;256.92;175.54;35.45;1.69;2.96;2.21;1.33
PSY;2013;790003537;790006654;GEN;;2;;;;63;6;0;0;0;0;;3;;433;21982;2368;0;;;;;;498;;;;;;;;;;;;2579;2336;433;3;12;;4.23;;1;0.2;1;1;86;39;95.3;44.29;22.52;1.75;;1.33;4.83;;;;;;;;;;;;;;;
PSY;2013;790003537;790006654;INF;;1;;;;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;790003537;790006654;TOT;1;;2;0;0;63;6;0;0;0;0;;3;;433;21982;2368;0;;;;;;498;;;;;;;;;;;;2579;2336;433;3;12;;4.23;;1;0.2;;;86;39;95.3;44.29;22.52;1.75;;1.33;4.83;;;;;;;;;;;;;;;
PSY;2013;790007694;790006654;GEN;;1;;;;;;;;;;20;0;;;;;;;;;;6583;0;;0;2;2;12694;22641;2909;;647;;;2336;2336;;;3;;0.9;;;;1;1;42;34;56.19;26.06;;4.74;;1.5;10.13;;;;;;;;;;;;;;;
PSY;2013;790007694;790006654;INF;;1;;;;;;;;;;10;;;;;;;;;;;5117;;;0;2;2;6285;3313;263;;88;127;;733;484;;;2;;1.23;;;;1;1;29;14;33.79;14.47;;6.11;;3;4.66;;;;;;;;;;;;;;;
PSY;2013;790007694;790006654;TOT;1;;0;0;0;;;;;;;30;0;;;;;;;;;;11700;0;;0;4;4;18979;25954;3172;;735;127;;3069;2820;;;4;;2.13;;;;;;70;46;89.98;40.53;;10.85;;4.5;14.79;;;;;;;;;;;;;;;
PSY;2013;790012355;790000012;GEN;;;;;;10;;;;;;35;;;65;3611;;;;;;;931;;;6;;6;9150;3047;2460;1679;69;0;;3793;3693;100;;1;;1;;3;0.47;0;0;51;27;62.93;33.1;14.89;3.15;0.35;0.05;3.09;;;;;;;29;12;34.73;8.31;14.54;2.5;0.35;0.05;2.29
PSY;2013;790012355;790000012;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6870;;5;30;42;41;;789;789;;;;;;;;;;;11;3;7.18;5.71;;0.64;0.53;0.3;;;;;;;;;;;;;;;;
PSY;2013;790012355;790000012;TOT;0;;;0;;10;;;;;;35;;;65;3611;;;;;;;931;;;6;;6;16020;3047;2465;1709;111;41;;4582;4482;100;;1;;1;;3;0.47;;;62;30;70.11;38.81;14.89;3.79;0.88;0.35;3.09;;;;;;;29;12;34.73;8.31;14.54;2.5;0.35;0.05;2.29
PSY;2013;800000143;800000028;GEN;;2;;;;60;;;;;;12;;;1118;18369;;;;;;153;3424;;;3;3;;;;;;;;;2792;2224;537;1;12;2;12.79;0;0;0;0;1;69;17;81.79;53.77;0.29;8.78;3.47;4.96;0;7;0;4;0;0;0;46;14;55.67;39.88;0.29;2.79;1.23;2.96;0
PSY;2013;800000143;800000028;INF;;1;;;;;10;;;;;15;;1;;;1846;;;;;0;2674;;;;2;;;;;;;;;591;564;;;3;0;3;0;0;0;0;0;33;10;38.89;9.27;0;5.96;2.65;7.07;3.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2013;800000143;800000028;TOT;1;;0;0;;60;10;;;;;27;;1;1118;18369;1846;;;;;153;6098;;;3;5;;;;;;;;;3383;2788;537;;15;2;15.79;0;0;0;;;102;27;120.68;63.04;0.29;14.74;6.12;12.03;3.95;7;;4;0;0;0;46;14;55.67;39.88;0.29;2.79;1.23;2.96;0
PSY;2013;800000192;800000044;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;3.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;800000192;800000044;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;5.8;1;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;800000192;800000044;TOT;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;5;9.14;1;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;800000390;800000085;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0;7;5;9.93;6.78;;2.15;;;1;;;;;;;;;;;;;;;
PSY;2013;800000390;800000085;TOT;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;7;5;9.93;6.78;;2.15;;;1;;;;;;;;;;;;;;;
PSY;2013;800000457;800000119;GEN;;4;;;;285;5;;30;;75;55;;4;2853;107994;500;;8496;;26923;324;7926;;9369;;11;6;54525;18242;9746;353;240;;;6339;4232;1893;99;19;7;23.76;0;1;0.2;;;503;96;585.03;356.94;47.81;21.95;14.19;10.43;22.4;8;4;9.9;0;1;0.2;327;53;373.89;241.77;42.56;9.22;7.06;2.86;6.61
PSY;2013;800000457;800000119;INF;;2;;;;12;12;;;;;40;;;66;1907;2096;;;;;116;3374;;;;5;4;23772;2900;98;21;;12;;1774;1669;39;;12;3;10.87;1;1;1.3;;;105;40;130.27;38.09;0.33;18.64;8.32;10.96;23.75;2;0;2;1;0;1;26;8;30.24;16.25;0.33;1.3;0.7;1;5.8
PSY;2013;800000457;800000119;PEN;;;;;;;;;;;;7;;;;;;;;;;;1663;;;;2;1;;834;25232;;;;;999;983;;;0;2;0.8;0;0;0;;;16;5;19.47;13.2;0;2.67;1.35;0;0;0;2;0.76;0;0;0;11;5;14.47;8.2;0;2.67;1.35;0;0
PSY;2013;800000457;800000119;TOT;1;;11;1;1;297;17;;30;;75;102;;4;2919;109901;2596;;8496;;26923;440;12963;;9369;;18;11;78297;21976;35076;374;240;12;;8884;6666;1929;99;31;12;35.43;1;2;1.5;;;624;141;734.77;408.23;48.14;43.26;23.86;21.39;46.15;10;6;12.66;1;1;1.2;364;66;418.6;266.22;42.89;13.19;9.11;3.86;12.41
PSY;2013;800004111;800000093;GEN;;1;;;;19;4;3;;;;1;4;;451;6109;365;1;;;;;309;266;0;1;3;3;13334;12311;2717;45;462;;;1609;1570;184;1;5;;4.58;1;;1;0;1;35;12;42.2;25;;5;0.8;1.3;0.8;4;;2.33;;;;17;6;20.08;12.4;;0.5;;0.48;
PSY;2013;800004111;800000093;INF;;1;;;;;;;;;;15;;;;;;;;;;;2808;;0;4;2;0;7052;0;20;54;0;47;;940;940;0;0;1;;1.66;;1;0.08;0;1;22;7;23.56;5.2;;5.76;0.5;2.3;4.8;1;;0.67;;1;0.08;;;;;;;;;
PSY;2013;800004111;800000093;TOT;1;;;0;;19;4;3;;;;16;4;;451;6109;365;1;;;;;3117;266;0;5;5;3;20386;12311;2737;99;462;47;;2572;2491;221;1;6;;6.24;1;1;1.08;;;57;19;65.76;30.2;;10.76;1.3;3.6;5.6;5;;3;;1;0.08;17;6;20.08;12.4;;0.5;;0.48;
PSY;2013;800006124;800000044;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;800006124;800000044;TOT;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;810000562;810000455;GEN;;2;;;;132;5;0;0;0;0;86;10;5;1819;35714;260;0;0;0;0;226;16191;6;501;0;4;4;24696;1093;3331;869;4094;11;;4637;4356;837;32;10;5;13.33;;;;0;1;181;45;214.5;135.93;25.46;7.07;6.6;0;19.61;8;2;9.23;;;;109;28;;;;;;;
PSY;2013;810000562;810000455;INF;;1;;;;13;2;;;0;0;18;1;6;183;2132;0;;;0;0;165;3699;146;11;1;7;5;15586;137;67;43;51;185;;1312;1407;25;0;4;2;5.35;;;;0;1;60;16;74.75;25.88;5.13;10.62;4.18;7.67;16.02;;;;;;;;;;;;;;;
PSY;2013;810000562;810000455;PEN;;;;;;;;;;;;0;;0;;;;;;;;;0;;0;0;2;0;;;;;;;994;165;165;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;810000562;810000455;TOT;1;;0;1;;145;7;0;0;0;0;104;11;11;2002;37846;260;0;0;0;0;391;19890;152;512;1;13;9;40282;1230;3398;912;4145;196;994;6114;5928;862;32;14;7;18.68;;;;;;241;61;289.25;161.81;30.59;17.69;10.78;7.67;35.63;8;2;9.23;;;;109;28;;;;;;;
PSY;2013;810100008;;GEN;;3;;;;288;4;5;;5;;138;10;;3287;89460;536;1509;;1220;;;26295;983;;5;9;8;55837;2637;8070;2898;302;1;;9001;6411;2007;59;24;11;29.12;3;2;4;;;478;47;509.19;382.83;84;15.36;12.06;5.94;9;;;;;;;;;;;;;;;
PSY;2013;810100008;;INF;;1;;;;4;;;;;;54;;;52;944;;;;;;;3733;;;1;7;3;22350;380;637;76;564;119;;2325;2180;36;;7;2;8.34;;;;;;66;38;82.41;29.7;0.5;16.85;6.05;9.61;19.7;;;;;;;;;;;;;;;
PSY;2013;810100008;;TOT;1;;7;1;7;292;4;5;;5;;192;10;;3339;90404;536;1509;;1220;;;30028;983;;6;16;11;78187;3017;8707;2974;866;120;;11207;8490;2027;59;31;13;37.46;3;2;4;;;544;85;591.6;412.53;84.5;32.21;18.11;15.55;28.7;;;;;;;;;;;;;;;
PSY;2013;820000032;820000016;GEN;;2;;;;114;0;0;0;0;10;3;6;0;1294;31989;0;0;0;0;3974;0;306;124;0;0;2;1;6709;0;0;3;414;0;;2100;1278;723;17;9;5;7.78;2;1;1.7;0;1;155;20;162.64;117.8;37.51;2;4.96;;0.37;6;2;4.49;2;1;1.6;135;19;146.71;105.69;36.51;1;3.51;;
PSY;2013;820000032;820000016;INF;;1;;;;8;0;;;0;0;0;0;0;121;1887;0;;;0;0;0;30;0;0;0;1;0;591;0;0;0;323;0;;327;256;61;0;4;1;2.69;;1;0.1;0;1;26;;20.16;11.81;0.5;0.56;6.24;1.05;;;1;0.54;;;;26;;20.16;11.81;0.5;0.56;6.24;1.05;
PSY;2013;820000032;820000016;TOT;1;;0;1;;122;0;0;0;0;10;3;6;0;1415;33876;0;0;0;0;3974;0;336;124;0;0;3;1;7300;0;0;3;737;0;0;2427;1534;784;17;13;6;10.47;2;2;1.8;;;181;20;182.8;129.61;38.01;2.56;11.2;1.05;0.37;6;3;5.03;2;1;1.6;161;19;166.87;117.5;37.01;1.56;9.75;1.05;
PSY;2013;820002152;310781562;INF;;2;;;;;;;;;;;;;;;;;;;;;;;;5;2;1;3612;416;;;;;;293;293;;;;3;0.31;;;;0;0;;32;4.77;;;0.87;0.79;0.81;2.3;;;;;;;;;;;;;;;
PSY;2013;820002152;310781562;TOT;1;;;0;;;;;;;;;;;;;;;;;;;;;;5;2;1;3612;416;;;;;;;;;;;3;0.31;;;;;;;32;4.77;;;0.87;0.79;0.81;2.3;;;;;;;;;;;;;;;
PSY;2013;820003911;240000265;GEN;;;;;;30;;3;;;;3;;;157;8701;;278;;;;;340;;;;;;;;;;;;;35;;33;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;820003911;240000265;TOT;0;;;0;;30;;3;;;;3;;;157;8701;;278;;;;;340;;;;;;;;;;;;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;820004067;820000016;GEN;;3;;;;93;11;0;11;0;0;54;2;0;1080;28920;1520;0;2482;0;0;56;9181;0;0;0;7;4;29328;8510;6459;439;20;0;;4303;3628;517;;12;3;8.92;2;;0.59;;1;145;28;160.64;130.48;22.76;4.32;2.82;0.26;;8;;3.2;1;;0.39;86;17;90.79;66.45;22.69;;1.6;0.05;
PSY;2013;820004067;820000016;INF;;1;;;;0;3;;;0;0;42;0;0;0;0;219;;;0;0;89;6034;0;0;2;3;1;14330;1077;1;0;0;0;;1150;1070;0;0;4;2;4.89;1;3;0.29;;1;38;12;43.88;11.14;3;6.05;16.24;6.45;1;;;;;;;;;;;;;;;
PSY;2013;820004067;820000016;TOT;1;;0;1;;93;14;0;11;0;0;96;2;0;1080;28920;1739;0;2482;0;0;145;15215;0;0;2;10;5;43658;9587;6460;439;20;0;0;5453;4698;517;;16;5;13.81;3;3;0.88;;;183;40;204.52;141.62;25.76;10.37;19.06;6.71;1;8;;3.2;1;;0.39;86;17;90.79;66.45;22.69;;1.6;0.05;
PSY;2013;830000287;830100525;GEN;;2;;;;39;;;;;;25;;;694;12849;;;;;;;4414;;;;1;;16050;;1088;201;2588;;;2561;2474;411;1;7;;7.52;1;2;1.41;0;1;75;20;84.04;40.99;21.49;5.8;2.2;;1;;;;;;;56;11;60.37;27.58;20.49;0.5;;;
PSY;2013;830000287;830100525;TOT;1;;0;0;2;39;;;;;;25;;;694;12849;;;;;;;4414;;;;1;;16050;;1088;201;2588;;;2561;2474;411;;7;;7.52;1;2;1.41;;;75;20;84.04;40.99;21.49;5.8;2.2;;1;;;;;;;56;11;60.37;27.58;20.49;0.5;;;
PSY;2013;830000311;830100566;GEN;;2;;;;34;;;;;;27;;;576;12077;;;;;;6;3462;;;1;2;4;14659;897;601;48;725;0;;1735;1316;376;8;8;0;7.6;;;;0;1;73;17;82.43;59.03;;4.75;1.8;;;7;;3;;;;42;9;47.13;36.21;;0.65;0.93;;
PSY;2013;830000311;830100566;INF;;1;;;;8;;;;;;36;;;119;1888;;;;;;;5483;;;;3;1;8695;1329;537;8;308;30;;1459;1235;82;0;5;0;4.5;;;;0;1;56;11;60.7;25.29;;9.05;2.5;5.93;4.9;4;;1.5;;;;16;7;18.76;12.36;;0.9;0.5;2;
