BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT
Q21;2013;620003475;620100685;2000;3.8;;;
Q21;2013;620003475;620100685;2200;3.8;;;
Q21;2013;620003475;620100685;9999;3.8;;;
Q21;2013;620003822;620003814;1000;;;;1
Q21;2013;620003822;620003814;2000;5.72;;;1
Q21;2013;620003822;620003814;2400;5.72;;;1
Q21;2013;620003822;620003814;9999;5.72;;;2
Q21;2013;620003889;620003848;2000;1;;;
Q21;2013;620003889;620003848;2300;1;;;
Q21;2013;620003889;620003848;9999;1;;;
Q21;2013;620006049;620000331;2000;1;;;
Q21;2013;620006049;620000331;2100;1;;;
Q21;2013;620006049;620000331;9999;1;;;
Q21;2013;620010058;590799995;2000;;;;
Q21;2013;620010058;590799995;2100;;;;
Q21;2013;620010058;590799995;9999;;;;
Q21;2013;620010348;620018473;2000;2;;0.5;
Q21;2013;620010348;620018473;2300;2;;0.5;
Q21;2013;620010348;620018473;9999;2;;0.5;
Q21;2013;620010389;590799995;1000;0.5;;;
Q21;2013;620010389;590799995;2000;0.75;;;
Q21;2013;620010389;590799995;2100;0.75;;;
Q21;2013;620010389;590799995;9999;1.25;;;
Q21;2013;620011338;590799995;2000;;;;
Q21;2013;620011338;590799995;2100;;;;
Q21;2013;620011338;590799995;9999;;;;
Q21;2013;620012948;620000265;2000;6.12;;;
Q21;2013;620012948;620000265;2200;0.07;;;
Q21;2013;620012948;620000265;2400;6.05;;;
Q21;2013;620012948;620000265;9999;6.12;;;
Q21;2013;620013649;620013599;2000;2;;;
Q21;2013;620013649;620013599;2300;2;;;
Q21;2013;620013649;620013599;9999;2;;;
Q21;2013;620018143;620100057;2000;2.1;;;
Q21;2013;620018143;620100057;2200;2.1;;;
Q21;2013;620018143;620100057;9999;2.1;;;
Q21;2013;620019380;620100461;2000;;;;
Q21;2013;620019380;620100461;2500;;;;
Q21;2013;620019380;620100461;9999;;;;
Q21;2013;620020636;620112581;2000;0.3;;;
Q21;2013;620020636;620112581;2100;0.3;;;
Q21;2013;620020636;620112581;9999;0.3;;;
Q21;2013;620024208;620002352;2000;0.5;;;
Q21;2013;620024208;620002352;2100;0.5;;;
Q21;2013;620024208;620002352;9999;0.5;;;
Q21;2013;620024349;620024299;2000;;;;
Q21;2013;620024349;620024299;2200;;;;
Q21;2013;620024349;620024299;9999;;;;
Q21;2013;620025346;620001834;2000;43.67;;;
Q21;2013;620025346;620001834;2100;41.77;;;
Q21;2013;620025346;620001834;2400;1.9;;;
Q21;2013;620025346;620001834;9999;43.67;;;
Q21;2013;620025387;620025361;2000;;;;
Q21;2013;620025387;620025361;2200;;;;
Q21;2013;620025387;620025361;9999;;;;
Q21;2013;620025494;620112581;2000;0.6;;;
Q21;2013;620025494;620112581;2100;0.6;;;
Q21;2013;620025494;620112581;9999;0.6;;;
Q21;2013;620026401;620024158;2000;2.9;;;
Q21;2013;620026401;620024158;2400;2.9;;;
Q21;2013;620026401;620024158;9999;2.9;;;
Q21;2013;620026690;620027839;2000;;;;
Q21;2013;620026690;620027839;2100;;;;
Q21;2013;620026690;620027839;9999;;;;
Q21;2013;620026997;590799995;2000;;;;
Q21;2013;620026997;590799995;2100;;;;
Q21;2013;620026997;590799995;9999;;;;
Q21;2013;620027664;620003814;2000;19.73;;;1
Q21;2013;620027664;620003814;2400;19.73;;;1
Q21;2013;620027664;620003814;9999;19.73;;;1
Q21;2013;620100016;750712184;2000;9.7;0;0;0
Q21;2013;620100016;750712184;2400;9.7;0;0;0
Q21;2013;620100016;750712184;9999;9.7;0;0;0
Q21;2013;620100099;620014779;2000;3.4;;;
Q21;2013;620100099;620014779;2100;1.25;;;
Q21;2013;620100099;620014779;2400;2.15;;;
Q21;2013;620100099;620014779;9999;3.4;;;
Q21;2013;620100347;590039863;2000;3.96;;;1
Q21;2013;620100347;590039863;2200;3.96;;;1
Q21;2013;620100347;590039863;9999;3.96;;;1
Q21;2013;620100487;620000125;2000;1;;;
Q21;2013;620100487;620000125;2100;0.6;;;
Q21;2013;620100487;620000125;2400;0.4;;;
Q21;2013;620100487;620000125;9999;1;;;
Q21;2013;620100495;620000133;2000;3.2;;;
Q21;2013;620100495;620000133;2400;3.2;;;
Q21;2013;620100495;620000133;9999;3.2;;;
Q21;2013;620100735;620000265;2000;5.11;;;
Q21;2013;620100735;620000265;2100;5.11;;;
Q21;2013;620100735;620000265;9999;5.11;;;
Q21;2013;620100750;620000273;1000;0.12;;;
Q21;2013;620100750;620000273;2000;1.59;0;0;0
Q21;2013;620100750;620000273;2100;1.59;0;0;0
Q21;2013;620100750;620000273;9999;1.71;0;0;0
Q21;2013;620100842;620001834;2000;16.63;;;
Q21;2013;620100842;620001834;2400;16.63;;;
Q21;2013;620100842;620001834;9999;16.63;;;
Q21;2013;620101311;620027763;1000;1.5;;;
Q21;2013;620101311;620027763;2000;1.84;;;
Q21;2013;620101311;620027763;2100;0.84;;;
Q21;2013;620101311;620027763;2400;1;;;
Q21;2013;620101311;620027763;9999;3.34;;;
Q21;2013;620101501;620000364;1000;0.2;;;
Q21;2013;620101501;620000364;2000;1;;;
Q21;2013;620101501;620000364;2100;1;;;
Q21;2013;620101501;620000364;9999;1.2;;;
Q21;2013;620102053;620103440;2000;3.9;0.4;;
Q21;2013;620102053;620103440;2400;3.9;0.4;;
Q21;2013;620102053;620103440;9999;3.9;0.4;;
Q21;2013;620102954;620020859;2000;2.34;;;
Q21;2013;620102954;620020859;2400;2.34;;;
Q21;2013;620102954;620020859;9999;2.34;;;
Q21;2013;620105940;620000950;1000;0.2;;;
Q21;2013;620105940;620000950;2000;4.59;;;
Q21;2013;620105940;620000950;2100;3.44;;;
Q21;2013;620105940;620000950;2400;1.15;;;
Q21;2013;620105940;620000950;9999;4.79;;;
Q21;2013;620105957;620100081;2000;0.5;;;
Q21;2013;620105957;620100081;2500;0.5;;;
Q21;2013;620105957;620100081;9999;0.5;;;
Q21;2013;620105973;590039863;2000;5.18;;;
Q21;2013;620105973;590039863;2200;1.27;;;
Q21;2013;620105973;590039863;2400;3.91;;;
Q21;2013;620105973;590039863;9999;5.18;;;
Q21;2013;620105981;620000968;2000;0.8;;;
Q21;2013;620105981;620000968;2300;0.8;;;
Q21;2013;620105981;620000968;9999;0.8;;;
Q21;2013;620106088;620000976;2000;0.65;;;
Q21;2013;620106088;620000976;2100;0.65;;;
Q21;2013;620106088;620000976;9999;0.65;;;
Q21;2013;620106203;620020859;2000;2.14;;0.1;
Q21;2013;620106203;620020859;2400;2.14;;0.1;
Q21;2013;620106203;620020859;9999;2.14;;0.1;
Q21;2013;620106625;620020859;2000;1.01;;;
Q21;2013;620106625;620020859;2500;1.01;;;
Q21;2013;620106625;620020859;9999;1.01;;;
Q21;2013;620108357;620103432;2000;0.48;;;
Q21;2013;620108357;620103432;2500;0.48;;;
Q21;2013;620108357;620103432;9999;0.48;;;
Q21;2013;620111195;620100057;2000;2.5;;;
Q21;2013;620111195;620100057;2500;2.5;;;
Q21;2013;620111195;620100057;9999;2.5;;;
Q21;2013;620112656;620100057;2000;0.5;;;
Q21;2013;620112656;620100057;2400;0.5;;;
Q21;2013;620112656;620100057;9999;0.5;;;
Q21;2013;620115170;620112581;2000;0.3;;;
Q21;2013;620115170;620112581;2100;0.3;;;
Q21;2013;620115170;620112581;9999;0.3;;;
Q21;2013;620115410;620112581;2000;0.6;;;
Q21;2013;620115410;620112581;2100;0.6;;;
Q21;2013;620115410;620112581;9999;0.6;;;
Q21;2013;620116046;620002311;2000;;;;
Q21;2013;620116046;620002311;2100;;;;
Q21;2013;620116046;620002311;9999;;;;
Q21;2013;620116558;620001834;2000;1;;;
Q21;2013;620116558;620001834;2500;1;;;
Q21;2013;620116558;620001834;9999;1;;;
Q21;2013;620117309;620112581;2000;0.8;;;
Q21;2013;620117309;620112581;2100;0.8;;;
Q21;2013;620117309;620112581;9999;0.8;;;
Q21;2013;620117325;620112581;2000;0.6;;;
Q21;2013;620117325;620112581;2100;0.6;;;
Q21;2013;620117325;620112581;9999;0.6;;;
Q21;2013;620117606;620020859;2000;2.57;;;
Q21;2013;620117606;620020859;2400;2.57;;;
Q21;2013;620117606;620020859;9999;2.57;;;
Q21;2013;620117812;620112581;2000;0.6;;;
Q21;2013;620117812;620112581;2100;0.6;;;
Q21;2013;620117812;620112581;9999;0.6;;;
Q21;2013;620118513;620002915;1000;3.31;;;
Q21;2013;620118513;620002915;2000;4.03;;;
Q21;2013;620118513;620002915;2100;2.12;;;
Q21;2013;620118513;620002915;2400;1.91;;;
Q21;2013;620118513;620002915;9999;7.34;;;
Q21;2013;620120063;620112581;2000;;;;
Q21;2013;620120063;620112581;2100;;;;
Q21;2013;620120063;620112581;9999;;;;
Q21;2013;630000016;630180032;1000;1;;;
Q21;2013;630000016;630180032;2000;3.25;;0.2;1
Q21;2013;630000016;630180032;2100;1.5;;0.2;1
Q21;2013;630000016;630180032;2400;1.55;;;
Q21;2013;630000016;630180032;2500;0.2;;;
Q21;2013;630000016;630180032;9999;4.25;;0.2;1
Q21;2013;630000131;630003168;1000;;;0.4;
Q21;2013;630000131;630003168;2000;7.27;;;2.33
Q21;2013;630000131;630003168;2400;7.27;;;2.33
Q21;2013;630000131;630003168;9999;7.27;;0.4;2.33
Q21;2013;630000149;630780302;2000;8.3;;;3.12
Q21;2013;630000149;630780302;2400;8.3;;;3.12
Q21;2013;630000149;630780302;9999;8.3;;;3.12
Q21;2013;630000404;630780989;2000;335.67;69.03;;137
Q21;2013;630000404;630780989;2100;334.65;69.03;;133
Q21;2013;630000404;630780989;2200;0.34;;;
Q21;2013;630000404;630780989;2400;0.68;;;4
Q21;2013;630000404;630780989;9999;335.67;69.03;;137
Q21;2013;630000412;630780997;2000;11.99;;1;3.16
Q21;2013;630000412;630780997;2100;8.96;;1;3.16
Q21;2013;630000412;630780997;2200;0.13;;;
Q21;2013;630000412;630780997;2300;0.1;;;
Q21;2013;630000412;630780997;2400;1.8;;;
Q21;2013;630000412;630780997;2500;1;;;
Q21;2013;630000412;630780997;9999;11.99;;1;3.16
Q21;2013;630000420;630781003;2000;15.5;;;8.5
Q21;2013;630000420;630781003;2100;11.3;;;7.5
Q21;2013;630000420;630781003;2400;1.6;;;
Q21;2013;630000420;630781003;2500;2.6;;;1
Q21;2013;630000420;630781003;9999;15.5;;;8.5
Q21;2013;630000438;630781011;2000;39;;2;11
Q21;2013;630000438;630781011;2100;37;;;11
Q21;2013;630000438;630781011;2400;2;;2;
Q21;2013;630000438;630781011;9999;39;;2;11
Q21;2013;630000446;630781029;1000;23.2;0;0;0
Q21;2013;630000446;630781029;2000;25.8;0;0.4;5.21
Q21;2013;630000446;630781029;2100;17.2;0;0.4;3.36
Q21;2013;630000446;630781029;2200;6.8;0;0;1.01
Q21;2013;630000446;630781029;2400;0.8;0;0;0.84
Q21;2013;630000446;630781029;2500;1;0;0;0
Q21;2013;630000446;630781029;9999;49;0;0.4;5.21
Q21;2013;630000479;630781110;1000;1.33;;;
Q21;2013;630000479;630781110;2000;65.75;4;1.61;34.4
Q21;2013;630000479;630781110;2100;65.75;4;1.61;34.4
Q21;2013;630000479;630781110;9999;67.08;4;1.61;34.4
Q21;2013;630000487;630781136;2000;2.98;;0.38;
Q21;2013;630000487;630781136;2400;2.98;;0.38;
Q21;2013;630000487;630781136;9999;2.98;;0.38;
Q21;2013;630000560;630781367;2000;3.8;;;
Q21;2013;630000560;630781367;2100;1.7;;;
Q21;2013;630000560;630781367;2400;0.9;;;
Q21;2013;630000560;630781367;2500;1.2;;;
Q21;2013;630000560;630781367;9999;3.8;;;
Q21;2013;630005668;630000990;2000;2.5;;;
Q21;2013;630005668;630000990;2100;2.5;;;
Q21;2013;630005668;630000990;9999;2.5;;;
Q21;2013;630007698;630000990;2000;0.2;;;
Q21;2013;630007698;630000990;2100;0.2;;;
Q21;2013;630007698;630000990;9999;0.2;;;
Q21;2013;630007748;630000990;2000;0.3;;;
Q21;2013;630007748;630000990;2100;0.3;;;
Q21;2013;630007748;630000990;9999;0.3;;;
Q21;2013;630007789;630000990;2000;0.1;;;
Q21;2013;630007789;630000990;2100;0.1;;;
Q21;2013;630007789;630000990;9999;0.1;;;
Q21;2013;630007839;630000990;2000;0.25;;;
Q21;2013;630007839;630000990;2100;0.25;;;
Q21;2013;630007839;630000990;9999;0.25;;;
Q21;2013;630007888;630000990;2000;0.1;;;
Q21;2013;630007888;630000990;2100;0.1;;;
Q21;2013;630007888;630000990;9999;0.1;;;
Q21;2013;630008118;630011153;2000;3.12;;;
Q21;2013;630008118;630011153;2300;3.12;;;
Q21;2013;630008118;630011153;9999;3.12;;;
Q21;2013;630009546;630001386;2000;;;;
Q21;2013;630009546;630001386;2100;;;;
Q21;2013;630009546;630001386;9999;;;;
Q21;2013;630009678;750043994;2000;0.59;;;
Q21;2013;630009678;750043994;2500;0.59;;;
Q21;2013;630009678;750043994;9999;0.59;;;
Q21;2013;630010296;630010270;2000;1.3;;;
Q21;2013;630010296;630010270;2300;1.3;;;
Q21;2013;630010296;630010270;9999;1.3;;;
Q21;2013;630010510;750043994;2000;2.28;;;
Q21;2013;630010510;750043994;2400;2.28;;;
Q21;2013;630010510;750043994;9999;2.28;;;
Q21;2013;630010528;630000990;2000;0.68;;;
Q21;2013;630010528;630000990;2300;0.68;;;
Q21;2013;630010528;630000990;9999;0.68;;;
Q21;2013;630011211;690795331;2000;0.09;0;0;
Q21;2013;630011211;690795331;2400;0.09;0;0;
Q21;2013;630011211;690795331;9999;0.09;0;0;
Q21;2013;630011823;870015336;2000;0.25;;;
Q21;2013;630011823;870015336;2400;0.25;;;
Q21;2013;630011823;870015336;9999;0.25;;;
Q21;2013;630780179;630011534;2000;4.82;;;1
Q21;2013;630780179;630011534;2400;4.82;;;1
Q21;2013;630780179;630011534;9999;4.82;;;1
Q21;2013;630780195;630786754;2000;41.49;;;13
Q21;2013;630780195;630786754;2200;41.49;;;13
Q21;2013;630780195;630786754;9999;41.49;;;13
Q21;2013;630780211;630000107;2000;2;;;
Q21;2013;630780211;630000107;2100;2;;;
Q21;2013;630780211;630000107;9999;2;;;
Q21;2013;630780369;630000164;2000;0.5;;;
Q21;2013;630780369;630000164;2100;0.5;;;
Q21;2013;630780369;630000164;9999;0.5;;;
Q21;2013;630780401;630000172;2000;3.3;;;
Q21;2013;630780401;630000172;2200;3.3;;;
Q21;2013;630780401;630000172;9999;3.3;;;
Q21;2013;630780526;630009991;2000;3.75;;;
Q21;2013;630780526;630009991;2400;3.75;;;
Q21;2013;630780526;630009991;9999;3.75;;;
Q21;2013;630780559;870015336;2000;0.38;;;
Q21;2013;630780559;870015336;2400;0.38;;;
Q21;2013;630780559;870015336;9999;0.38;;;
Q21;2013;630781268;630780989;2000;189.8;44.56;;103
Q21;2013;630781268;630780989;2100;189.8;44.56;;103
Q21;2013;630781268;630780989;9999;189.8;44.56;;103
Q21;2013;630781417;630000578;2000;0.5;0;0;0
Q21;2013;630781417;630000578;2200;0.5;0;0;0
Q21;2013;630781417;630000578;9999;0.5;0;0;0
Q21;2013;630781433;630000362;2000;;;;
Q21;2013;630781433;630000362;2400;;;;
Q21;2013;630781433;630000362;9999;;;;
Q21;2013;630781755;630011518;2000;4.64;4.41;;1.67
Q21;2013;630781755;630011518;2400;4.64;4.41;;1.67
Q21;2013;630781755;630011518;9999;4.64;4.41;;1.67
Q21;2013;630781771;630780989;2000;31.96;2.99;;19
Q21;2013;630781771;630780989;2100;2.88;0.92;;
Q21;2013;630781771;630780989;2200;29.08;2.07;;19
Q21;2013;630781771;630780989;9999;31.96;2.99;;19
Q21;2013;630781821;750043994;2000;1.33;;;
Q21;2013;630781821;750043994;2200;1.33;;;
Q21;2013;630781821;750043994;9999;1.33;;;
Q21;2013;630781839;630000826;1000;0.7;;;
Q21;2013;630781839;630000826;2000;2;;;1
Q21;2013;630781839;630000826;2100;2;;;1
Q21;2013;630781839;630000826;9999;2.7;;;1
Q21;2013;630783108;630000867;2000;0.7;;;
Q21;2013;630783108;630000867;2100;0.7;;;
Q21;2013;630783108;630000867;9999;0.7;;;
Q21;2013;630783348;750050916;2000;2.97;;;
Q21;2013;630783348;750050916;2400;2.97;;;
Q21;2013;630783348;750050916;9999;2.97;;;
Q21;2013;630783538;630780989;2000;11.9;;;
Q21;2013;630783538;630780989;2100;5.9;;;
Q21;2013;630783538;630780989;2400;3.1;;;
Q21;2013;630783538;630780989;2500;2.9;;;
Q21;2013;630783538;630780989;9999;11.9;;;
Q21;2013;630784742;630000990;2000;3.84;;;
Q21;2013;630784742;630000990;2100;3.84;;;
Q21;2013;630784742;630000990;9999;3.84;;;
Q21;2013;630785756;630001188;2000;4.9;;;
Q21;2013;630785756;630001188;2400;4.9;;;
Q21;2013;630785756;630001188;9999;4.9;;;
Q21;2013;630787034;630780989;2000;2.9;;;
Q21;2013;630787034;630780989;2500;2.9;;;
Q21;2013;630787034;630780989;9999;2.9;;;
Q21;2013;630790384;630786754;2000;1;;;
Q21;2013;630790384;630786754;2200;1;;;
Q21;2013;630790384;630786754;9999;1;;;
Q21;2013;640000162;640780417;1000;8.6;;;
Q21;2013;640000162;640780417;2000;189.97;;;59.67
Q21;2013;640000162;640780417;2100;181.83;;;58.67
Q21;2013;640000162;640780417;2200;7.54;;;1
Q21;2013;640000162;640780417;2500;0.6;;;
Q21;2013;640000162;640780417;9999;198.57;;;59.67
Q21;2013;640000402;640780813;1000;2.5;;;
Q21;2013;640000402;640780813;2000;34.08;;;9.79
Q21;2013;640000402;640780813;2100;29.6;;;9.64
Q21;2013;640000402;640780813;2300;0.63;;;
Q21;2013;640000402;640780813;2400;2.75;;;0.15
Q21;2013;640000402;640780813;2500;1.1;;;
Q21;2013;640000402;640780813;9999;36.58;;;9.79
Q21;2013;640000410;640780821;1000;0.2;;;
Q21;2013;640000410;640780821;2000;38.67;;;8.65
Q21;2013;640000410;640780821;2100;36.47;;;8.65
Q21;2013;640000410;640780821;2400;1.2;;;
Q21;2013;640000410;640780821;2500;1;;;
Q21;2013;640000410;640780821;9999;38.87;;;8.65
Q21;2013;640000428;640780839;1000;1;;;
Q21;2013;640000428;640780839;2000;0.45;;;
Q21;2013;640000428;640780839;2100;;;;
Q21;2013;640000428;640780839;2400;0.45;;;
Q21;2013;640000428;640780839;9999;1.45;;;
Q21;2013;640000436;640780862;2000;54.43;;;10
Q21;2013;640000436;640780862;2200;54.43;;;10
Q21;2013;640000436;640780862;9999;54.43;;;10
Q21;2013;640000600;640781290;2000;190.63;;;78
Q21;2013;640000600;640781290;2100;172.13;;;68
Q21;2013;640000600;640781290;2300;1;;;
Q21;2013;640000600;640781290;2400;16.5;;;10
Q21;2013;640000600;640781290;2500;1;;;
Q21;2013;640000600;640781290;9999;190.63;;;78
Q21;2013;640003836;640791976;2000;0.42;;;
Q21;2013;640003836;640791976;2500;0.42;;;
Q21;2013;640003836;640791976;9999;0.42;;;
Q21;2013;640005393;650789068;2000;;;;
Q21;2013;640005393;650789068;2100;;;;
Q21;2013;640005393;650789068;9999;;;;
Q21;2013;640005591;750043994;2000;3.33;;;
Q21;2013;640005591;750043994;2400;3.33;;;
Q21;2013;640005591;750043994;9999;3.33;;;
Q21;2013;640007019;;2000;1.41;;;
Q21;2013;640007019;;2100;1.07;;;
Q21;2013;640007019;;2200;0.34;;;
Q21;2013;640007019;;9999;1.41;;;
Q21;2013;640010518;640010468;2000;4.57;;;
Q21;2013;640010518;640010468;2400;4.57;;;
Q21;2013;640010518;640010468;9999;4.57;;;
Q21;2013;640013298;640011508;2000;0.7;;;
Q21;2013;640013298;640011508;2300;0.7;;;
Q21;2013;640013298;640011508;9999;0.7;;;
Q21;2013;640013553;640000113;2000;;;;
Q21;2013;640013553;640000113;2100;;;;
Q21;2013;640013553;640000113;9999;;;;
Q21;2013;640015921;640780821;2000;3.25;;;
Q21;2013;640015921;640780821;2100;3.25;;;
Q21;2013;640015921;640780821;9999;3.25;;;
Q21;2013;640016580;640010658;2000;0;;;
Q21;2013;640016580;640010658;2100;0;;;
Q21;2013;640016580;640010658;9999;0;;;
Q21;2013;640016598;640010658;2000;;;;
Q21;2013;640016598;640010658;2100;;;;
Q21;2013;640016598;640010658;9999;;;;
Q21;2013;640017224;640011839;2000;3;;;
Q21;2013;640017224;640011839;2400;3;;;
Q21;2013;640017224;640011839;9999;3;;;
Q21;2013;640017521;640790374;2000;0.35;;;
Q21;2013;640017521;640790374;2200;0.35;;;
Q21;2013;640017521;640790374;9999;0.35;;;
Q21;2013;640017646;640017638;2000;11.18;0;0;0
Q21;2013;640017646;640017638;2100;11.18;0;0;0
Q21;2013;640017646;640017638;9999;11.18;0;0;0
Q21;2013;640780185;640000089;2000;5.1;;;1
Q21;2013;640780185;640000089;2400;5.1;;;1
Q21;2013;640780185;640000089;9999;5.1;;;1
Q21;2013;640780227;330056540;2000;4.54;;;
Q21;2013;640780227;330056540;2400;4.54;;;
Q21;2013;640780227;330056540;9999;4.54;;;
Q21;2013;640780268;640000113;2000;1;;;
Q21;2013;640780268;640000113;2100;1;;;
Q21;2013;640780268;640000113;9999;1;;;
Q21;2013;640780334;640000147;2000;1.5;;;
Q21;2013;640780334;640000147;2200;1.5;;;
Q21;2013;640780334;640000147;9999;1.5;;;
Q21;2013;640780409;640000154;2000;0.5;;;
Q21;2013;640780409;640000154;2200;0.5;;;
Q21;2013;640780409;640000154;9999;0.5;;;
Q21;2013;640780433;640012209;2000;6.39;;;
Q21;2013;640780433;640012209;2100;6.39;;;
Q21;2013;640780433;640012209;9999;6.39;;;
Q21;2013;640780482;640012209;1000;0.9;;;
Q21;2013;640780482;640012209;2000;1.51;;;
Q21;2013;640780482;640012209;2100;1.51;;;
Q21;2013;640780482;640012209;9999;2.41;;;
Q21;2013;640780490;640000212;2000;6.92;;;
Q21;2013;640780490;640000212;2100;6.92;;;
Q21;2013;640780490;640000212;9999;6.92;;;
Q21;2013;640780557;640000238;1000;;;;
Q21;2013;640780557;640000238;2000;8.06;;;
Q21;2013;640780557;640000238;2100;1;;;
Q21;2013;640780557;640000238;2400;7.06;;;
Q21;2013;640780557;640000238;9999;8.06;;;
Q21;2013;640780581;640000253;2000;4.62;;;
Q21;2013;640780581;640000253;2400;4.62;;;
Q21;2013;640780581;640000253;9999;4.62;;;
Q21;2013;640780607;640000261;2000;3.43;;;
Q21;2013;640780607;640000261;2400;3.43;;;
Q21;2013;640780607;640000261;9999;3.43;;;
Q21;2013;640780623;640000287;2000;5.59;;;
Q21;2013;640780623;640000287;2100;1.63;;;
Q21;2013;640780623;640000287;2400;3.96;;;
Q21;2013;640780623;640000287;9999;5.59;;;
Q21;2013;640780631;640000295;2000;7.93;;;
Q21;2013;640780631;640000295;2400;7.93;;;
Q21;2013;640780631;640000295;9999;7.93;;;
Q21;2013;640780649;640000303;1000;0.8;;;
Q21;2013;640780649;640000303;2000;4.45;;;
Q21;2013;640780649;640000303;2400;4.45;;;
Q21;2013;640780649;640000303;9999;5.25;;;
Q21;2013;640780672;640000337;2000;6.87;;;
Q21;2013;640780672;640000337;2400;6.87;;;
Q21;2013;640780672;640000337;9999;6.87;;;
Q21;2013;640780714;750720427;2000;2.29;;;
Q21;2013;640780714;750720427;2400;2.29;;;
Q21;2013;640780714;750720427;9999;2.29;;;
Q21;2013;640780748;640000360;1000;0.29;;;
Q21;2013;640780748;640000360;2000;10.18;;;
Q21;2013;640780748;640000360;2100;10.18;;;
Q21;2013;640780748;640000360;9999;10.47;;;
Q21;2013;640780755;640780417;1000;0.28;;;
Q21;2013;640780755;640780417;2000;9.55;;;7
Q21;2013;640780755;640780417;2100;2.86;;;4
Q21;2013;640780755;640780417;2400;4.19;;;3
Q21;2013;640780755;640780417;2500;2.5;;;
Q21;2013;640780755;640780417;9999;9.83;;;7
Q21;2013;640780789;640012209;2000;1.05;;;
Q21;2013;640780789;640012209;2100;1.05;;;
Q21;2013;640780789;640012209;9999;1.05;;;
Q21;2013;640780904;750721334;2000;1.44;;;
Q21;2013;640780904;750721334;2400;1.44;;;
Q21;2013;640780904;750721334;9999;1.44;;;
Q21;2013;640780938;640000451;1000;1.6;;;
Q21;2013;640780938;640000451;2000;5.4;;;
Q21;2013;640780938;640000451;2100;5.4;;;
Q21;2013;640780938;640000451;9999;7;;;
Q21;2013;640780946;640000469;1000;1.4;;;
Q21;2013;640780946;640000469;2000;;;;1
Q21;2013;640780946;640000469;2100;;;;1
Q21;2013;640780946;640000469;9999;1.4;;;1
Q21;2013;640780987;640000493;2000;1.15;;;
Q21;2013;640780987;640000493;2100;1.15;;;
Q21;2013;640780987;640000493;9999;1.15;;;
Q21;2013;640781225;640000568;1000;1.57;;;
Q21;2013;640781225;640000568;2000;;;;
Q21;2013;640781225;640000568;2100;;;;
Q21;2013;640781225;640000568;2400;;;;
Q21;2013;640781225;640000568;9999;1.57;;;
