BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFSP;INFNS;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2013;860000025;860780063;2300;;;1.5;;1.5;0.5;9.85;;9.75;;0.5;;;20.6;;0.37;0.37;;;22.47
Q24;2013;860000025;860780063;2400;;;2;;2;1.17;21.09;;28.46;;1.39;;;52.11;;;;;;54.11
Q24;2013;860000025;860780063;9999;4;1;100.59;;105.59;15.95;187.17;26.93;205.93;71.89;5.11;25.35;8.26;546.59;;1.75;1.75;45.05;112.24;811.22
Q24;2013;860000033;860780071;1000;1;;14.16;;15.16;1;2.62;;2.11;3.33;;;;9.06;;;;0.03;16.18;40.43
Q24;2013;860000033;860780071;2000;;;8.98;;8.98;1.02;39.86;1;45.86;22.5;1.81;2;1.85;115.9;;0.3;0.3;9.06;1;135.24
Q24;2013;860000033;860780071;2100;;;7.72;;7.72;0.16;28.89;1;23.48;10.8;1.81;2;;68.14;;;;8.56;1;85.42
Q24;2013;860000033;860780071;2300;;;;;;;;;1.9;;;;;1.9;;;;;;1.9
Q24;2013;860000033;860780071;2400;;;0.96;;0.96;0.86;6.41;;10.12;1.58;;;1.75;20.72;;;;;;21.68
Q24;2013;860000033;860780071;2500;;;0.3;;0.3;;4.56;;10.36;10.12;;;0.1;25.14;;0.3;0.3;0.5;;26.24
Q24;2013;860000033;860780071;9999;1;;23.14;;24.14;2.02;42.48;1;47.97;25.83;1.81;2;1.85;124.96;;0.3;0.3;9.09;17.18;175.67
Q24;2013;860000058;860780097;1000;;;18.3;;18.3;1;;;1;;;;0.03;2.03;;;;;31.5;51.83
Q24;2013;860000058;860780097;2000;;;14.38;;14.38;4.18;63.72;6.5;67.12;35.13;0.75;1;4.93;183.33;;1;1;10.98;;209.69
Q24;2013;860000058;860780097;2100;;;13.88;;13.88;2.68;47.02;6.5;32.32;23.23;0.45;1;3.48;116.68;;0.4;0.4;10.73;;141.69
Q24;2013;860000058;860780097;2400;;;0.5;;0.5;1;8.5;;16.45;3.5;0.3;;1;30.75;;0.5;0.5;;;31.75
Q24;2013;860000058;860780097;2500;;;;;;0.5;8.2;;18.35;8.4;;;0.45;35.9;;0.1;0.1;0.25;;36.25
Q24;2013;860000058;860780097;9999;;;32.68;;32.68;5.18;63.72;6.5;68.12;35.13;0.75;1;4.96;185.36;;1;1;10.98;31.5;261.52
Q24;2013;860000223;860013077;1000;13.65;3;187.78;;204.43;7.68;69.74;4.51;137.86;69.25;0.49;3.92;11.39;304.84;1.04;15.39;16.43;15.05;536.64;1077.39
Q24;2013;860000223;860013077;2000;0.17;;309.36;;309.53;64.03;1187.91;96.71;1064.19;259.91;12.92;62.24;50.2;2798.11;2.97;2.04;5.01;373.18;118.69;3604.52
Q24;2013;860000223;860013077;2100;;;293.53;;293.53;55.12;1081.02;96.69;906;209.85;9.92;62.24;36.36;2457.2;2.47;2.04;4.51;363.71;115.34;3234.29
Q24;2013;860000223;860013077;2300;;;5.56;;5.56;2;37.04;;11.08;0.08;1.8;;;52;;;;6.3;1.18;65.04
Q24;2013;860000223;860013077;2400;;;8.76;;8.76;4.69;50.72;0.01;79.85;29.08;1.2;;13.44;178.99;0.01;;0.01;3.03;2.13;192.92
Q24;2013;860000223;860013077;2500;0.17;;1.51;;1.68;2.22;19.13;0.01;67.26;20.9;;;0.4;109.92;0.49;;0.49;0.14;0.04;112.27
Q24;2013;860000223;860013077;9999;13.82;3;497.14;;513.96;71.71;1257.65;101.22;1202.05;329.16;13.41;66.16;61.59;3102.95;4.01;17.43;21.44;388.23;655.33;4681.91
Q24;2013;860005768;860000348;2000;0.15;;0.76;;0.91;0.15;3.51;;1.17;0.44;;;;5.27;;;;0.8;;6.98
Q24;2013;860005768;860000348;2100;0.15;;0.76;;0.91;0.15;3.51;;1.17;0.44;;;;5.27;;;;0.8;;6.98
Q24;2013;860005768;860000348;9999;0.15;;0.76;;0.91;0.15;3.51;;1.17;0.44;;;;5.27;;;;0.8;;6.98
Q24;2013;860008929;860008879;1000;;;1;;1;;;;;;;;;;;;;;0.25;1.25
Q24;2013;860008929;860008879;2000;;;;;;0.25;1.6;;6;;0.36;;0.15;8.36;;0.8;0.8;0.2;;9.36
Q24;2013;860008929;860008879;2300;;;;;;0.25;1.6;;6;;0.36;;0.15;8.36;;0.8;0.8;0.2;;9.36
Q24;2013;860008929;860008879;9999;;;1;;1;0.25;1.6;;6;;0.36;;0.15;8.36;;0.8;0.8;0.2;0.25;10.61
Q24;2013;860009208;860009158;1000;1;;4.8;;5.8;;;;;;;;;;;;;;1;6.8
Q24;2013;860009208;860009158;2000;;;;;;;10;;3.8;;0.3;;6.3;20.4;;0.1;0.1;;;20.5
Q24;2013;860009208;860009158;2400;;;;;;;10;;3.8;;0.3;;6.3;20.4;;0.1;0.1;;;20.5
Q24;2013;860009208;860009158;9999;1;;4.8;;5.8;;10;;3.8;;0.3;;6.3;20.4;;0.1;0.1;;1;27.3
Q24;2013;860010321;860010313;1000;3.5;;45.6;;49.1;1.8;;;;;;;;1.8;;;;6.01;19.24;76.15
Q24;2013;860010321;860010313;2000;0.5;;;;0.5;2;133.16;;83.37;29.8;1;;1.47;250.8;0.5;0.5;1;;;252.3
Q24;2013;860010321;860010313;2100;0.5;;;;0.5;2;133.16;;83.37;29.8;1;;1.47;250.8;0.5;0.5;1;;;252.3
Q24;2013;860010321;860010313;9999;4;;45.6;;49.6;3.8;133.16;;83.37;29.8;1;;1.47;252.6;0.5;0.5;1;6.01;19.24;328.45
Q24;2013;860011014;860013077;1000;;;0.07;;0.07;;0.41;;2.35;3.06;;;0.2;6.02;;;;;11.83;17.92
Q24;2013;860011014;860013077;2000;0.59;;4.69;;5.28;1.35;22.23;0.13;69.7;44.31;0.6;;0.7;139.02;;;;;1.65;145.95
Q24;2013;860011014;860013077;2400;;;0.35;;0.35;0.15;5.4;;16.22;3.54;0.4;;0.2;25.91;;;;;0.8;27.06
Q24;2013;860011014;860013077;2500;0.59;;4.34;;4.93;1.2;16.83;0.13;53.48;40.77;0.2;;0.5;113.11;;;;;0.85;118.89
Q24;2013;860011014;860013077;9999;0.59;;4.76;;5.35;1.35;22.64;0.13;72.05;47.37;0.6;;0.9;145.04;;;;;13.48;163.87
Q24;2013;860011410;860012913;2000;0.6;;1.83;;2.43;;;;;;1.3;;2.35;3.65;;0.8;0.8;;;6.88
Q24;2013;860011410;860012913;2400;0.6;;1.83;;2.43;;;;;;1.3;;2.35;3.65;;0.8;0.8;;;6.88
Q24;2013;860011410;860012913;9999;0.6;;1.83;;2.43;;;;;;1.3;;2.35;3.65;;0.8;0.8;;;6.88
Q24;2013;860780311;860010750;1000;1.64;1;14.88;;17.52;;;;;;;;;;;;;2.98;7;27.5
Q24;2013;860780311;860010750;2000;;;;;;2.79;53.25;;26.14;27.91;0.08;;0.2;110.37;;;;;;110.37
Q24;2013;860780311;860010750;2100;;;;;;2.79;53.25;;26.14;27.91;0.08;;0.2;110.37;;;;;;110.37
Q24;2013;860780311;860010750;9999;1.64;1;14.88;;17.52;2.79;53.25;;26.14;27.91;0.08;;0.2;110.37;;;;2.98;7;137.87
Q24;2013;860780436;870015336;1000;;;;;;;;;1;;;;1;2;;;;;;2
Q24;2013;860780436;870015336;2000;1;;9.5;;10.5;1;12.25;;14.29;17.1;;;3.06;47.7;;0.97;0.97;1;8.76;68.93
Q24;2013;860780436;870015336;2400;1;;9.5;;10.5;1;12.25;;14.29;17.1;;;3.06;47.7;;0.97;0.97;1;8.76;68.93
Q24;2013;860780436;870015336;9999;1;;9.5;;10.5;1;12.25;;15.29;17.1;;;4.06;49.7;;0.97;0.97;1;8.76;70.93
Q24;2013;860780568;860000140;1000;0.73;;15.65;;16.38;;;;;21.5;;;;21.5;;;;;3.85;41.73
Q24;2013;860780568;860000140;2000;;;;;;1;19.78;;19.44;;;16.25;;56.47;;;;;;56.47
Q24;2013;860780568;860000140;2100;;;;;;1;19.78;;19.44;;;16.25;;56.47;;;;;;56.47
Q24;2013;860780568;860000140;9999;0.73;;15.65;;16.38;1;19.78;;19.44;21.5;;16.25;;77.97;;;;;3.85;98.2
Q24;2013;860782598;860000348;2000;0.2;;1.05;;1.25;0.2;8.22;;2.03;0.75;;;;11.2;;;;1.04;0.11;13.6
Q24;2013;860782598;860000348;2100;0.2;;1.05;;1.25;0.2;8.22;;2.03;0.75;;;;11.2;;;;1.04;0.11;13.6
Q24;2013;860782598;860000348;9999;0.2;;1.05;;1.25;0.2;8.22;;2.03;0.75;;;;11.2;;;;1.04;0.11;13.6
Q24;2013;860785682;860780063;1000;;;0.04;;0.04;;0.09;;0.04;0.03;;;;0.16;;;;;;0.2
Q24;2013;860785682;860780063;2000;;;0.66;;0.66;0.85;6.65;;17.75;14.5;;;0.34;40.09;0.63;0.25;0.88;0.2;1.25;43.08
Q24;2013;860785682;860780063;2500;;;0.66;;0.66;0.85;6.65;;17.75;14.5;;;0.34;40.09;0.63;0.25;0.88;0.2;1.25;43.08
Q24;2013;860785682;860780063;9999;;;0.7;;0.7;0.85;6.74;;17.79;14.53;;;0.34;40.25;0.63;0.25;0.88;0.2;1.25;43.28
Q24;2013;860790419;860003110;1000;;;3.48;;3.48;;;;;;;;;;;;;;0.75;4.23
Q24;2013;860790419;860003110;2000;;;;;;0.75;12.95;;17.04;6;0.23;;10.95;47.92;;0.71;0.71;1.3;;49.93
Q24;2013;860790419;860003110;2400;;;;;;0.75;12.95;;17.04;6;0.23;;10.95;47.92;;0.71;0.71;1.3;;49.93
Q24;2013;860790419;860003110;9999;;;3.48;;3.48;0.75;12.95;;17.04;6;0.23;;10.95;47.92;;0.71;0.71;1.3;0.75;54.16
Q24;2013;860791268;310021365;2000;0.98;;3.42;;4.4;0.67;13.23;;18.51;;0.2;;;32.61;;0.29;0.29;0.8;0.98;39.08
Q24;2013;860791268;310021365;2400;0.98;;3.42;;4.4;0.67;13.23;;18.51;;0.2;;;32.61;;0.29;0.29;0.8;0.98;39.08
Q24;2013;860791268;310021365;9999;0.98;;3.42;;4.4;0.67;13.23;;18.51;;0.2;;;32.61;;0.29;0.29;0.8;0.98;39.08
Q24;2013;860793405;860793397;2000;2;;6;;8;1;9.5;;5;;1;;;16.5;10;1;11;0.28;;35.78
Q24;2013;860793405;860793397;2400;2;;6;;8;1;9.5;;5;;1;;;16.5;10;1;11;0.28;;35.78
Q24;2013;860793405;860793397;9999;2;;6;;8;1;9.5;;5;;1;;;16.5;10;1;11;0.28;;35.78
Q24;2013;870000064;870000015;1000;12.63;1.25;290.48;1;305.36;20.43;;7.56;120.85;46.24;3.08;1.22;;199.38;5.24;23.33;28.57;21.49;665.97;1220.77
Q24;2013;870000064;870000015;2000;;;233.83;;233.83;66.27;901.02;95.8;695.9;184.42;15.53;0.98;45.73;2005.65;;;;307.33;91.9;2638.71
Q24;2013;870000064;870000015;2100;;;233.83;;233.83;66.27;901.02;95.8;695.9;184.42;15.53;0.98;45.73;2005.65;;;;307.33;91.9;2638.71
Q24;2013;870000064;870000015;9999;12.63;1.25;524.31;1;539.19;86.7;901.02;103.36;816.75;230.66;18.61;2.2;45.73;2205.03;5.24;23.33;28.57;328.82;757.87;3859.48
Q24;2013;870000080;870000700;2000;1;;11.47;;12.47;2;14.54;;5.33;;0.46;;1.58;23.91;;1;1;5.24;1;43.62
Q24;2013;870000080;870000700;2100;1;;11.47;;12.47;2;14.54;;5.33;;0.46;;1.58;23.91;;1;1;5.24;1;43.62
Q24;2013;870000080;870000700;9999;1;;11.47;;12.47;2;14.54;;5.33;;0.46;;1.58;23.91;;1;1;5.24;1;43.62
Q24;2013;870000098;870000023;1000;3.97;1;53.41;;58.38;;1.86;0.12;13.26;2.28;;1.18;0.07;18.77;;;;0.31;2.39;79.85
Q24;2013;870000098;870000023;2000;;;;;;7.33;85.32;17.41;72.63;34.15;1.95;10.98;3.21;232.98;1.03;2;3.03;15.4;67.48;318.89
Q24;2013;870000098;870000023;2100;;;;;;7.33;85.32;17.41;72.63;34.15;1.95;10.98;3.21;232.98;1.03;2;3.03;15.4;67.48;318.89
Q24;2013;870000098;870000023;9999;3.97;1;53.41;;58.38;7.33;87.18;17.53;85.89;36.43;1.95;12.16;3.28;251.75;1.03;2;3.03;15.71;69.87;398.74
Q24;2013;870000171;870015336;2000;0.75;1;10.75;1.17;13.67;1;20.7;;27.3;16.02;;;4.04;69.06;0.56;1;1.56;2.34;8.45;95.08
Q24;2013;870000171;870015336;2400;0.75;1;10.75;1.17;13.67;1;20.7;;27.3;16.02;;;4.04;69.06;0.56;1;1.56;2.34;8.45;95.08
Q24;2013;870000171;870015336;9999;0.75;1;10.75;1.17;13.67;1;20.7;;27.3;16.02;;;4.04;69.06;0.56;1;1.56;2.34;8.45;95.08
Q24;2013;870000221;870000973;2000;1;1;2.6;;4.6;;10;;6;;1;;;17;;;;;8;29.6
Q24;2013;870000221;870000973;2200;1;1;2.6;;4.6;;10;;6;;1;;;17;;;;;8;29.6
Q24;2013;870000221;870000973;9999;1;1;2.6;;4.6;;10;;6;;1;;;17;;;;;8;29.6
Q24;2013;870000270;870000031;1000;1;;30.73;;31.73;1.17;7.86;;12.91;11.04;;;3;35.98;2.25;3.21;5.46;;35.97;109.14
Q24;2013;870000270;870000031;2000;;;;;;4.99;55.92;2.28;69.84;13.76;0.05;;2.57;149.41;;;;9.15;;158.56
Q24;2013;870000270;870000031;2100;;;;;;3.15;39.28;2.28;38.37;6;0.05;;0.86;89.99;;;;7.37;;97.36
Q24;2013;870000270;870000031;2400;;;;;;1.34;7.19;;14.07;0.67;;;1.2;24.47;;;;1.19;;25.66
Q24;2013;870000270;870000031;2500;;;;;;0.5;9.45;;17.4;7.09;;;0.51;34.95;;;;0.59;;35.54
Q24;2013;870000270;870000031;9999;1;;30.73;;31.73;6.16;63.78;2.28;82.75;24.8;0.05;;5.57;185.39;2.25;3.21;5.46;9.15;35.97;267.7
Q24;2013;870000288;870017415;1000;12.99;1;53.94;;67.93;;;;;;;;;;;0.8;0.8;;14.57;83.3
Q24;2013;870000288;870017415;2000;;;;;;14.5;175.55;16.11;93.07;13;1;;0.31;313.54;;;;8.49;;322.03
Q24;2013;870000288;870017415;2100;;;;;;14.5;175.55;16.11;93.07;13;1;;0.31;313.54;;;;8.49;;322.03
Q24;2013;870000288;870017415;9999;12.99;1;53.94;;67.93;14.5;175.55;16.11;93.07;13;1;;0.31;313.54;;0.8;0.8;8.49;14.57;405.33
Q24;2013;870000403;870014503;1000;1;;10.93;;11.93;;;;1.83;;1;;0.86;3.69;;0.75;0.75;1.97;49.32;67.66
Q24;2013;870000403;870014503;2000;;;;;;1;9.79;;17.63;7.46;;;;35.88;;;;;;35.88
Q24;2013;870000403;870014503;2100;;;;;;0.5;4.97;;10.35;4.22;;;;20.04;;;;;;20.04
Q24;2013;870000403;870014503;2400;;;;;;0.5;4.82;;7.28;3.24;;;;15.84;;;;;;15.84
Q24;2013;870000403;870014503;9999;1;;10.93;;11.93;1;9.79;;19.46;7.46;1;;0.86;39.57;;0.75;0.75;1.97;49.32;103.54
Q24;2013;870000411;870017415;1000;0.92;;22.02;;22.94;0.06;2.65;1.17;5.47;2.45;;1.01;;12.81;;;;3.54;4;43.29
Q24;2013;870000411;870017415;2000;;;;;;3.94;62.67;8.94;52.32;38.37;0.23;21.29;0.5;188.26;;;;;;188.26
Q24;2013;870000411;870017415;2100;;;;;;3.94;62.67;8.94;52.32;38.37;0.23;21.29;0.5;188.26;;;;;;188.26
Q24;2013;870000411;870017415;9999;0.92;;22.02;;22.94;4;65.32;10.11;57.79;40.82;0.23;22.3;0.5;201.07;;;;3.54;4;231.55
Q24;2013;870000551;870014503;1000;1;;10.09;;11.09;;0.8;;2.43;;;;0.96;4.19;;1.77;1.77;;12.79;29.84
Q24;2013;870000551;870014503;2000;;;;;;1.7;17.08;;29.46;5.02;;;1.22;54.48;;;;;;54.48
Q24;2013;870000551;870014503;2100;;;;;;0.5;7.97;;11.93;2.22;;;;22.62;;;;;;22.62
Q24;2013;870000551;870014503;2400;;;;;;0.5;4.54;;8.42;2.8;;;1.22;17.48;;;;;;17.48
Q24;2013;870000551;870014503;2500;;;;;;0.7;4.57;;9.11;;;;;14.38;;;;;;14.38
Q24;2013;870000551;870014503;9999;1;;10.09;;11.09;1.7;17.88;;31.89;5.02;;;2.18;58.67;;1.77;1.77;;12.79;84.32
Q24;2013;870000601;870014248;1000;1.2;;11.26;;12.46;;;;;;;;;;;;;1;21.53;34.99
Q24;2013;870000601;870014248;2000;0.5;0.62;1;;2.12;1;18.75;;25.53;16.36;0.64;;2.21;64.49;;1;1;;;67.61
Q24;2013;870000601;870014248;2100;;;;;;0.5;5.64;;1.97;2.25;0.25;;0.1;10.71;;0.1;0.1;;;10.81
Q24;2013;870000601;870014248;2400;;;1;;1;0.5;10.17;;13.96;5.34;0.29;;1.71;31.97;;0.7;0.7;;;33.67
Q24;2013;870000601;870014248;2500;0.5;0.62;;;1.12;;2.94;;9.6;8.77;0.1;;0.4;21.81;;0.2;0.2;;;23.13
Q24;2013;870000601;870014248;9999;1.7;0.62;12.26;;14.58;1;18.75;;25.53;16.36;0.64;;2.21;64.49;;1;1;1;21.53;102.6
Q24;2013;870001567;870014503;1000;;1;11.75;;12.75;1.15;0.93;;2.84;;0.29;;1;6.21;;1;1;;4.89;24.85
Q24;2013;870001567;870014503;2000;;;;;;1.42;17.9;;33.86;3.37;;;1.07;57.62;;;;;;57.62
Q24;2013;870001567;870014503;2100;;;;;;0.46;5.36;;10.24;2.3;;;;18.36;;;;;;18.36
Q24;2013;870001567;870014503;2400;;;;;;0.46;6.12;;7.91;1.07;;;1.07;16.63;;;;;;16.63
Q24;2013;870001567;870014503;2500;;;;;;0.5;6.42;;15.71;;;;;22.63;;;;;;22.63
Q24;2013;870001567;870014503;9999;;1;11.75;;12.75;2.57;18.83;;36.7;3.37;0.29;;2.07;63.83;;1;1;;4.89;82.47
Q24;2013;870002060;870017415;1000;3;;18.6;;21.6;;;;;;;;;;;;;;;21.6
Q24;2013;870002060;870017415;2000;;1;;;1;5;74.26;1;36.5;35.5;0.68;1;1;154.94;;1;1;3.06;4;164
Q24;2013;870002060;870017415;2100;;1;;;1;5;74.26;1;36.5;35.5;0.68;1;1;154.94;;1;1;3.06;4;164
Q24;2013;870002060;870017415;9999;3;1;18.6;;22.6;5;74.26;1;36.5;35.5;0.68;1;1;154.94;;1;1;3.06;4;185.6
Q24;2013;870002516;870000023;1000;;;1;;1;0.73;0.62;;0.12;0.43;;;;1.9;;;;;;2.9
Q24;2013;870002516;870000023;2000;;;;;;1.25;13.64;;26.29;11.75;;;2.13;55.06;1;;1;;;56.06
Q24;2013;870002516;870000023;2400;;;;;;1.25;13.64;;26.29;11.75;;;2.13;55.06;1;;1;;;56.06
Q24;2013;870002516;870000023;9999;;;1;;1;1.98;14.26;;26.41;12.18;;;2.13;56.96;1;;1;;;58.96
Q24;2013;870003514;870000015;1000;;;9.5;;9.5;0.06;6.75;;13.6;4.04;0.04;;0.78;25.27;;;;;46.42;81.19
Q24;2013;870003514;870000015;2000;;;12.55;;12.55;10.42;132.32;;194.27;38.95;3.26;;32.7;411.92;0.66;;0.66;3;;428.13
Q24;2013;870003514;870000015;2100;;;4.45;;4.45;1.15;12.81;;6.4;2;;;0.29;22.65;;;;2;;29.1
Q24;2013;870003514;870000015;2400;;;7.42;;7.42;8.64;100.82;;138.73;22.46;2.86;;30.2;303.71;0.66;;0.66;;;311.79
Q24;2013;870003514;870000015;2500;;;0.68;;0.68;0.63;18.69;;49.14;14.49;0.4;;2.21;85.56;;;;1;;87.24
Q24;2013;870003514;870000015;9999;;;22.05;;22.05;10.48;139.07;;207.87;42.99;3.3;;33.48;437.19;0.66;;0.66;3;46.42;509.32
Q24;2013;870004231;870004074;2000;0.99;;3.57;;4.56;0.5;6;;11.7;;;;;18.2;0.45;1;1.45;;2.35;26.56
Q24;2013;870004231;870004074;2300;0.99;;3.57;;4.56;0.5;6;;11.7;;;;;18.2;0.45;1;1.45;;2.35;26.56
Q24;2013;870004231;870004074;9999;0.99;;3.57;;4.56;0.5;6;;11.7;;;;;18.2;0.45;1;1.45;;2.35;26.56
Q24;2013;870005931;870000023;1000;;;0.29;;0.29;;0.06;;0.87;0.73;;;;1.66;;;;;;1.95
Q24;2013;870005931;870000023;2000;;;;;;2.17;13.61;;26.52;11.41;0.27;;1.21;55.19;0.32;;0.32;;;55.51
Q24;2013;870005931;870000023;2500;;;;;;2.17;13.61;;26.52;11.41;0.27;;1.21;55.19;0.32;;0.32;;;55.51
Q24;2013;870005931;870000023;9999;;;0.29;;0.29;2.17;13.67;;27.39;12.14;0.27;;1.21;56.85;0.32;;0.32;;;57.46
Q24;2013;870006137;870002466;1000;3.75;1;71.18;;75.93;6.77;11.21;1.31;14.27;15.96;1.28;;3.66;54.46;6.49;0.71;7.2;13.7;139.22;290.51
Q24;2013;870006137;870002466;2000;;;48.14;;48.14;39.98;506.59;1.68;173.15;119.55;31.97;;18.54;891.46;24.37;20.14;44.51;;9.48;993.59
Q24;2013;870006137;870002466;2200;;;47.64;;47.64;39.16;477.73;1.68;135.81;108.31;29.78;;10.85;803.32;20.74;19.68;40.42;;9.48;900.86
Q24;2013;870006137;870002466;2400;;;0.5;;0.5;0.82;28.86;;37.34;11.24;2.19;;7.69;88.14;3.63;0.46;4.09;;;92.73
Q24;2013;870006137;870002466;9999;3.75;1;119.32;;124.07;46.75;517.8;2.99;187.42;135.51;33.25;;22.2;945.92;30.86;20.85;51.71;13.7;148.7;1284.1
Q24;2013;870007358;870016722;2000;0.5;;2;;2.5;;;;1;4;0.8;;14.13;19.93;0.15;0.5;0.65;1;;24.08
Q24;2013;870007358;870016722;2400;0.5;;2;;2.5;;;;1;4;0.8;;14.13;19.93;0.15;0.5;0.65;1;;24.08
Q24;2013;870007358;870016722;9999;0.5;;2;;2.5;;;;1;4;0.8;;14.13;19.93;0.15;0.5;0.65;1;;24.08
Q24;2013;870008042;870000015;1000;;;13.05;;13.05;3.21;21.36;;105.89;33.24;0.51;;3.83;168.04;;0.08;0.08;1;73.68;255.85
Q24;2013;870008042;870000015;2000;;;;;;0.32;38.31;;73.59;15.5;0.52;;2.49;130.73;;;;3.03;;133.76
Q24;2013;870008042;870000015;2500;;;;;;0.32;38.31;;73.59;15.5;0.52;;2.49;130.73;;;;3.03;;133.76
Q24;2013;870008042;870000015;9999;;;13.05;;13.05;3.53;59.67;;179.48;48.74;1.03;;6.32;298.77;;0.08;0.08;4.03;73.68;389.61
Q24;2013;870009297;870017274;2000;0.2;;1;;1.2;;;;;0.3;;;;0.3;;;;12.8;;14.3
Q24;2013;870009297;870017274;2100;0.2;;1;;1.2;;;;;0.3;;;;0.3;;;;12.8;;14.3
Q24;2013;870009297;870017274;9999;0.2;;1;;1.2;;;;;0.3;;;;0.3;;;;12.8;;14.3
Q24;2013;870014792;870000700;2000;;;;;;1;14.82;;2;0.78;;;;18.6;;;;;;18.6
Q24;2013;870014792;870000700;2100;;;;;;1;14.82;;2;0.78;;;;18.6;;;;;;18.6
Q24;2013;870014792;870000700;9999;;;;;;1;14.82;;2;0.78;;;;18.6;;;;;;18.6
Q24;2013;870014859;870000015;1000;;;17.37;;17.37;1.2;5.29;2.64;17.33;5.14;0.17;2.36;0.01;34.14;0.43;;0.43;;38.6;90.54
Q24;2013;870014859;870000015;2000;;;34.11;;34.11;7.3;118.41;84.79;170.62;44.62;3.47;61.82;10.44;501.47;2.88;0.97;3.85;17.21;;556.64
Q24;2013;870014859;870000015;2100;;;34.11;;34.11;7.3;118.41;84.79;170.62;44.62;3.42;61.82;10.44;501.42;2.88;0.97;3.85;17.21;;556.59
Q24;2013;870014859;870000015;2300;;;;;;;;;;;0.05;;;0.05;;;;;;0.05
Q24;2013;870014859;870000015;9999;;;51.48;;51.48;8.5;123.7;87.43;187.95;49.76;3.64;64.18;10.45;535.61;3.31;0.97;4.28;17.21;38.6;647.18
Q24;2013;870016631;870016722;2000;1.1;;2.5;;3.6;1;9.1;;9;7;2;;6.2;34.3;;;;;7;44.9
Q24;2013;870016631;870016722;2400;1.1;;2.5;;3.6;1;9.1;;9;7;2;;6.2;34.3;;;;;7;44.9
Q24;2013;870016631;870016722;9999;1.1;;2.5;;3.6;1;9.1;;9;7;2;;6.2;34.3;;;;;7;44.9
Q24;2013;880000021;880007059;1000;2.59;3;165.65;;171.24;;;;;;;;;;;;;;106.24;277.48
Q24;2013;880000021;880007059;2000;;;;;;23;270.26;35.4;207.64;116.7;5.41;15.65;9.7;683.76;0.09;3.3;3.39;69.18;;756.33
Q24;2013;880000021;880007059;2100;;;;;;23;266.51;35.4;207.64;116.7;5.41;15.65;9.7;680.01;0.09;3.3;3.39;69.18;;752.58
Q24;2013;880000021;880007059;2400;;;;;;;3.75;;;;;;;3.75;;;;;;3.75
Q24;2013;880000021;880007059;9999;2.59;3;165.65;;171.24;23;270.26;35.4;207.64;116.7;5.41;15.65;9.7;683.76;0.09;3.3;3.39;69.18;106.24;1033.81
Q24;2013;880000039;880780069;1000;1;;20.42;;21.42;0.01;0.95;;2.31;0.46;;;;3.73;;1;1;6;26.63;58.78
Q24;2013;880000039;880780069;2000;;;;;;2.9;34.61;;28.9;10.94;1;1.5;1.97;81.82;;;;;;81.82
Q24;2013;880000039;880780069;2100;;;;;;2;13.36;;9.62;4;0.9;1.5;;31.38;;;;;;31.38
Q24;2013;880000039;880780069;2300;;;;;;;4.4;;;;0.1;;;4.5;;;;;;4.5
Q24;2013;880000039;880780069;2400;;;;;;0.9;16.85;;19.28;6.94;;;1.97;45.94;;;;;;45.94
Q24;2013;880000039;880780069;9999;1;;20.42;;21.42;2.91;35.56;;31.21;11.4;1;1.5;1.97;85.55;;1;1;6;26.63;140.6
Q24;2013;880000047;880780077;1000;2.7;1.75;63.74;;68.19;1.11;9.93;;10.41;4.88;3.72;;0.5;30.55;2.65;1.41;4.06;0.45;89.25;192.5
Q24;2013;880000047;880780077;2000;;;48.9;;48.9;9.97;179.84;25.83;130.97;74.36;;16.43;16.03;453.43;0.8;;0.8;44.51;6.1;553.74
Q24;2013;880000047;880780077;2100;;;48.15;;48.15;9.27;168.72;25.83;118.46;74.28;;15.37;15.28;427.21;0.42;;0.42;44.51;6.1;526.39
Q24;2013;880000047;880780077;2300;;;;;;;;;;;;1.06;;1.06;;;;;;1.06
Q24;2013;880000047;880780077;2400;;;0.75;;0.75;0.7;11.12;;12.51;0.08;;;0.75;25.16;0.38;;0.38;;;26.29
Q24;2013;880000047;880780077;9999;2.7;1.75;112.64;;117.09;11.08;189.77;25.83;141.38;79.24;3.72;16.43;16.53;483.98;3.45;1.41;4.86;44.96;95.35;746.24
Q24;2013;880000054;880007299;1000;3.7;0.76;46.25;;50.71;1.65;13.93;0.52;24.71;35.28;0.13;;0.54;76.76;;3.11;3.11;1.87;50.79;183.24
Q24;2013;880000054;880007299;2000;;;27.21;;27.21;8.89;115.92;18.54;98.53;45.83;1.69;10.21;11.14;310.75;1;0.93;1.93;39.5;;379.39
Q24;2013;880000054;880007299;2100;;;25.63;;25.63;8.28;106.99;18.54;87.2;40.56;1.69;10.21;1.82;275.29;;0.43;0.43;39.5;;340.85
Q24;2013;880000054;880007299;2400;;;1.58;;1.58;0.61;8.93;;11.33;5.27;;;9.32;35.46;1;0.5;1.5;;;38.54
Q24;2013;880000054;880007299;9999;3.7;0.76;73.46;;77.92;10.54;129.85;19.06;123.24;81.11;1.82;10.21;11.68;387.51;1;4.04;5.04;41.37;50.79;562.63
