BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2013;760025312;760000315;N2510;5;3;6.47;0;1
BLOCS_P;2013;760025312;760000315;N4130;;;;0;1
BLOCS_P;2013;760025312;760000315;N4160;1;;1;0;1
BLOCS_P;2013;760025312;760000315;NAUT;4;3;4.22;0;
BLOCS_P;2013;760025312;760000315;N9999;35;13;38.94;;
BLOCS_P;2013;760027292;760027300;M1030;5;;5;0;1
BLOCS_P;2013;760027292;760027300;N2200;11;;11;0;1
BLOCS_P;2013;760027292;760027300;N2310;;3;2;0;1
BLOCS_P;2013;760027292;760027300;N2320;1;;1;0;1
BLOCS_P;2013;760027292;760027300;N4160;1;;1;0;1
BLOCS_P;2013;760027292;760027300;N9999;12;3;14;;
BLOCS_P;2013;760780197;760000117;M200H;2;;0.2;;
BLOCS_P;2013;760780205;760000125;M100H;0;3;0.5;0;1
BLOCS_P;2013;760780205;760000125;M1030;2;0;2;0;1
BLOCS_P;2013;760780205;760000125;M200H;7;0;7;0;1
BLOCS_P;2013;760780205;760000125;N2200;5;1;5.68;0;1
BLOCS_P;2013;760780205;760000125;N2310;1;;1;0;0
BLOCS_P;2013;760780205;760000125;N2320;1;;1;0;1
BLOCS_P;2013;760780205;760000125;N4160;1;;1;0;0
BLOCS_P;2013;760780205;760000125;NAUT;4;1;4.92;0;0
BLOCS_P;2013;760780205;760000125;N9999;11;2;12.6;;
BLOCS_P;2013;760780510;760000257;M1030;7;;7;;
BLOCS_P;2013;760780510;760000257;M200H;15;2;17;;
BLOCS_P;2013;760780510;760000257;N2310;;;;;1
BLOCS_P;2013;760780510;760000257;N2320;39;;33.09;;1
BLOCS_P;2013;760780510;760000257;N2510;1;;1;;0
BLOCS_P;2013;760780510;760000257;N4160;1;;1;;0
BLOCS_P;2013;760780510;760000257;NAUT;25;;21.98;;
BLOCS_P;2013;760780510;760000257;N9999;65;;56.07;;
BLOCS_P;2013;760780619;760000307;M100H;12;;;1;
BLOCS_P;2013;760780619;760000307;M1030;6;;;;1
BLOCS_P;2013;760780619;760000307;M200H;27;;;;1
BLOCS_P;2013;760780619;760000307;N2200;27;;;;1
BLOCS_P;2013;760780619;760000307;N2310;5;;;;
BLOCS_P;2013;760780619;760000307;N2320;2;;;;
BLOCS_P;2013;760780619;760000307;N2510;6;;;;
BLOCS_P;2013;760780619;760000307;N4130;1;;;;
BLOCS_P;2013;760780619;760000307;N4160;1;;;;
BLOCS_P;2013;760780619;760000307;NAUT;28;;;;
BLOCS_P;2013;760780619;760000307;N9999;69;;;;
BLOCS_P;2013;760780668;760000331;M100H;;2;0.7;0;1
BLOCS_P;2013;760780668;760000331;M1030;;3;1;0;1
BLOCS_P;2013;760780668;760000331;M200H;2;15;8;0;1
BLOCS_P;2013;760780668;760000331;N2200;3;2;4.62;0;0
BLOCS_P;2013;760780668;760000331;N2310;;4;0.73;0;0
BLOCS_P;2013;760780668;760000331;N2510;3;;3;0;0
BLOCS_P;2013;760780668;760000331;N4130;;1;0.77;0;0
BLOCS_P;2013;760780668;760000331;NAUT;;2;1.22;0;0
BLOCS_P;2013;760780668;760000331;N9999;6;9;10.34;;
BLOCS_P;2013;760780783;760000406;M100H;2;;2;;
BLOCS_P;2013;760780783;760000406;M1030;2;;2;0;1
BLOCS_P;2013;760780783;760000406;M200H;13;;13;0;1
BLOCS_P;2013;760780783;760000406;N2200;5;7;6.51;;
BLOCS_P;2013;760780783;760000406;N2310;2;0;1.08;;
BLOCS_P;2013;760780783;760000406;N2510;1;1;1.89;;
BLOCS_P;2013;760780783;760000406;N4160;1;0;1;;
BLOCS_P;2013;760780783;760000406;NAUT;5;;5;;
BLOCS_P;2013;760780783;760000406;N9999;13;8;14.48;;
BLOCS_P;2013;760780791;760000414;M100H;;;;0;1
BLOCS_P;2013;760780791;760000414;M1030;6;;5.8;0;1
BLOCS_P;2013;760780791;760000414;M200H;24;;24;0;1
BLOCS_P;2013;760780791;760000414;N2200;20;5;21.7;;1
BLOCS_P;2013;760780791;760000414;N2320;;;;0;1
BLOCS_P;2013;760780791;760000414;N2510;4;;4;0;0
BLOCS_P;2013;760780791;760000414;N4160;1;;1;0;1
BLOCS_P;2013;760780791;760000414;N9999;24;5;25.7;;
BLOCS_P;2013;760780825;760000430;M1030;2;;2;;
BLOCS_P;2013;760780825;760000430;M200H;8;3;9;;
BLOCS_P;2013;760783522;760780239;M200H;9;;0.5;;
BLOCS_P;2013;760805770;760780726;M100H;160;57;178.72;1;1
BLOCS_P;2013;760805770;760780726;M1030;8;4;11.26;1;0
BLOCS_P;2013;760805770;760780726;M200H;27;15;28.97;1;1
BLOCS_P;2013;760805770;760780726;N2200;9;10;16.65;;
BLOCS_P;2013;760805770;760780726;N2310;22;6;24.79;;
BLOCS_P;2013;760805770;760780726;N2320;28;4;30.08;;
BLOCS_P;2013;760805770;760780726;N2510;26;5;27.23;;
BLOCS_P;2013;760805770;760780726;NAUT;45;11;49.96;;
BLOCS_P;2013;760805770;760780726;N9999;130;36;148.71;;
BLOCS_P;2013;760921809;760000273;M100H;5;1;5.2;;
BLOCS_P;2013;760921809;760000273;M1030;13;;13;;
BLOCS_P;2013;760921809;760000273;M200H;29;7;32.5;;
BLOCS_P;2013;760921809;760000273;N2200;25;8;30.6;0;1
BLOCS_P;2013;760921809;760000273;N2320;1;;1;0;1
BLOCS_P;2013;760921809;760000273;N2510;3;3;3;0;0
BLOCS_P;2013;760921809;760000273;N4160;1;;1;0;0
BLOCS_P;2013;760921809;760000273;NAUT;11;;11;0;0
BLOCS_P;2013;760921809;760000273;N9999;40;11;45.6;;
BLOCS_P;2013;770000131;770110013;M100H;3;;0.5;0;0
BLOCS_P;2013;770000131;770110013;M1030;2;;1.8;1;0
BLOCS_P;2013;770000131;770110013;M200H;7;5;2.25;0;1
BLOCS_P;2013;770000131;770110013;N2200;6;;5.2;;
BLOCS_P;2013;770000131;770110013;N2310;8;0;8;;
BLOCS_P;2013;770000131;770110013;N2320;6;2;7.6;;
BLOCS_P;2013;770000131;770110013;N2510;3;1;2.62;;
BLOCS_P;2013;770000131;770110013;NAUT;4;1;4.29;;
BLOCS_P;2013;770000131;770110013;N9999;27;4;27.71;;
BLOCS_P;2013;770000149;770110021;M100H;3;;3;0;0
BLOCS_P;2013;770000149;770110021;M1030;6;6;5.66;1;0
BLOCS_P;2013;770000149;770110021;M200H;9;2;9.11;0;1
BLOCS_P;2013;770000149;770110021;N2200;3;2;6.75;;
BLOCS_P;2013;770000149;770110021;N2310;7;4;8.18;;
BLOCS_P;2013;770000149;770110021;N2320;10;;9.75;;
BLOCS_P;2013;770000149;770110021;N2510;6;1;6.27;;
BLOCS_P;2013;770000149;770110021;NAUT;36;8;31.02;;
BLOCS_P;2013;770000149;770110021;N9999;62;15;61.97;;
BLOCS_P;2013;770000156;770110054;M100H;35;29;55.73;1;1
BLOCS_P;2013;770000156;770110054;M1030;9;4;11.4;1;0
BLOCS_P;2013;770000156;770110054;M200H;10;4;11;1;0
BLOCS_P;2013;770000156;770110054;N2200;12;2;13.54;0;1
BLOCS_P;2013;770000156;770110054;N2310;3;;3;0;1
BLOCS_P;2013;770000156;770110054;N2320;2;;2;0;1
BLOCS_P;2013;770000156;770110054;N2510;13;2;14.17;;0
BLOCS_P;2013;770000156;770110054;N4160;1;;1;0;0
BLOCS_P;2013;770000156;770110054;NAUT;18;4;22.54;0;0
BLOCS_P;2013;770000156;770110054;N9999;48;8;55.25;;
BLOCS_P;2013;770000164;770110062;M1030;2;2;3.92;;
BLOCS_P;2013;770000164;770110062;M200H;7;5;4.61;;
BLOCS_P;2013;770000164;770110062;N2200;3;;3.75;;
BLOCS_P;2013;770000164;770110062;N2310;8;;8;;
BLOCS_P;2013;770000164;770110062;N2320;10;;10.5;;
BLOCS_P;2013;770000164;770110062;N2510;2;;2;;
BLOCS_P;2013;770000164;770110062;NAUT;;;1.31;;
BLOCS_P;2013;770000164;770110062;N9999;23;;25.56;;
BLOCS_P;2013;770000172;770110070;N2200;9;;9.7;;
BLOCS_P;2013;770000172;770110070;N2310;7;3;8.4;;
BLOCS_P;2013;770000172;770110070;N2320;6;;5.7;;
BLOCS_P;2013;770000172;770110070;N2510;7;;6.8;;
BLOCS_P;2013;770000172;770110070;N4160;1;;0.3;;
BLOCS_P;2013;770000172;770110070;NAUT;7;;5.9;;
BLOCS_P;2013;770000172;770110070;N9999;36;3;36.5;;
BLOCS_P;2013;770000214;770130052;M1030;1;;0.2;0;0
BLOCS_P;2013;770000214;770130052;N2310;;1;0.5;0;0
BLOCS_P;2013;770000214;770130052;N9999;;1;0.5;;
BLOCS_P;2013;770000446;770700185;M100H;1;;0.1;;1
BLOCS_P;2013;770000446;770700185;M1030;14;1;14.43;1;
BLOCS_P;2013;770000446;770700185;M200H;17;15;8.94;1;
BLOCS_P;2013;770000446;770700185;N2200;26;16;38.87;;
BLOCS_P;2013;770000446;770700185;N2310;6;39;20.38;;
BLOCS_P;2013;770000446;770700185;N2320;8;1;9.43;;
BLOCS_P;2013;770000446;770700185;N2510;24;5;25.84;;
BLOCS_P;2013;770000446;770700185;N4130;1;;1;;
BLOCS_P;2013;770000446;770700185;N4160;1;;1;;
BLOCS_P;2013;770000446;770700185;NAUT;37;8;41.1;;
BLOCS_P;2013;770000446;770700185;N9999;102;69;136.62;;
BLOCS_P;2013;770006138;310021217;M1030;;1;0.25;0;0
BLOCS_P;2013;770006138;310021217;N2200;;1;0.25;0;0
BLOCS_P;2013;770006138;310021217;N2510;;1;0.25;0;0
BLOCS_P;2013;770006138;310021217;N9999;;2;0.5;;
BLOCS_P;2013;770019032;770170017;M100H;14;3;5.84;0;1
BLOCS_P;2013;770019032;770170017;M1030;10;2;8.13;1;0
BLOCS_P;2013;770019032;770170017;M200H;29;12;13.69;0;1
BLOCS_P;2013;770019032;770170017;N2200;7;6;12.36;;
BLOCS_P;2013;770019032;770170017;N2310;15;4;16.94;;
BLOCS_P;2013;770019032;770170017;N2320;10;1;9.13;;
BLOCS_P;2013;770019032;770170017;N2510;17;2;20.43;;
BLOCS_P;2013;770019032;770170017;NAUT;2;;2.35;;
BLOCS_P;2013;770019032;770170017;N9999;51;13;61.21;;
BLOCS_P;2013;770150019;770019792;M1030;2;4;4.5;0;0
BLOCS_P;2013;770150019;770019792;M200H;1;5;1.25;0;0
BLOCS_P;2013;770150019;770019792;N2200;2;;1.2;0;0
BLOCS_P;2013;770150019;770019792;N4160;1;;0.2;0;0
BLOCS_P;2013;770150019;770019792;NAUT;1;;0.5;0;0
BLOCS_P;2013;770150019;770019792;N9999;3;;1.7;;
BLOCS_P;2013;770300010;770004299;M1030;;;;;1
BLOCS_P;2013;770300010;770004299;N2200;7;;7;0;1
BLOCS_P;2013;770300010;770004299;N2320;1;;1;0;1
BLOCS_P;2013;770300010;770004299;N2510;5;;5;;
BLOCS_P;2013;770300010;770004299;NAUT;11;1;11.5;0;0
BLOCS_P;2013;770300010;770004299;N9999;24;1;24.5;;
BLOCS_P;2013;770300093;770000271;N2200;0;;1.17;0;1
BLOCS_P;2013;770300093;770000271;N2320;0;;0.15;0;1
BLOCS_P;2013;770300093;770000271;N2510;0;;0.5;0;0
BLOCS_P;2013;770300093;770000271;N4160;0;;0.25;0;0
BLOCS_P;2013;770300093;770000271;N9999;0;;1.82;;
BLOCS_P;2013;770300135;770000289;N2200;14;1;14.68;1;1
BLOCS_P;2013;770300135;770000289;N2510;2;;2;0;0
BLOCS_P;2013;770300135;770000289;N4160;1;;1;0;0
BLOCS_P;2013;770300135;770000289;NAUT;15;1;15.6;;
BLOCS_P;2013;770300135;770000289;N9999;31;2;32.28;;
BLOCS_P;2013;770300143;770000362;M100H;5;6;8;;1
BLOCS_P;2013;770300143;770000362;M1030;3;6;6;;1
BLOCS_P;2013;770300143;770000362;M200H;13;;13;;1
BLOCS_P;2013;770300143;770000362;N2200;17;3;17.9;0;1
BLOCS_P;2013;770300143;770000362;N2310;3;1;3.3;0;0
BLOCS_P;2013;770300143;770000362;N2320;2;;2;1;0
BLOCS_P;2013;770300143;770000362;N2510;1;;1;0;0
BLOCS_P;2013;770300143;770000362;N4160;1;;1;0;0
BLOCS_P;2013;770300143;770000362;NAUT;15;1;15.5;0;0
BLOCS_P;2013;770300143;770000362;N9999;38;5;39.7;;
BLOCS_P;2013;770300192;770000313;M100H;;2;2;0;0
BLOCS_P;2013;770300192;770000313;M1030;3;;3;0;1
BLOCS_P;2013;770300192;770000313;M200H;1;21;10;0;1
BLOCS_P;2013;770300192;770000313;N2200;3;2;4.03;0;1
BLOCS_P;2013;770300192;770000313;N2310;1;;1;0;0
BLOCS_P;2013;770300192;770000313;N2510;4;2;4.84;0;1
BLOCS_P;2013;770300192;770000313;N4160;1;;1;;1
BLOCS_P;2013;770300192;770000313;NAUT;3;2;3.84;0;0
BLOCS_P;2013;770300192;770000313;N9999;11;6;13.71;;
BLOCS_P;2013;770300275;770000354;M100H;3;5;6;0;1
BLOCS_P;2013;770300275;770000354;M1030;4;0;4;0;1
BLOCS_P;2013;770300275;770000354;M200H;18;10;23;0;1
BLOCS_P;2013;770300275;770000354;N2200;6;2;7.18;0;1
BLOCS_P;2013;770300275;770000354;N2310;4;3;5;0;0
BLOCS_P;2013;770300275;770000354;N2320;2;1;2.8;0;1
BLOCS_P;2013;770300275;770000354;N2510;3;3;3;0;0
BLOCS_P;2013;770300275;770000354;N4160;1;0;1;0;0
BLOCS_P;2013;770300275;770000354;NAUT;16;15;16.33;0;1
BLOCS_P;2013;770300275;770000354;N9999;31;24;34.31;;
BLOCS_P;2013;770300283;770000362;M100H;2;5;4.5;;1
BLOCS_P;2013;770300283;770000362;M1030;3;1;3.5;;1
BLOCS_P;2013;770300283;770000362;M200H;6;7;9.5;;1
BLOCS_P;2013;770300283;770000362;N2320;11;4;14.2;;1
BLOCS_P;2013;770300283;770000362;N4160;1;;1;;
BLOCS_P;2013;770300283;770000362;NAUT;9;1;9.85;;
BLOCS_P;2013;770300283;770000362;N9999;20;5;24.05;;
BLOCS_P;2013;770700011;750042590;M100H;1;1;1.09;0;0
BLOCS_P;2013;770700011;750042590;N2200;1;;1;0;0
BLOCS_P;2013;770700011;750042590;N2510;1;;1;0;0
BLOCS_P;2013;770700011;750042590;N4130;1;;1;0;0
BLOCS_P;2013;770700011;750042590;NAUT;1;;1;0;0
BLOCS_P;2013;770700011;750042590;N9999;4;;4;;
BLOCS_P;2013;770790707;770000719;M100H;2;5;4.5;0;1
BLOCS_P;2013;770790707;770000719;M1030;4;;3.25;0;1
BLOCS_P;2013;770790707;770000719;M200H;11;6;14.7;0;1
BLOCS_P;2013;770790707;770000719;N2200;1;;0.06;0;0
BLOCS_P;2013;770790707;770000719;N2310;2;1;2.38;0;0
BLOCS_P;2013;770790707;770000719;N2320;8;3;10.9;0;1
BLOCS_P;2013;770790707;770000719;N2510;3;1;2.92;0;0
BLOCS_P;2013;770790707;770000719;N4160;1;;1;0;0
BLOCS_P;2013;770790707;770000719;NAUT;13;6;12.92;0;0
BLOCS_P;2013;770790707;770000719;N9999;27;11;29.18;;
BLOCS_P;2013;770813400;770001014;M100H;3;25;8;0;1
BLOCS_P;2013;770813400;770001014;M1030;3;1;3.5;0;1
BLOCS_P;2013;770813400;770001014;M200H;6;20;10;0;1
BLOCS_P;2013;770813400;770001014;N2200;2;1;2.89;0;1
BLOCS_P;2013;770813400;770001014;N2310;1;1;1.15;0;0
BLOCS_P;2013;770813400;770001014;N2320;11;4;13.76;0;1
BLOCS_P;2013;770813400;770001014;N2510;2;1;2.7;0;0
BLOCS_P;2013;770813400;770001014;N4160;;;;0;1
BLOCS_P;2013;770813400;770001014;NAUT;10;1;10.13;0;0
BLOCS_P;2013;770813400;770001014;N9999;26;8;30.63;;
BLOCS_P;2013;780000287;780110011;M1030;10;0;7.96;1;0
BLOCS_P;2013;780000287;780110011;M200H;18;6;5.26;;1
BLOCS_P;2013;780000287;780110011;N2200;16;2;16.73;;
BLOCS_P;2013;780000287;780110011;N2310;18;4;20.95;1;
BLOCS_P;2013;780000287;780110011;N2320;14;1;13.8;1;
BLOCS_P;2013;780000287;780110011;N2510;2;0;1.94;;
BLOCS_P;2013;780000287;780110011;N4130;8;6;1.29;;
BLOCS_P;2013;780000287;780110011;N4160;2;0;2;;
BLOCS_P;2013;780000287;780110011;NAUT;14;2;14.11;;
BLOCS_P;2013;780000287;780110011;N9999;72;15;68.82;;
BLOCS_P;2013;780000295;780002697;M100H;1;4;3.07;;1
BLOCS_P;2013;780000295;780002697;M1030;7;5;9.83;1;0
BLOCS_P;2013;780000295;780002697;M200H;9;2;10.14;1;0
BLOCS_P;2013;780000295;780002697;N2200;11;4;11.55;0;0
BLOCS_P;2013;780000295;780002697;N2310;9;1;9.71;1;0
BLOCS_P;2013;780000295;780002697;N2320;4;0;3.9;1;0
BLOCS_P;2013;780000295;780002697;N2510;6;;6.22;0;0
BLOCS_P;2013;780000295;780002697;N4130;12;1;13.03;1;0
BLOCS_P;2013;780000295;780002697;N4160;1;0;1;0;0
BLOCS_P;2013;780000295;780002697;NAUT;6;3;9.11;0;0
BLOCS_P;2013;780000295;780002697;N9999;48;9;53.52;;
BLOCS_P;2013;780000303;780110037;M100H;;1;0.1;0;0
BLOCS_P;2013;780000303;780110037;N2200;;1;0.1;0;0
BLOCS_P;2013;780000303;780110037;N2510;;1;0.1;0;0
BLOCS_P;2013;780000303;780110037;NAUT;;1;0.1;0;0
BLOCS_P;2013;780000303;780110037;N9999;;3;0.3;;
BLOCS_P;2013;780000311;780001236;M1030;15;3;16.94;1;0
BLOCS_P;2013;780000311;780001236;M200H;;;;1;0
BLOCS_P;2013;780000311;780001236;N2200;20;5;20.71;;
BLOCS_P;2013;780000311;780001236;N2310;27;8;28.67;;
BLOCS_P;2013;780000311;780001236;N2320;12;3;12.96;;
BLOCS_P;2013;780000311;780001236;N2510;24;;23.67;;
BLOCS_P;2013;780000311;780001236;NAUT;26;;26.25;;
BLOCS_P;2013;780000311;780001236;N9999;109;16;112.26;;
BLOCS_P;2013;780000329;780110052;M100H;;3;0.4;0;1
BLOCS_P;2013;780000329;780110052;M1030;9;;6.5;1;0
BLOCS_P;2013;780000329;780110052;M200H;8;9;3;0;1
BLOCS_P;2013;780000329;780110052;N2200;14;5;16.42;1;1
BLOCS_P;2013;780000329;780110052;N2310;13;2;14.66;1;0
BLOCS_P;2013;780000329;780110052;N2320;6;;6;1;1
BLOCS_P;2013;780000329;780110052;N2510;9;;8.88;0;0
BLOCS_P;2013;780000329;780110052;N4160;1;;1;0;0
BLOCS_P;2013;780000329;780110052;NAUT;9;1;8.18;0;0
BLOCS_P;2013;780000329;780110052;N9999;51;8;54.14;;
BLOCS_P;2013;780000337;780001236;M1030;3;2;4.49;0;0
BLOCS_P;2013;780000337;780001236;N2200;4;;6.47;;
BLOCS_P;2013;780000337;780001236;N2310;3;2;7.1;;
BLOCS_P;2013;780000337;780001236;N2320;2;1;3.27;;
BLOCS_P;2013;780000337;780001236;N2510;10;2;11.3;;
BLOCS_P;2013;780000337;780001236;NAUT;3;1;2.79;;
BLOCS_P;2013;780000337;780001236;N9999;22;6;30.93;;
BLOCS_P;2013;780000436;780150041;M200H;1;;0.2;;
BLOCS_P;2013;780018727;780018719;M100H;1;2;1.95;0;1
BLOCS_P;2013;780018727;780018719;M1030;4;;4;0;1
BLOCS_P;2013;780018727;780018719;M200H;5;16;11.55;0;1
BLOCS_P;2013;780018727;780018719;N2200;10;1;10.5;0;1
BLOCS_P;2013;780018727;780018719;N2320;;1;0.77;0;1
BLOCS_P;2013;780018727;780018719;N2510;4;1;4.91;0;0
BLOCS_P;2013;780018727;780018719;N4160;1;1;1.8;0;0
BLOCS_P;2013;780018727;780018719;NAUT;4;1;4.2;0;0
BLOCS_P;2013;780018727;780018719;N9999;18;4;20.38;;
BLOCS_P;2013;780300075;780000485;M100H;;4;2;1;0
BLOCS_P;2013;780300075;780000485;M1030;1;;1;0;1
BLOCS_P;2013;780300075;780000485;N2200;5;2;6;0;1
BLOCS_P;2013;780300075;780000485;N4130;2;;2;0;1
BLOCS_P;2013;780300075;780000485;N4160;1;;1;0;0
BLOCS_P;2013;780300075;780000485;NAUT;2;;2;0;0
BLOCS_P;2013;780300075;780000485;N9999;9;2;10;;
BLOCS_P;2013;780300125;780000535;M1030;3;;3;1;
BLOCS_P;2013;780300125;780000535;M200H;5;12;11;1;
BLOCS_P;2013;780300125;780000535;N2310;1;;1;;
BLOCS_P;2013;780300125;780000535;N2320;12;;10.45;;1
BLOCS_P;2013;780300125;780000535;N4160;1;;1;;
BLOCS_P;2013;780300125;780000535;N9999;13;;11.45;;
BLOCS_P;2013;780300208;780000576;M100H;;6;1.33;0;1
BLOCS_P;2013;780300208;780000576;M1030;4;2;4.6;1;0
BLOCS_P;2013;780300208;780000576;M200H;8;15;11;;1
BLOCS_P;2013;780300208;780000576;N2200;3;8;7.29;0;1
BLOCS_P;2013;780300208;780000576;N2310;;2;1.25;0;0
BLOCS_P;2013;780300208;780000576;N2320;1;3;2.11;0;1
BLOCS_P;2013;780300208;780000576;N2510;2;;2;0;0
BLOCS_P;2013;780300208;780000576;N4130;;;;0;1
BLOCS_P;2013;780300208;780000576;N4160;1;;1;0;1
BLOCS_P;2013;780300208;780000576;NAUT;11;;11;0;0
BLOCS_P;2013;780300208;780000576;N9999;17;13;23.65;;
BLOCS_P;2013;780300323;780003679;M1030;6;3;7;1;1
BLOCS_P;2013;780300323;780003679;M200H;11;13;17.5;0;1
BLOCS_P;2013;780300323;780003679;N2200;16;9;18;0;1
BLOCS_P;2013;780300323;780003679;N2310;3;;3;0;1
BLOCS_P;2013;780300323;780003679;N2320;5;;3;0;1
BLOCS_P;2013;780300323;780003679;N2510;1;;1;0;0
BLOCS_P;2013;780300323;780003679;N4160;1;;1;0;0
BLOCS_P;2013;780300323;780003679;NAUT;4;;4;0;0
BLOCS_P;2013;780300323;780003679;N9999;29;9;29;;
BLOCS_P;2013;780300364;780003679;M1030;;;;;1
BLOCS_P;2013;780300364;780003679;N2200;;;;;1
BLOCS_P;2013;780300364;780003679;N2320;;;;;1
BLOCS_P;2013;780300364;780003679;N9999;;;;;
BLOCS_P;2013;780300406;780018032;M1030;8;;;0;1
BLOCS_P;2013;780300406;780018032;M200H;34;;;0;1
BLOCS_P;2013;780300406;780018032;N2200;7;;6.46;0;1
BLOCS_P;2013;780300406;780018032;N2320;13;;11.36;0;1
BLOCS_P;2013;780300406;780018032;N2510;3;;3;0;0
BLOCS_P;2013;780300406;780018032;N4130;1;;1;0;0
BLOCS_P;2013;780300406;780018032;N4160;4;;4;0;0
BLOCS_P;2013;780300406;780018032;N9999;24;;21.82;;
BLOCS_P;2013;780300422;780002259;M100H;33;4;33.8;;
BLOCS_P;2013;780300422;780002259;M1030;8;5;10.5;;
BLOCS_P;2013;780300422;780002259;M200H;17;13;19.6;;
BLOCS_P;2013;780300422;780002259;N2200;23;3;24.28;0;1
BLOCS_P;2013;780300422;780002259;N2310;;2;1;0;0
BLOCS_P;2013;780300422;780002259;N2320;2;2;3.65;0;1
BLOCS_P;2013;780300422;780002259;N4130;;;;0;1
BLOCS_P;2013;780300422;780002259;N4160;3;;3;0;0
BLOCS_P;2013;780300422;780002259;NAUT;18;;18;0;0
BLOCS_P;2013;780300422;780002259;N9999;43;7;46.93;;
BLOCS_P;2013;780300455;780000717;M1030;5;;5;0;1
BLOCS_P;2013;780300455;780000717;M200H;;25;25;0;1
BLOCS_P;2013;780300455;780000717;N2200;12;;10;1;1
BLOCS_P;2013;780300455;780000717;N2320;3;;3;0;0
BLOCS_P;2013;780300455;780000717;N4160;1;;1;0;0
BLOCS_P;2013;780300455;780000717;NAUT;17;;17;0;0
BLOCS_P;2013;780300455;780000717;N9999;32;;30;;
BLOCS_P;2013;780800256;780110078;M1030;19;;17.32;1;0
BLOCS_P;2013;780800256;780110078;M200H;31;15;10.2;0;0
BLOCS_P;2013;780800256;780110078;N2200;35;7;37.4;;
BLOCS_P;2013;780800256;780110078;N2310;9;1;10.35;;
BLOCS_P;2013;780800256;780110078;N2320;7;4;10.37;;
BLOCS_P;2013;780800256;780110078;N2510;10;1;11.15;;
BLOCS_P;2013;780800256;780110078;NAUT;25;4;28.4;;
BLOCS_P;2013;780800256;780110078;N9999;86;17;97.67;;
BLOCS_P;2013;790000087;790000012;M100H;4;3;11.73;0;1
BLOCS_P;2013;790000087;790000012;M1030;8;3;11.73;1;1
BLOCS_P;2013;790000087;790000012;M200H;23;2;25.62;0;1
BLOCS_P;2013;790000087;790000012;N2200;29;5;29.57;0;0
BLOCS_P;2013;790000087;790000012;N2310;23;3;23.81;0;1
BLOCS_P;2013;790000087;790000012;N2320;24;2;25.8;0;1
BLOCS_P;2013;790000087;790000012;N2510;24;5;27.24;0;0
BLOCS_P;2013;790000087;790000012;N4160;2;;2.5;0;0
BLOCS_P;2013;790000087;790000012;NAUT;12;5;13.06;0;0
BLOCS_P;2013;790000087;790000012;N9999;112;20;119.48;;
BLOCS_P;2013;790000095;790006654;M100H;8;;3.54;0;1
BLOCS_P;2013;790000095;790006654;M1030;1;;0.02;0;1
BLOCS_P;2013;790000095;790006654;M200H;7;;1.82;0;1
BLOCS_P;2013;790000095;790006654;N2200;11;8;16.23;0;1
BLOCS_P;2013;790000095;790006654;N2310;6;2;6;1;1
BLOCS_P;2013;790000095;790006654;N2320;1;;0.95;0;1
BLOCS_P;2013;790000095;790006654;N2510;6;2;7.18;0;0
BLOCS_P;2013;790000095;790006654;N4130;1;;0.1;0;0
BLOCS_P;2013;790000095;790006654;N4160;1;;0.95;0;0
BLOCS_P;2013;790000095;790006654;NAUT;1;;1;0;0
BLOCS_P;2013;790000095;790006654;N9999;26;12;31.46;;
BLOCS_P;2013;790000103;790006654;M100H;2;;0.3;0;0
BLOCS_P;2013;790000103;790006654;M1030;3;;0.4;0;0
BLOCS_P;2013;790000103;790006654;M200H;3;;0.17;0;0
BLOCS_P;2013;790000103;790006654;N2200;3;3;2.38;0;0
BLOCS_P;2013;790000103;790006654;N2310;2;;1;;
BLOCS_P;2013;790000103;790006654;N2510;;3;2.28;0;0
BLOCS_P;2013;790000103;790006654;N4130;1;;0.1;0;0
BLOCS_P;2013;790000103;790006654;N4160;1;;0.2;0;0
BLOCS_P;2013;790000103;790006654;N9999;6;6;5.76;;
BLOCS_P;2013;790003537;790006654;M100H;4;;0.61;0;1
BLOCS_P;2013;790003537;790006654;M1030;4;;1.04;0;1
BLOCS_P;2013;790003537;790006654;M200H;4;1;1.44;0;1
BLOCS_P;2013;790003537;790006654;N2200;9;1;9.94;0;1
BLOCS_P;2013;790003537;790006654;N2310;7;;5.48;1;1
BLOCS_P;2013;790003537;790006654;N2510;8;;6.87;0;0
BLOCS_P;2013;790003537;790006654;N4130;1;;0.1;0;0
BLOCS_P;2013;790003537;790006654;N4160;1;;0.7;0;0
BLOCS_P;2013;790003537;790006654;N9999;25;1;22.39;;
BLOCS_P;2013;790009948;790001242;M100H;0;9;1;0;1
BLOCS_P;2013;790009948;790001242;M1030;0;8;7;0;1
BLOCS_P;2013;790009948;790001242;M200H;0;19;6;0;1
BLOCS_P;2013;790009948;790001242;N2200;35;3;36.21;0;1
BLOCS_P;2013;790009948;790001242;N2310;3;;3;0;1
BLOCS_P;2013;790009948;790001242;N2510;3;;3;0;0
BLOCS_P;2013;790009948;790001242;N4160;2;;2;0;0
BLOCS_P;2013;790009948;790001242;NAUT;16;2;17.33;0;0
BLOCS_P;2013;790009948;790001242;N9999;57;5;59.54;;
BLOCS_P;2013;800000143;800000028;M100H;7;5;0.9;0;0
BLOCS_P;2013;800000143;800000028;M1030;6;0;5.17;1;0
