BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2013;560006991;220017974;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;1;;220017974;0.35;0.1
INFOMED;2013;560007510;560001307;;;1;;;;;;;;;;0;0;0;1;0;0;0;0;0;1;;1;
INFOMED;2013;560008799;560013989;;;1;0;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.5;0.52
INFOMED;2013;560018509;560018459;0;0;0;0;0;1;;;;0;0;0;0;0;0;0;0;0;;;;0;;0.7;0.1
INFOMED;2013;570000026;570024794;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.2;
INFOMED;2013;570000059;570025254;0;1;0;;;;0;1;0;;;;0;0;0;1;1;0;0;0;0;0;;4;0.9
INFOMED;2013;570000091;750050759;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;1;570000489;2.25;1
INFOMED;2013;570000109;570000034;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;;
INFOMED;2013;570000117;570015099;;1;;1;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;2.5;0.4
INFOMED;2013;570000125;570015099;0;1;;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;0.3;0.1
INFOMED;2013;570000216;570010173;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;570010181;3.28;0.04
INFOMED;2013;570000281;570005165;1;0;0;1;0;0;1;0;0;;;;0;0;0;0;0;1;1;0;1;0;;0.3;0.1
INFOMED;2013;570000349;570005165;1;0;0;1;0;0;1;0;0;;;;0;0;0;0;0;1;1;0;1;0;;3.7;1
INFOMED;2013;570000356;570000919;0;0;1;0;0;0;;;1;0;0;0;1;0;1;1;1;1;1;1;0;0;;1.5;0.5
INFOMED;2013;570000364;570011569;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;570000646;1;0.2
INFOMED;2013;570000380;570000034;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;1;0.5
INFOMED;2013;570000448;750050759;;;;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.15
INFOMED;2013;570000455;570010173;0;1;0;;;;0;1;0;;;;0;0;1;0;0;0;0;0;0;1;570000976;0.3;0.05
INFOMED;2013;570000547;540019726;;;;;;;1;0;0;;;;0;0;1;1;1;0;;;0;1;540009701;;
INFOMED;2013;570000596;750821092;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;;4;1
INFOMED;2013;570000646;570001115;0;0;1;;;;;;;;;;0;0;0;0;1;1;1;1;1;1;570000646;4.8;0.8
INFOMED;2013;570000794;930019484;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;570001057;0.2;0
INFOMED;2013;570000885;570000133;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;2.9;0.1
INFOMED;2013;570000893;570000141;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;1;1;0;;4.2;0.2
INFOMED;2013;570000901;570000158;1;;;1;;;;;;;;;0;0;0;0;0;;;;;0;;2.6;0.6
INFOMED;2013;570000950;570000398;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;;1.23;0.2
INFOMED;2013;570000968;570000430;1;;;1;;;1;;;;;;0;0;1;1;1;0;;;1;1;570026682;0.5;0.1
INFOMED;2013;570001016;570000513;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;3;0.5
INFOMED;2013;570001057;570023630;;;1;;;0;;;1;;;0;0;0;0;0;1;0;0;0;1;0;;3.8;1
INFOMED;2013;570001099;570023630;;;1;;;1;;;1;;;1;0;0;0;0;1;0;0;0;0;0;;0.57;0.8
INFOMED;2013;570002287;570001230;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;;0.1;0.05
INFOMED;2013;570003079;570010181;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;;;0;0;;0.3;0.25
INFOMED;2013;570003103;540019726;;;;;;;;0;;;;;0;0;0;0;0;;0;0;0;0;;0.6;0.1
INFOMED;2013;570005215;570005165;1;0;0;;;;1;0;0;;;;0;0;0;0;0;1;1;0;1;0;;0.4;0.1
INFOMED;2013;570005256;570005165;1;0;0;;;;;;;1;0;0;0;0;0;0;0;1;1;0;1;0;;0.3;0.1
INFOMED;2013;570009670;570000307;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;540001104;2;0.09
INFOMED;2013;570012369;570011387;;;;;;1;;;1;;;;0;0;0;0;0;1;0;0;0;0;;;
INFOMED;2013;570012633;540019726;;;;;;;;;1;;;;0;0;1;1;1;0;0;0;0;1;540009701;0.5;
INFOMED;2013;570015750;570005165;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;0;1;0;;0.3;0.1
INFOMED;2013;570020578;570023630;;;;;;;0;;1;;;;0;0;1;1;1;0;0;0;0;0;;;
INFOMED;2013;570023309;570023283;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;;0.04;0.01
INFOMED;2013;570026252;570023630;;;1;;;0;;;0;;;0;0;0;0;0;1;0;0;0;1;0;;2.7;0.64
INFOMED;2013;570026682;570005165;1;0;0;;;;1;0;0;;;;0;0;0;0;0;1;1;0;1;0;;4.6;1.1
INFOMED;2013;580780138;580000024;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;1;0;0;;2;0.1
INFOMED;2013;580780187;580000057;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;;1;0.1
INFOMED;2013;580780195;580005148;;1;;;;;;;;;;;0;0;0;0;1;1;1;1;1;1;580780195;1;0.2
INFOMED;2013;580780203;580000073;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;1;1;0;;0.11;0.2
INFOMED;2013;580971349;580002129;;;;;;;;;1;;;;0;;0;0;0;1;1;1;1;0;;0.04;0.47
INFOMED;2013;580972610;580780054;;;1;;;;;;1;;;;;;;;;0;;;;1;710781360;0;0
INFOMED;2013;580972636;580780971;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2013;580972644;580781136;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;0.1;0.25
INFOMED;2013;580972669;580780070;1;;;1;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;0.5;0
INFOMED;2013;580972677;580780088;0;1;0;;;;1;0;0;;;;0;0;1;1;1;1;1;1;1;0;;;
INFOMED;2013;580972685;580780096;0;0;1;;;;0;1;0;;;;0;0;0;0;0;1;0;0;1;1;210780581;2.5;0.11
INFOMED;2013;580972693;580780039;1;0;0;;;;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;5;1.46
INFOMED;2013;590000014;590780052;0;1;0;;;;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;590000592;1;
INFOMED;2013;590000097;590780185;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;620000224;1;0.2
INFOMED;2013;590000113;590053120;;;;;;;1;1;0;;;;0;0;0;0;0;1;0;0;0;1;590000121;0.5;0.2
INFOMED;2013;590000121;590780227;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;;0;1;1;0;0;0;;2.8;1
INFOMED;2013;590000188;590780334;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;7.5;1.28
INFOMED;2013;590000337;590781415;;1;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;6.53;2
INFOMED;2013;590000428;590781605;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;;1;0;;4.35;1.9
INFOMED;2013;590000436;590781621;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;;1.8;0.2
INFOMED;2013;590000451;590781647;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;590781803;0;0.03
INFOMED;2013;590000469;590781662;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;1;;;
INFOMED;2013;590000477;590781670;0;0;1;;;;0;1;0;;;;1;0;0;0;0;0;0;0;0;0;;1;0.2
INFOMED;2013;590000527;590781795;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;590781803;1.98;0.1
INFOMED;2013;590000535;590781803;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;7.59;3.62
INFOMED;2013;590000543;590781811;0;1;0;;;;0;1;0;;;;0;0;1;1;1;0;0;0;1;1;590781803;1;0.3
INFOMED;2013;590000592;590782165;;;1;;;;;;1;;;1;0;0;0;0;0;1;1;0;0;0;;6.6;0.6
INFOMED;2013;590000600;590782207;0;0;1;;;;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;590782421;1.3;0.3
INFOMED;2013;590000618;590782215;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;;3.7;0.96
INFOMED;2013;590000691;590782439;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;590781902;1;0.1
INFOMED;2013;590000758;590782637;0;1;0;;;;0;1;0;;;;0;0;0;0;0;0;;;1;1;590782645;2.6;0.99
INFOMED;2013;590000774;590782652;0;1;0;0;0;1;0;0;1;;;;0;0;0;0;0;1;1;0;1;0;;1;1
INFOMED;2013;590000782;590782660;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;8.47;0.17
INFOMED;2013;590000790;590782678;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2013;590001004;590783239;0;1;0;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;5.64;1.5
INFOMED;2013;590001418;590034740;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;;1.8;0.8
INFOMED;2013;590001442;590784245;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;590781415;1;0.2
INFOMED;2013;590001582;590785663;;;;;;;0;1;0;;;;0;0;1;1;1;0;0;0;0;1;590804696;0.1;0.1
INFOMED;2013;590001749;590788956;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;1.2;0.5
INFOMED;2013;590005245;;;;;;;;;;;0;0;1;0;0;0;0;0;1;0;0;0;0;;0.2;0.1
INFOMED;2013;590006896;590000519;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1;
INFOMED;2013;590008041;590008033;;;1;;;;;;1;;;;;;;;;;;;;;;;
INFOMED;2013;590034732;590000675;;;;;;;;;1;;;;;;;;;;;;;;;;
INFOMED;2013;590040267;590782678;;;;;;;;1;;;;;0;0;0;0;0;0;0;;0;0;;;
INFOMED;2013;590046538;590046512;0;1;0;;;;;;;;;;0;0;0;0;0;0;;;0;1;590001749;;
INFOMED;2013;590049565;780020715;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;920300845;0;0.4
INFOMED;2013;590052056;590051801;0;0;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;5.92;0.1
INFOMED;2013;590053955;;;;;;;;;;;0;0;1;0;0;0;0;0;0;;;1;0;;1;1
INFOMED;2013;590780060;590000022;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1.2;0.1
INFOMED;2013;590780128;590000063;;;;;;;0;0;1;;;;0;0;0;0;0;0;;;1;0;;0.5;0.2
INFOMED;2013;590780250;590053955;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2;1
INFOMED;2013;590780268;590053955;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;5;1
INFOMED;2013;590780284;590051801;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4.6;1.12
INFOMED;2013;590780342;590053955;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;1;1
INFOMED;2013;590780383;590000204;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;3.5;0.5
INFOMED;2013;590781951;590053955;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;3;1
INFOMED;2013;590782181;590039863;;;;;;;0;0;1;;;;0;0;0;0;0;0;;;;0;;0.25;0.03
INFOMED;2013;590782256;590000659;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2013;590782280;590004552;;;;;;;0;0;1;;;;0;0;0;0;0;1;0;0;0;0;;0.5;0.15
INFOMED;2013;590782298;590000675;;;1;;;;;;1;;;;;;;;;;;;;;;2.5;
INFOMED;2013;590782496;590000139;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;0.5;1
INFOMED;2013;590782546;590000733;;;1;;;;;;1;;;;0;0;1;1;1;1;1;1;1;0;;0.45;0.95
INFOMED;2013;590782611;750719239;;;;;;;0;1;0;;;;0;0;0;0;0;1;0;0;1;0;;0.45;0.37
INFOMED;2013;590783189;590004552;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;0.7;0.15
INFOMED;2013;590784484;590001467;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;0.26;0
INFOMED;2013;590785424;930019484;;;;;;;1;0;0;;;;0;0;0;0;0;0;;;1;0;;0.2;0.1
INFOMED;2013;590786984;620020859;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;;0.65;0.09
INFOMED;2013;590788964;590001756;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;590788964;2;0.2
INFOMED;2013;590790473;620020859;;;;;;;0;1;0;;;;0;0;0;0;0;1;0;1;0;0;;0.6;0.09
INFOMED;2013;590790655;590002218;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2013;590796975;590780193;;;;;;;;;;;;;;;;;;;;;;;;17.34;
INFOMED;2013;590797346;620020859;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;;0.55;0.06
INFOMED;2013;590797353;590051801;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;;;0;0;;4.02;0.56
INFOMED;2013;590797387;590805628;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;;1
INFOMED;2013;590801106;590782421;;1;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;7.7;1.7
INFOMED;2013;590804696;590781902;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;0;;5.43;1
INFOMED;2013;590806360;590003596;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;;1;0.21
INFOMED;2013;590809703;590004552;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.3
INFOMED;2013;590810784;590004685;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2013;590813176;590005278;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;590781621;0.1;0.1
INFOMED;2013;590813382;590000386;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3;0.4
INFOMED;2013;590813507;590000485;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;590813507;2;0.2
INFOMED;2013;590815056;590005492;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;0.4
INFOMED;2013;590816310;590000048;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;2;0.2
INFOMED;2013;590817458;590053955;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;1.5;1
INFOMED;2013;590817839;590053955;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;2;1
INFOMED;2013;600000012;600100028;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;;3;0.2
INFOMED;2013;600000020;600100085;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;0.01;0.01
INFOMED;2013;600000053;600101984;1;0;0;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;2.16;
INFOMED;2013;600000152;600100572;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.2;0.2
INFOMED;2013;600000186;600100648;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1.25;0
INFOMED;2013;600000194;600100713;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;600100713;6;0.5
INFOMED;2013;600000285;600100721;;1;;0;0;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;;;0.8;0.15
INFOMED;2013;600000467;600101984;1;0;0;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;3.55;1.6
INFOMED;2013;600008643;600008635;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.1
INFOMED;2013;600100101;750712184;0;0;1;;;;0;0;1;;;;0;0;0;1;0;0;;;0;0;;;
INFOMED;2013;600100168;600106629;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;1;0.45
INFOMED;2013;600100176;600010581;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0.8;0.2
INFOMED;2013;600100184;600010276;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0.8;0.2
INFOMED;2013;600100275;600000111;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;;1;0.1
INFOMED;2013;600100283;750710428;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0.48;0.04
INFOMED;2013;600100309;750721334;;;;;;;1;0;0;;;;0;0;1;1;1;0;;;0;0;;0.5;0.1
INFOMED;2013;600100671;750034589;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;1;1;1;750034589;0.8;0
INFOMED;2013;600100754;600000228;0;0;1;;;;0;0;1;;;;0;0;0;0;1;0;0;0;1;0;;3;0.3
INFOMED;2013;600100796;750720609;;;;;;;0;0;1;;;;0;0;0;0;0;0;;;0;0;;0.2;0.2
INFOMED;2013;600100861;600010805;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;1;0;;1.2;0.2
INFOMED;2013;600101679;590039863;;;;;;;0;1;0;;;;1;0;0;0;0;1;1;0;0;0;;0;0.4
INFOMED;2013;600101687;600010037;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;0.05;0.02
INFOMED;2013;600101943;750720609;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;1;1;600101943;0.13;0.2
INFOMED;2013;600110175;600001234;0;1;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;800009466;0.8;0.2
INFOMED;2013;600113476;600100721;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;4.03;1.15
INFOMED;2013;610000028;610780025;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;1;1;0;;0.8;0.2
INFOMED;2013;610000044;610780074;0;1;0;;;;1;0;0;;;;0;0;0;1;1;0;0;0;1;0;;2;0
INFOMED;2013;610000051;610780082;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;3.88;1.9
INFOMED;2013;610000069;610780090;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;;2.34;0
INFOMED;2013;610000077;610780124;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;0.5;0.2
INFOMED;2013;610000093;610780140;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.2;0.05
INFOMED;2013;610006371;610000135;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0
INFOMED;2013;610006421;610006413;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;2;0.25
INFOMED;2013;610780116;610790594;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;;2;0
INFOMED;2013;610780199;610000135;;1;;;;;;;;;;;1;0;0;1;1;0;0;0;1;0;;1.8;0.1
INFOMED;2013;610780371;760025734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0;0.12
INFOMED;2013;610780389;610004939;;;;;;;0;1;0;;;;0;0;0;0;1;0;;;0;1;140027681;0.3;0.4
INFOMED;2013;610784423;610787285;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.5;0.2
INFOMED;2013;620000026;620003814;0;0;1;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;2;4.91
INFOMED;2013;620000034;620100057;1;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;3;0.5
INFOMED;2013;620000059;620100073;;;;;;;1;;;1;;;0;0;0;0;0;1;0;1;1;0;;0.4;0.13
INFOMED;2013;620000067;620100081;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;;0.3;
INFOMED;2013;620000224;620100651;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;4.2;2
INFOMED;2013;620000232;620100669;;;;;;;1;0;0;;;;0;0;0;0;0;1;0;0;0;1;590000121;0.2;0.2
INFOMED;2013;620000240;620100677;;1;;;;;1;;;1;;;0;0;0;1;0;0;;;0;0;;2;0.3
INFOMED;2013;620000257;620100685;1;;;;;;1;;;1;;;0;0;0;0;0;0;;;1;0;;3.71;0.99
INFOMED;2013;620000281;620101287;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;;1.8;0.5
INFOMED;2013;620000323;620101337;1;0;0;;;;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;;4.06;0.5
INFOMED;2013;620000349;620101360;;;;;;;;;;;;;;;;;;;;;;;;2.46;
INFOMED;2013;620000653;620103440;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;;2.95;1
INFOMED;2013;620001834;;;;;;;;;;;;;1;0;0;1;0;0;0;;;;;;0.5;0.02
INFOMED;2013;620003202;620103432;1;0;0;0;0;0;1;0;0;1;0;0;0;0;;0;0;1;1;0;0;0;;3;1.3
INFOMED;2013;620003376;620001834;1;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;3.85;1
INFOMED;2013;620006049;620000331;;;1;;;;;;;;;;1;1;1;1;1;0;0;;1;1;;1.35;0.2
INFOMED;2013;620010348;620018473;;;;0;0;1;;;;;;;0;0;0;1;1;0;;;0;0;;;
INFOMED;2013;620012948;620000265;;;;;;;1;;;;;;1;1;1;;;0;0;0;0;1;620100735;;
INFOMED;2013;620024208;620002352;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;0.01;0
INFOMED;2013;620025346;620001834;1;0;0;;;;1;0;0;;;;0;0;0;0;1;0;;;0;0;;1.85;0.2
INFOMED;2013;620100016;750712184;;;;;;;;;;;;;;;;;;;;;;;;;0.1
INFOMED;2013;620100099;620014779;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;3.5;0.25
INFOMED;2013;620100487;620000125;;;1;;;;;;1;;;;1;0;1;1;1;0;0;0;;0;;3.2;0.2
INFOMED;2013;620100495;620000133;;;;;;;1;;;;;;1;0;0;1;1;1;1;0;0;0;;0.3;0.1
INFOMED;2013;620100735;620000265;1;;;;;;;;;;;;1;1;1;;;0;;;0;;;;
INFOMED;2013;620100750;620000273;;;1;;;;;;;;;;0;0;0;0;0;;1;0;1;0;;2;0.12
INFOMED;2013;620100842;620001834;;;;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;0.6;0.1
INFOMED;2013;620101311;620027763;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;1;620118513;1.5;0.3
INFOMED;2013;620101501;620000364;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;330641713;3;0.2
INFOMED;2013;620102954;620020859;;;;;;;0;0;1;;;;0;0;0;0;0;1;0;1;0;0;;0.7;0.09
INFOMED;2013;620105940;620000950;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;0.8;0.1
INFOMED;2013;620105973;590039863;;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;1;0;;0.5;0.05
INFOMED;2013;620105981;620000968;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
INFOMED;2013;620106088;620000976;1;;;;;;;;;;;;1;1;1;;;0;;;0;1;;;
INFOMED;2013;620106203;620020859;;;;;;;0;0;1;;;;0;0;0;0;0;1;0;1;0;0;;0.5;0.09
INFOMED;2013;620116046;620002311;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;;0.25;0.1
INFOMED;2013;620117606;620020859;;;;;;;0;0;1;;;;0;0;0;0;0;1;0;1;0;0;;0.6;0.08
INFOMED;2013;620118513;620002915;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;1;620101311;3;0.3
INFOMED;2013;630000016;630180032;0;1;0;;;;0;1;0;;;;0;0;0;0;0;;0;0;;0;;;
INFOMED;2013;630000131;630003168;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0;0.1
INFOMED;2013;630000149;630780302;;;;;;;1;0;0;;;;0;0;1;1;1;1;1;0;0;1;630780989;0.25;0.1
INFOMED;2013;630000404;630780989;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;;6.8;3
INFOMED;2013;630000412;630780997;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;;0.8;0.2
INFOMED;2013;630000420;630781003;1;0;0;;;;1;0;0;;;;0;0;0;0;0;1;1;1;1;0;;1;0.6
INFOMED;2013;630000438;630781011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;;2.8;0.2
INFOMED;2013;630000446;630781029;0;1;0;;;;0;1;0;1;0;0;0;0;0;0;0;0;0;;1;1;630000412;2;0.4
INFOMED;2013;630000479;630781110;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.8;0.83
INFOMED;2013;630000487;630781136;;;;;;;1;0;0;;;;0;;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2013;630000560;630781367;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.1;0
INFOMED;2013;630008118;630011153;;;;;;1;;;;;;;0;0;0;0;0;;;1;;0;;1;0.25
INFOMED;2013;630010510;750043994;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2013;630011823;870015336;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;0.3;0.1
INFOMED;2013;630780179;630011534;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;0.7;0.12
INFOMED;2013;630780195;630786754;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;3;0.5
INFOMED;2013;630780211;630000107;0;0;1;0;0;0;0;;0;0;0;0;0;0;1;1;1;0;;;1;0;;7.3;0.5
