BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2013;130781867;130000813;NAUT;1;;1;;
DIALYSE_P;2013;130781867;130000813;NCINF;3;;3;;
DIALYSE_P;2013;130781867;130000813;N9999;4;3;5.5;;
DIALYSE_P;2013;130783236;130786049;M1110;5;0;2.65;1;1
DIALYSE_P;2013;130783236;130786049;N2500;21;3;23.08;;
DIALYSE_P;2013;130783236;130786049;N4100;1;;1;;
DIALYSE_P;2013;130783236;130786049;NAUT;10;;9.18;;
DIALYSE_P;2013;130783236;130786049;NCINF;51;13;58.11;;
DIALYSE_P;2013;130783236;130786049;N9999;88;16;94.02;;
DIALYSE_P;2013;130783327;130001415;M1110;5;;5;0;1
DIALYSE_P;2013;130783327;130001415;N2500;10;1;10.5;;
DIALYSE_P;2013;130783327;130001415;NAUT;2;2;2.5;;
DIALYSE_P;2013;130783327;130001415;NCINF;30;;30;;
DIALYSE_P;2013;130783327;130001415;N9999;47;3;48;;
DIALYSE_P;2013;130784481;130001787;M1110;;7;5;0;1
DIALYSE_P;2013;130784481;130001787;N2500;15;2;10.8;;
DIALYSE_P;2013;130784481;130001787;N4100;3;1;3.5;;
DIALYSE_P;2013;130784481;130001787;NAUT;7;;6.5;;
DIALYSE_P;2013;130784481;130001787;NCINF;72;10;48.8;;
DIALYSE_P;2013;130784481;130001787;N9999;97;20;74.6;;
DIALYSE_P;2013;130802549;130006562;M1110;;1;0.1;0;1
DIALYSE_P;2013;130802549;130006562;N4100;;3;0.1;;
DIALYSE_P;2013;130802549;130006562;NAUT;;2;0.1;;
DIALYSE_P;2013;130802549;130006562;N9999;;6;0.3;;
DIALYSE_P;2013;130804297;130786049;M1110;1;0;0.2;;
DIALYSE_P;2013;130804297;130786049;N2500;2;0;1.92;;
DIALYSE_P;2013;130804297;130786049;NCINF;6;1;6.3;;
DIALYSE_P;2013;130804297;130786049;N9999;9;1;8.42;;
DIALYSE_P;2013;130806029;130006794;M1110;0;5;1.73;0;0
DIALYSE_P;2013;130806029;130006794;N2500;1;0;1;;
DIALYSE_P;2013;130806029;130006794;NAUT;3;8;5.05;;
DIALYSE_P;2013;130806029;130006794;NCINF;3;8;6.22;;
DIALYSE_P;2013;130806029;130006794;N9999;7;21;14;;
DIALYSE_P;2013;130806078;130016058;M1110;;6;1.5;0;0
DIALYSE_P;2013;130806078;130016058;NAUT;1;8;5;;
DIALYSE_P;2013;130806078;130016058;NCINF;;19;7.74;;
DIALYSE_P;2013;130806078;130016058;N9999;1;33;14.24;;
DIALYSE_P;2013;130806318;130006794;M1110;;1;0.1;0;0
DIALYSE_P;2013;130806318;130006794;NAUT;;1;0.1;;
DIALYSE_P;2013;130806318;130006794;N9999;;2;0.2;;
DIALYSE_P;2013;130806417;130006810;M1110;;;0.26;;
DIALYSE_P;2013;130806417;130006810;N4100;;;0.17;;
DIALYSE_P;2013;130806417;130006810;NAUT;;2;1.12;;
DIALYSE_P;2013;130806417;130006810;NCINF;;1;0.69;;
DIALYSE_P;2013;130806417;130006810;N9999;;3;2.24;;
DIALYSE_P;2013;130809809;130007156;M1110;4;;3.9;0;1
DIALYSE_P;2013;130809809;130007156;N2500;6;2;7;;
DIALYSE_P;2013;130809809;130007156;N4100;;2;0.8;;
DIALYSE_P;2013;130809809;130007156;NAUT;;1;0.9;;
DIALYSE_P;2013;130809809;130007156;NCINF;18;8;17.9;;
DIALYSE_P;2013;130809809;130007156;N9999;28;13;30.5;;
