BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2013;390000057;390780153;N2000;1;1;390000065;
Q26;2013;390000057;390780153;N5000;0;1;390000214;
Q26;2013;390000065;390780161;M1000;1;0;;
Q26;2013;390000065;390780161;M1010;1;0;;
Q26;2013;390000065;390780161;M2000;1;0;;
Q26;2013;390000065;390780161;M3000;1;1;390780146;
Q26;2013;390000065;390780161;N1000;0;1;390780153;
Q26;2013;390000065;390780161;N2000;1;1;390781177;
Q26;2013;390000065;390780161;N5000;0;1;390780146;900000365
Q26;2013;390000073;390780179;N2000;1;0;;
Q26;2013;390000081;390780187;N2000;0;1;390780377;
Q26;2013;390000081;390780187;N3000;0;1;390000073;
Q26;2013;390000172;250006335;N2000;1;0;;
Q26;2013;390000214;390780591;M1000;0;1;390000172;
Q26;2013;390000214;390780591;N2000;1;0;;
Q26;2013;390000222;390780609;M1000;1;1;250006954;250000700
Q26;2013;390000222;390780609;M1010;1;0;;
Q26;2013;390000222;390780609;M3000;0;1;250006954;
Q26;2013;390000222;390780609;N2000;0;1;390000164;390006245
Q26;2013;390000222;390780609;N3000;;1;390000164;
Q26;2013;390000222;390780609;N5000;0;1;390000040;
Q26;2013;390004349;390004299;N2000;0;1;390780609;
Q26;2013;390005742;390780146;M1000;;1;390000057;
Q26;2013;390005742;390780146;M1010;;1;390000057;
Q26;2013;390006161;390781177;M1010;1;0;;
Q26;2013;390006161;390781177;N1000;0;1;390780146;
Q26;2013;390780369;210010294;N5000;1;0;;
Q26;2013;390780575;390000198;N1000;0;1;250011848;250016037
Q26;2013;390780575;390000198;N5000;0;1;250011848;
Q26;2013;390781193;390000768;N2000;1;;390000768;
Q26;2013;400000105;400780193;M1000;0;1;330781196;
Q26;2013;400000105;400780193;M3000;1;1;330781196;640000162
Q26;2013;400000139;400011177;M1000;1;;;
Q26;2013;400000139;400011177;M1010;1;;;
Q26;2013;400000139;400011177;M2000;1;;;
Q26;2013;400000147;400780268;N2000;1;0;;
Q26;2013;400000261;400780458;N5000;1;;;
Q26;2013;400780250;400011177;N2000;1;0;;
Q26;2013;400780284;400000154;N2000;1;;;
Q26;2013;400780342;400000196;N2000;1;0;;
Q26;2013;400780367;750720575;M3000;0;1;400000105;
Q26;2013;400780367;750720575;N1000;1;0;;
Q26;2013;400780367;750720575;N2000;1;;;
Q26;2013;400780383;640010328;N2000;1;;;
Q26;2013;400780425;400000246;N2000;1;0;;
Q26;2013;400780466;400000279;N2000;1;0;;
Q26;2013;400780888;400000535;M1010;0;1;400000105;
Q26;2013;400780888;400000535;N2000;1;0;;
Q26;2013;400782769;400001764;N2000;1;;;
Q26;2013;400787446;400780458;N5000;1;;;
Q26;2013;410000020;410000087;M1000;1;1;370000481;
Q26;2013;410000020;410000087;M1010;1;0;;
Q26;2013;410000020;410000087;M2000;0;1;370000481;
Q26;2013;410000020;410000087;M3000;1;1;410000418;450000104
Q26;2013;410000020;410000087;N2000;1;1;;
Q26;2013;410000046;410000103;M1000;1;1;410000087;
Q26;2013;410000046;410000103;M1010;1;1;410000087;
Q26;2013;410000046;410000103;M2000;1;0;;
Q26;2013;410000046;410000103;M3000;0;1;590781415;410000053
Q26;2013;410000046;410000103;N2000;1;0;;
Q26;2013;410000046;410000103;N3000;0;1;410000087;
Q26;2013;410000046;410000103;N5000;0;1;410000087;
Q26;2013;410000053;410000111;M3000;0;1;410000046;
Q26;2013;410000053;410000111;N2000;1;0;;
Q26;2013;410000053;410000111;N4000;1;0;;
Q26;2013;410000053;410000111;N5000;0;1;410000210;
Q26;2013;410000178;410000137;N4000;1;0;;
Q26;2013;410000202;410000319;N1000;1;0;;
Q26;2013;410000202;410000319;N2000;1;0;;
Q26;2013;410000202;410000319;N5000;1;1;410005284;
Q26;2013;410000210;410000145;M3000;0;1;410000020;410000111
Q26;2013;410000210;410000145;N5000;0;1;410000020;
Q26;2013;410000244;410000152;M3000;0;1;410000087;
Q26;2013;410000244;410000152;N3000;0;1;410000103;
Q26;2013;410000244;410000152;N5000;0;1;760780262;
Q26;2013;410000277;410000467;N5000;1;0;;
Q26;2013;410000293;410000491;N2000;0;1;410000418;
Q26;2013;410000293;410000491;N5000;1;0;;
Q26;2013;410000418;410008122;N2000;1;;;
Q26;2013;410000442;750005068;N2000;1;0;;
Q26;2013;410003768;410000095;M1000;1;0;;
Q26;2013;410005284;410000947;N4000;;1;410000202;
Q26;2013;410005284;410000947;N5000;;1;410000202;
Q26;2013;410005391;410000905;N2000;1;0;;
Q26;2013;420000010;420780033;M1000;0;1;420784878;
Q26;2013;420000010;420780033;M2000;0;1;420784878;
Q26;2013;420000010;420780033;M3000;0;1;690780101;690010749
Q26;2013;420000010;420780033;N2000;1;1;690010749;
Q26;2013;420000028;420780041;N3000;0;1;420780058;
Q26;2013;420000028;420780041;N5000;0;1;690782297;
Q26;2013;420000036;420780058;M3000;0;1;420780033;
Q26;2013;420000036;420780058;N2000;0;1;420787780;
Q26;2013;420000234;420780652;M1000;;1;420785354;420780637
Q26;2013;420000234;420780652;N1000;;1;420780033;
Q26;2013;420000234;420780652;N2000;;1;420780637;
Q26;2013;420000234;420780652;N3000;;1;420002495;
Q26;2013;420000242;420780660;N1000;0;1;420780652;
Q26;2013;420000242;420780660;N2000;0;1;420780652;
Q26;2013;420000242;420780660;N4000;0;1;420780652;
Q26;2013;420000267;420013831;M1010;1;0;;
Q26;2013;420000267;420013831;M2000;0;1;420000226;
Q26;2013;420000283;420780702;N2000;1;1;420013831;
Q26;2013;420000556;420781791;M3000;1;0;;
Q26;2013;420000556;420781791;N1000;1;0;;
Q26;2013;420000556;420781791;N2000;1;0;;
Q26;2013;420002479;420002438;M1000;;1;420784878;
Q26;2013;420002479;420002438;N5000;0;1;420000333;
Q26;2013;420010050;420787061;N2000;1;0;;
Q26;2013;420010241;420013492;M1000;0;1;420010050;420784878
Q26;2013;420010241;420013492;N1000;0;1;420010050;
Q26;2013;420010241;420013492;N2000;1;0;;
Q26;2013;420010258;420010209;N2000;1;0;;
Q26;2013;420010308;420010209;N2000;1;0;;
Q26;2013;420011413;420011405;N2000;1;0;;
Q26;2013;420011512;420011504;N2000;1;;;
Q26;2013;420011603;420001752;N2000;1;0;;
Q26;2013;420012536;420001752;N2000;1;0;;
Q26;2013;420780579;690029723;N2000;1;0;;
Q26;2013;420780637;420002495;M1000;1;0;;
Q26;2013;420780637;420002495;M1010;1;0;;
Q26;2013;420780744;420000325;M1010;;1;380000174;
Q26;2013;420780744;420000325;N1000;0;1;420780736;
Q26;2013;420780744;420000325;N2000;1;1;420780736;
Q26;2013;420780744;420000325;N5000;0;1;420780736;690780069
Q26;2013;420782096;420787095;N2000;1;;;
Q26;2013;420782096;420787095;N4000;1;;;
Q26;2013;420782559;420784878;M1000;;1;;
Q26;2013;420785354;420784878;M1000;;1;;
Q26;2013;420785354;420784878;M1010;;1;;
Q26;2013;420785354;420784878;M2000;;1;;
Q26;2013;420786808;420001752;N2000;1;0;;
Q26;2013;420787525;420001752;N2000;1;0;;
Q26;2013;420788440;420001794;N1000;1;0;;
Q26;2013;420788689;420001752;N2000;1;0;;
Q26;2013;420789067;420780710;N2000;0;1;420002495;
Q26;2013;420789067;420780710;N3000;0;1;420780702;
Q26;2013;420789968;420001752;N2000;1;0;;
Q26;2013;430000109;430000372;N2000;1;0;;
Q26;2013;430000117;430000018;M1000;1;;;
Q26;2013;430000117;430000018;M1010;1;;;
Q26;2013;430000117;430000018;M2000;1;;;
Q26;2013;430000117;430000018;M3000;1;;;
Q26;2013;430000141;430005843;M1010;0;1;430000166;
Q26;2013;430000141;430005843;N2000;0;1;430000166;
Q26;2013;430000141;430005843;N5000;1;;;
Q26;2013;430000158;430000380;N2000;1;0;;
Q26;2013;430000166;430005843;N5000;1;;;
Q26;2013;430000174;430006890;M1000;1;1;070000096;
Q26;2013;430000174;430006890;N1000;1;0;;
Q26;2013;430000174;430006890;N2000;1;1;070000096;
Q26;2013;430000216;750811820;M3000;0;1;430000067;
Q26;2013;430000216;750811820;N2000;1;0;;
Q26;2013;430000216;750811820;N3000;0;1;430000067;
Q26;2013;430000216;750811820;N4000;0;1;430000067;
Q26;2013;430000299;430000059;M3000;0;1;430000117;
Q26;2013;430000299;430000059;N2000;1;0;;
Q26;2013;430000299;430000059;N4000;0;1;430000455;
Q26;2013;430000307;430000067;M1000;0;1;430000117;
Q26;2013;430000307;430000067;N2000;1;0;;
Q26;2013;430000307;430000067;N4000;0;1;430000083;
Q26;2013;430003475;420001752;N2000;1;0;;
Q26;2013;430004309;630000990;N2000;;1;430000034;
Q26;2013;430004358;630000990;M1000;;1;430000117;
Q26;2013;430004358;630000990;N2000;;1;430000117;
Q26;2013;430004408;630000990;M1000;;1;430007252;
Q26;2013;430004408;630000990;N2000;;1;430007252;
Q26;2013;440000016;440000057;N2000;1;;;
Q26;2013;440000016;440000057;N5000;;1;440050433;
Q26;2013;440000024;440000065;M1000;0;1;440042844;440000289
Q26;2013;440000024;440000065;N1000;0;1;440042844;
Q26;2013;440000024;440000065;N2000;1;1;440042844;440000289
Q26;2013;440000024;440000065;N3000;0;1;440042844;
Q26;2013;440000024;440000065;N4000;0;1;440042844;
Q26;2013;440000024;440000065;N5000;0;1;440042844;
Q26;2013;440000180;440000263;N2000;1;0;;
Q26;2013;440000255;440042844;M1010;0;1;440000024;
Q26;2013;440000255;440042844;M3000;0;1;440000024;
Q26;2013;440000255;440042844;N1000;0;1;440036440;440000024
Q26;2013;440000255;440042844;N2000;0;1;440000024;
Q26;2013;440000255;440042844;N3000;0;1;440036440;
Q26;2013;440000255;440042844;N4000;0;1;440000024;
Q26;2013;440000255;440042844;N5000;1;1;440036440;440000024
Q26;2013;440000396;440000297;M1000;1;1;490000031;
Q26;2013;440000396;440000297;M2000;0;1;490000676;
Q26;2013;440000396;440000297;M3000;1;1;440000289;
Q26;2013;440000396;440000297;N2000;1;1;440000289;
Q26;2013;440000404;440000925;N2000;1;0;;
Q26;2013;440000412;440000941;N2000;1;0;;
Q26;2013;440000503;440000313;M1000;1;;;
Q26;2013;440000503;440000313;M1010;1;;;
Q26;2013;440000503;440000313;M3000;1;;;
Q26;2013;440000503;440000313;N2000;1;0;;
Q26;2013;440000503;440000313;N4000;1;0;;
Q26;2013;440000511;440000461;M1010;1;0;;
Q26;2013;440000511;440000461;M2000;1;0;;
Q26;2013;440000560;850009010;M1000;1;0;;
Q26;2013;440000560;850009010;M1010;1;0;;
Q26;2013;440000560;850009010;N2000;1;0;;
Q26;2013;440000644;440000347;N1000;0;1;440003309;
Q26;2013;440000644;440000347;N3000;0;1;850009010;
Q26;2013;440000651;440001212;N2000;1;0;;
Q26;2013;440000677;440000362;M1010;1;;;
Q26;2013;440000677;440000362;N2000;1;0;;
Q26;2013;440000693;440041895;N2000;1;0;;
Q26;2013;440000693;440041895;N3000;1;0;;
Q26;2013;440000701;440001220;N2000;1;0;;
Q26;2013;440000719;440018729;N2000;1;0;;
Q26;2013;440000800;440001246;N1000;1;0;;
Q26;2013;440000800;440001246;N2000;1;0;;
Q26;2013;440000883;440042141;N2000;0;1;440001113;
Q26;2013;440001113;490017258;M1000;0;1;;
Q26;2013;440001113;490017258;M2000;0;1;;
Q26;2013;440001113;490017258;N2000;1;0;;
Q26;2013;440001253;440028538;M1000;0;1;440001188;
Q26;2013;440001253;440028538;M1010;1;1;440000016;
Q26;2013;440001253;440028538;N1000;0;1;440000719;
Q26;2013;440001253;440028538;N2000;0;1;440000016;
Q26;2013;440001287;440041531;M1000;0;1;440001188;440018729
Q26;2013;440001287;440041531;N2000;1;0;;
Q26;2013;440001287;440041531;N3000;0;1;440000057;
Q26;2013;440001295;440000859;M1000;0;1;440001188;
Q26;2013;440001295;440000859;N1000;0;1;440000263;
Q26;2013;440001295;440000859;N2000;1;0;;
Q26;2013;440001295;440000859;N3000;0;1;440000016;
Q26;2013;440001964;440003267;M1010;0;1;440000347;
Q26;2013;440001964;440003267;N2000;1;1;440000289;
Q26;2013;440001964;440003267;N4000;0;1;440000289;
Q26;2013;440001964;440003267;N5000;1;1;440000347;
Q26;2013;440001972;440003309;N3000;0;1;440000057;
Q26;2013;440002020;440001386;N2000;1;;;
Q26;2013;440002020;440001386;N5000;1;;;
Q26;2013;440002459;440001501;M1000;;1;440000016;
Q26;2013;440002939;440001758;N2000;1;0;;
Q26;2013;440005080;440002590;N5000;1;0;;
Q26;2013;440007482;;N2000;1;0;;
Q26;2013;440012128;440003960;M1010;;1;440000289;440000297
Q26;2013;440021202;850009010;N2000;1;0;;
Q26;2013;440023364;440006377;M3000;1;0;;
Q26;2013;440023364;440006377;N1000;1;0;;
Q26;2013;440023364;440006377;N2000;1;0;;
Q26;2013;440023364;440006377;N5000;1;0;;
Q26;2013;440024669;440042844;N2000;1;1;440000289;
Q26;2013;440024669;440042844;N5000;1;0;;
Q26;2013;440024982;440000461;M1000;1;;;
Q26;2013;440024982;440000461;M1010;1;;;
Q26;2013;440024982;440000461;M2000;1;;;
Q26;2013;440024982;440000461;M3000;1;;;
Q26;2013;440029338;440041895;M1010;0;1;440000289;
Q26;2013;440029338;440041895;N2000;1;;;
Q26;2013;440029379;440000974;N2000;1;0;;
Q26;2013;440033819;440006344;N2000;1;0;;
Q26;2013;440033819;440006344;N4000;1;0;;
Q26;2013;440041580;440041572;N1000;1;0;;
Q26;2013;440041580;440041572;N2000;1;0;;
Q26;2013;440041580;440041572;N5000;1;0;;
Q26;2013;440043123;440043115;M3000;0;1;440000289;
Q26;2013;440043123;440043115;N2000;1;0;;
Q26;2013;440043123;440043115;N4000;1;1;440000289;
Q26;2013;440043123;440043115;N5000;1;1;440040392;
Q26;2013;440044451;750721334;N2000;1;;;
Q26;2013;440046001;440042372;M3000;;1;440003309;440000057
Q26;2013;440046001;440042372;N1000;;1;440000263;440000057
Q26;2013;440046001;440042372;N2000;;1;440000289;
Q26;2013;440046944;750721334;N2000;1;0;;
Q26;2013;440048239;440041895;N2000;1;0;;
Q26;2013;440048676;750721334;N2000;1;;;
Q26;2013;440048718;440006377;N1000;1;0;;
Q26;2013;440048718;440006377;N2000;1;0;;
Q26;2013;440048718;440006377;N5000;1;0;;
Q26;2013;440050433;440041895;M1000;0;1;440000057;
Q26;2013;440050433;440041895;N2000;1;1;440000057;
Q26;2013;440050433;440041895;N4000;0;1;440000057;
Q26;2013;450000047;450000096;M3000;0;1;410000087;450000104
Q26;2013;450000047;450000096;N2000;1;1;450000104;
Q26;2013;450000062;450000104;M1000;0;1;450000112;
Q26;2013;450000062;450000104;M1010;0;1;450000112;
Q26;2013;450000062;450000104;M2000;0;1;450000112;
Q26;2013;450000062;450000104;N2000;1;1;450000096;
Q26;2013;450000070;450000112;M1000;;1;450000062;
Q26;2013;450000070;450000112;M1010;1;;;
Q26;2013;450000070;450000112;M2000;;1;450000062;
Q26;2013;450000070;450000112;M3000;;1;450000062;
Q26;2013;450000120;450000138;N1000;1;0;;
Q26;2013;450000120;450000138;N2000;1;0;;
Q26;2013;450000187;450000146;M1000;0;1;450000070;
Q26;2013;450000187;450000146;N2000;1;1;450010764;450000070
Q26;2013;450000187;450000146;N3000;0;1;450000070;
Q26;2013;450000187;450000146;N5000;0;1;450010764;450000070
Q26;2013;450000211;450000153;M3000;0;1;450002613;
Q26;2013;450000211;450000153;N1000;0;1;450002613;
Q26;2013;450000211;450000153;N2000;1;0;;
Q26;2013;450000237;450000534;N2000;1;0;;
Q26;2013;450000294;450000591;N1000;0;1;450010079;
Q26;2013;450000294;450000591;N2000;1;1;450010079;
Q26;2013;450000526;930019484;N2000;1;0;;
Q26;2013;450000526;930019484;N4000;1;0;;
Q26;2013;450000526;930019484;N5000;1;0;;
Q26;2013;450000930;450002423;M1000;0;1;450000088;
Q26;2013;450000930;450002423;N3000;0;1;450000088;
Q26;2013;450002456;450018106;M1000;0;1;450000088;
Q26;2013;450002456;450018106;N2000;1;1;450000088;
Q26;2013;450002456;450018106;N4000;1;0;;
Q26;2013;450002456;450018106;N5000;1;0;;
Q26;2013;450002613;450000088;M1000;0;1;;
Q26;2013;450002613;450000088;M1010;0;1;;
Q26;2013;450002613;450000088;M2000;0;1;;
Q26;2013;450002613;450000088;M3000;0;1;450000930;
Q26;2013;450005798;370001299;N1000;1;;;
Q26;2013;450005798;370001299;N2000;1;;;
Q26;2013;450010079;450000195;N1000;0;1;450000294;
Q26;2013;450010079;450000195;N2000;1;1;450000294;
Q26;2013;450010079;450000195;N5000;1;0;;
Q26;2013;450013669;450000591;N1000;0;1;450010079;
Q26;2013;450013669;450000591;N2000;1;0;;
Q26;2013;450013669;450000591;N5000;;1;450010079;
Q26;2013;450013719;450011150;M3000;1;0;;
Q26;2013;450013719;450011150;N2000;1;0;;
Q26;2013;450013818;330057597;N2000;1;0;;
Q26;2013;450014048;450011150;M3000;1;0;;
Q26;2013;450014048;450011150;N2000;1;0;;
Q26;2013;450017694;450001201;N2000;1;;;
Q26;2013;450018312;450018296;N1000;0;1;450000294;450010079
Q26;2013;450018312;450018296;N2000;1;1;450000294;
Q26;2013;450018312;450018296;N4000;0;1;450000294;
Q26;2013;450018460;330057597;N2000;1;;;
Q26;2013;450018528;450011150;M3000;1;0;;
Q26;2013;450018528;450011150;N2000;1;0;;
Q26;2013;450018536;370001299;N2000;1;0;;
Q26;2013;460000045;460780083;M1000;1;;;
Q26;2013;460000045;460780083;N2000;1;;;
Q26;2013;460000052;460780091;M1010;1;0;;
Q26;2013;460000052;460780091;M3000;1;0;;
Q26;2013;460000052;460780091;N2000;1;0;;
Q26;2013;460000102;460780208;M1000;0;1;460000110;
Q26;2013;460000102;460780208;M1010;1;0;;
Q26;2013;460000102;460780208;M2000;0;1;460000110;
Q26;2013;460000102;460780208;N2000;1;0;;
Q26;2013;460000110;460780216;M1000;1;0;;
Q26;2013;460000110;460780216;M1010;1;0;;
Q26;2013;460000110;460780216;N2000;1;0;;
Q26;2013;460000227;460780430;M1000;0;1;460780091;
Q26;2013;460000227;460780430;M3000;0;1;460780091;
Q26;2013;460000227;460780430;N1000;0;1;460780091;460785090
Q26;2013;460000227;460780430;N2000;1;0;460780091;
Q26;2013;460000227;460780430;N4000;0;1;460780208;
Q26;2013;460000227;460780430;N5000;0;1;460780091;
Q26;2013;460006083;460785090;M1000;0;1;460780083;
Q26;2013;460006083;460785090;M1010;1;0;;
Q26;2013;460006083;460785090;N1000;0;1;460780554;
Q26;2013;460006083;460785090;N2000;0;1;460780554;460780091
Q26;2013;460006083;460785090;N3000;0;1;460780091;
Q26;2013;460006091;460785090;M1000;;1;460780083;
Q26;2013;460006091;460785090;N1000;;1;460780554;
Q26;2013;460006091;460785090;N2000;;1;460780554;460780091
Q26;2013;460780042;460000029;N2000;1;0;;
Q26;2013;460785090;;M1010;1;0;;
Q26;2013;460785090;;N1000;0;1;460006083;
Q26;2013;460785090;;N2000;0;1;460006083;460006091
Q26;2013;460785090;;N3000;0;1;460006083;
Q26;2013;460785090;;N5000;0;1;460006091;
Q26;2013;470000027;470014069;N2000;1;0;;
Q26;2013;470000076;470013301;N2000;1;0;;
Q26;2013;470000142;470000795;N2000;1;0;;
Q26;2013;470000142;470000795;N5000;1;0;;
Q26;2013;470000159;470014069;N3000;0;1;470000316;
Q26;2013;470000175;750826604;N2000;1;0;;
Q26;2013;470000423;470000316;M1000;0;1;;
Q26;2013;470000423;470000316;N1000;0;1;;
Q26;2013;470000423;470000316;N2000;1;1;;
Q26;2013;470000423;470000316;N3000;0;1;;
Q26;2013;470000423;470000316;N4000;0;1;;
Q26;2013;470000423;470000316;N5000;0;1;;
Q26;2013;470000431;470000324;M1000;1;0;;
Q26;2013;470000431;470000324;M1010;1;0;;
Q26;2013;470000431;470000324;M2000;1;0;;
Q26;2013;470000431;470000324;M3000;1;1;470000423;
Q26;2013;470000431;470000324;N2000;1;0;;
Q26;2013;470000522;470000340;M3000;0;1;470000316;
Q26;2013;470000522;470000340;N2000;1;0;;
Q26;2013;470000522;470000340;N3000;0;1;470000316;
Q26;2013;470000522;470000340;N5000;0;1;470000316;
Q26;2013;470000530;470000357;N2000;1;0;;
Q26;2013;470000530;470000357;N4000;1;0;;
Q26;2013;470000563;470000381;M3000;0;1;470000480;470000423
Q26;2013;470000563;470000381;N1000;0;1;470000423;470000522
Q26;2013;470000563;470000381;N2000;0;1;470000423;
Q26;2013;470005406;470000316;N2000;1;0;;
Q26;2013;470008780;470000316;N2000;1;0;;
Q26;2013;470008780;470000316;N4000;0;1;470000423;
Q26;2013;470010364;470010356;M1010;1;0;;
Q26;2013;470010364;470010356;N2000;1;0;;
Q26;2013;480000017;480780097;N2000;1;0;;
Q26;2013;480000017;480780097;N4000;1;0;;
Q26;2013;480000041;480780139;M3000;0;1;300781010;
Q26;2013;480000041;480780139;N1000;0;1;480780097;
Q26;2013;480000041;480780139;N3000;1;0;;
Q26;2013;480000058;480780147;N2000;;1;480000017;
Q26;2013;480000066;480780154;N1000;1;1;480780113;
Q26;2013;480000066;480780154;N2000;;1;480780113;
Q26;2013;480000066;480780154;N5000;;1;480780113;
Q26;2013;480000074;480780162;N1000;0;1;480780147;480000058
Q26;2013;480000074;480780162;N2000;1;1;480780147;480000058
Q26;2013;480000793;480782101;N1000;0;1;480780493;480780048
Q26;2013;480000793;480782101;N2000;0;1;480783034;
Q26;2013;480001825;750047367;N2000;1;;;
Q26;2013;480780287;480001635;N2000;1;;;
Q26;2013;480780543;480782101;N1000;;1;480780493;480780048
Q26;2013;480780543;480782101;N2000;;;480783034;
Q26;2013;480783034;480782101;N2000;1;;;
Q26;2013;490000049;490000031;M3000;1;0;;
Q26;2013;490000049;490000031;N2000;1;;;
Q26;2013;490000106;490000163;M3000;0;1;490000031;490000676
Q26;2013;490000106;490000163;N1000;1;0;;
Q26;2013;490000106;490000163;N3000;1;0;;
Q26;2013;490000106;490000163;N4000;0;1;490000031;
Q26;2013;490000239;490015765;M3000;0;1;490000031;
Q26;2013;490000247;490000130;N2000;1;0;;
Q26;2013;490000296;490000387;M3000;;1;440000297;
Q26;2013;490000296;490000387;N1000;;1;440000297;
Q26;2013;490000296;490000387;N2000;;1;440000297;
Q26;2013;490000296;490000387;N3000;;1;440000297;
Q26;2013;490000296;490000387;N4000;;1;440000297;
Q26;2013;490000296;490000387;N5000;;1;440000297;440003564
Q26;2013;490000312;490012176;M1010;;1;490000155;
Q26;2013;490000312;490012176;N1000;;1;560000184;
Q26;2013;490000312;490012176;N5000;;1;560000184;
Q26;2013;490000320;490000395;N2000;1;0;;
Q26;2013;490000338;490000403;M1010;0;1;490000031;
Q26;2013;490000338;490000403;N1000;0;1;490000429;
Q26;2013;490000338;490000403;N3000;0;1;490000429;
Q26;2013;490000353;490000411;M1000;0;1;490001765;
Q26;2013;490000353;490000411;N1000;0;1;490001765;
Q26;2013;490000353;490000411;N2000;0;1;490001765;
Q26;2013;490000353;490000411;N3000;0;1;490001765;
Q26;2013;490000353;490000411;N4000;1;1;490001765;
Q26;2013;490000494;490000429;N2000;1;0;;
Q26;2013;490000569;490000437;M1010;1;;;
Q26;2013;490000569;490000437;N1000;0;1;440000313;
Q26;2013;490000569;490000437;N2000;1;;;
