BOR;AN;FI;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A15;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2013;340009539;340009489;0;;;;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;;1;;13;13;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;;;;;;;;;1;;1;;;;;0.5;;0;0
PHARMA;2013;340009885;340009877;0;;;;0;0;116;;;;;0;0;0;0;0;0;0;0;0;0;2286658;1;87;87;48;1;1;0;0;1;1;0;0;;;1;0;0;2;1;;;;1;;;;1;1;;1;;1;1;0.2;0.2;;1.58;;0.71;0;0
PHARMA;2013;340010149;340010099;0;;;;0;0;;53;;;;0;0;0;0;0;0;0;0;0;0;118501;1;100;53;53;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;1;;;;1;;;;;;;0.5;;;1;;;;0;0
PHARMA;2013;340013119;340000264;0;;;;1;1;;;;;;1;1;1;1;1;0;0;0;0;0;2436356;1;100;974;233;1;0;0;0;0;1;0;1;0;177;0;0;0;1;2;;;;2;10;1;;;;;0;2;1;2;;;;2;10.99;1.75;0;0
PHARMA;2013;340015502;340000512;0;;;;0;0;250;;;;;1;1;1;1;1;0;0;0;0;0;2128000;1;60;44;20;1;0;0;0;1;1;0;0;;;1;1;0;0;1;;;;3;;;1;;;;;;;1.8;;;;3;;;0;0
PHARMA;2013;340015965;340000074;0;;;;;;;;;;;;;;;;;;;;;2779142;1;100;102;41;1;1;0;0;1;1;0;0;;;1;1;0;1;0;0;;1;3;7;1;2;1;1;0;3;1;0;1.61;0.5;0.5;1;3.9;7.5;1;0;0
PHARMA;2013;340017839;340784933;0;;;;0;1;;;;;;0;0;1;1;1;0;0;0;0;0;150000;0;;30;30;1;0;0;0;0;1;0;1;90;1;0;0;0;1;1;0;0;0;1;3;0;1;0;0;0;1;0;0;1.2;0;0;0;1.5;3;0;0;0
PHARMA;2013;340019090;340019082;0;;;;0;0;;;86;;;0;0;0;0;0;0;0;0;0;0;158446;1;100;86;86;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;2;;;0.5;;;;1.14;;;0;0
PHARMA;2013;340780139;340000090;0;;;;0;0;84;;;;;1;1;1;1;1;0;0;0;0;0;170005;1;89;100;89;1;0;0;0;1;1;0;0;;;1;0;0;0;;;;;1;;13;1;1;;1;;1;7;0.5;0.5;;0.5;1;0.5;17.02;0;0
PHARMA;2013;340780147;340000108;0;;;;1;0;20;;;;;0;0;0;0;0;0;0;0;0;0;82024;1;100;29;10;1;0;0;0;1;1;0;0;;;1;0;0;2;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;340780154;340000116;0;;;;0;0;36;;;;;0;0;0;0;0;0;0;0;0;0;263136;1;78;61;15;1;0;0;0;0;1;0;1;10;0;1;0;0;2;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;340780196;340798123;0;;;;1;0;;;80;;;1;1;1;1;1;0;0;0;0;0;83605;1;100;80;80;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;340780212;340796069;0;;;;0;0;;;170;;;1;1;1;1;1;0;0;0;0;0;286999;1;100;170;170;0;0;0;0;1;1;0;0;;;0;0;0;0;1;;;;;;;1;;;;2;;;1.03;;;;1.29;;;0;0
PHARMA;2013;340780220;340796358;1;3;1;;0;0;;;153;;20;0;0;0;0;0;1;1;1;1;0;264900;1;100;173;173;0;0;0;0;0;1;1;0;;;0;0;0;2;;;;;2;;;2;;;;;;;1.08;;;;2;;;0;0
PHARMA;2013;340780444;340009893;0;;;;0;0;10;;30;30;88;1;1;1;1;1;0;0;0;0;0;131067;1;100;158;158;0;0;0;0;0;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0.6;0;0;0;1.8;0;0;0;0
PHARMA;2013;340780568;340000256;0;;;;0;0;17;;49;;;1;1;1;1;1;0;0;0;0;0;199313;1;100;66;66;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;340780634;340000272;0;;;;1;0;;;;;;1;1;1;1;1;0;0;0;0;0;445359;1;54;66;29;1;0;0;0;1;1;0;0;;;1;1;1;0;1;0;0;0;2;0;1;1;1;0;0;1;1;1;1.3;0.3;0;0;2.3;0.6;1.4;0;1
PHARMA;2013;340780642;340785856;0;;;;0;0;181;;;;;1;1;1;1;1;0;0;0;0;0;;1;100;181;50;1;0;0;;1;1;1;0;;;1;1;0;0;1;;;;2;;2;1;1;;;;;1;1.5;0.3;;;2;;2.8;0;0
PHARMA;2013;340780667;340000280;0;;;;0;0;200;0;0;0;0;1;1;1;1;1;0;0;0;0;0;6665374;1;92;184;9;1;1;0;0;1;1;0;0;;;1;1;0;1;2;;;1;5;9;;0;1;1;0;2;0;;2;0.1;0.5;1;5.77;9;;0;0
PHARMA;2013;340780675;340000298;0;;;;0;0;158;;;;;0;0;0;0;0;0;0;0;0;0;385333;1;39;61;61;1;1;0;0;1;1;1;0;;;1;1;0;2;2;;1;1;5;5;1;;;;;;2;;2;;1;0.5;5;6.2;1;0;0
PHARMA;2013;340780683;340000306;0;;;;1;0;207;;;;;1;1;1;1;1;0;0;0;0;0;752584;1;97;41;0;1;0;0;0;1;1;1;0;;;1;1;0;1;1;1;;;1;;1;;;;;2;;1;1;0.25;;;2.5;;1.5;0;1
PHARMA;2013;340780717;340008150;0;;;;1;0;70;;;;;0;0;0;0;0;0;0;0;0;0;232838;1;100;70;70;1;0;0;0;0;1;0;0;;;1;0;0;1;;;;;1;;;1;;;;1;;;0.8;;;;1.8;;;0;0
PHARMA;2013;340780725;340000330;0;;;;0;0;13;;;;;0;0;0;0;0;0;0;0;0;0;68585;1;26;26;8;1;0;0;0;1;1;0;0;;;0;0;0;;1;;;;;;;;;;;;;;1;;;;;;;0;0
PHARMA;2013;340780741;340000348;0;;;;1;0;68;;;;;1;1;1;1;1;0;0;0;0;0;164357;1;100;68;0;0;0;0;0;1;1;0;0;;;1;1;0;2;;;;;;;;2;;;;2;;1;1;;;;1.4;;0.5;0;0
PHARMA;2013;340780758;340000355;0;;;;0;0;;193;;;;1;1;1;1;1;0;0;0;0;0;290964;1;193;193;193;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;;;1;;;;1;;;0;0
PHARMA;2013;340780790;340000389;0;;;;0;0;;64;;;;0;0;0;0;0;0;0;0;0;0;57900;1;100;64;64;0;0;0;0;0;1;0;0;;;0;0;0;0;0;;;;;;;1;;;;;;;0.78;;;;;;;0;0
PHARMA;2013;340780816;340008291;0;;;;0;0;;;106;;;1;1;1;1;1;0;0;0;0;0;182674;1;100;106;106;0;0;0;0;0;1;0;0;;;0;0;0;;1;;;;1;;;;;;;1;;;1;;;;1.5;;;0;0
PHARMA;2013;340780840;340000413;0;;;;0;1;;;;;;0;0;0;0;0;0;0;0;0;0;960181;1;100;132;132;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;;1;;1;;;;;2;;1.5;;;;;2.36;;0;0
PHARMA;2013;340780857;340000421;0;;;;0;0;;;106;;;1;1;1;1;1;0;0;0;0;0;119704;1;106;106;0;0;0;0;0;0;1;0;0;;;0;0;0;0;0;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;340780931;340000454;0;;;;0;0;;90;;;;0;0;0;0;0;0;0;0;0;0;89000;1;100;90;90;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;340781608;340015171;0;;;;0;0;46;;60;;;1;1;1;1;1;0;0;0;0;0;1353581;1;100;106;106;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;1;;;1;;;;;;;0.82;;;;1;;;0;0
PHARMA;2013;340782002;340000629;0;;;;1;0;;;73;;;1;1;1;1;1;0;0;0;0;0;109000;1;100;73;73;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;340785161;340780477;0;;;;1;0;1524;296;91;146;;0;1;0;0;0;0;0;0;0;1;65495000;1;90;2381;2634;1;1;0;1;1;1;1;1;39;0;1;1;1;0;8;1;;6;43;55;3;14;1;2;1;11;5;2;13.7;1.2;1.3;6.8;51.2;58.7;4.6;1;1
PHARMA;2013;340789379;340001825;0;;;;1;0;;;;80;;1;1;1;1;1;0;0;0;0;0;42770;1;100;80;80;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2013;340789981;340001866;0;;;;0;0;;;95;;;0;0;0;0;0;0;0;0;0;0;170483;1;100;95;95;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;340796093;340796069;0;;;;0;0;;;73;;;1;1;1;1;1;0;0;0;0;0;80468;1;100;73;73;0;0;0;0;1;1;0;0;;;0;0;0;0;1;;;;;;;1;;;;1;;;0.77;;;;0.25;;;0;0
PHARMA;2013;340798552;340798545;0;;;;0;0;;;61;;;0;0;0;0;0;0;0;0;0;0;;1;100;61;61;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.7;;;;;;;0;0
PHARMA;2013;350000063;220020739;0;;;;0;0;33;0;63;;252;0;0;0;0;0;0;0;0;0;0;;1;350;350;252;1;0;0;0;0;1;0;0;;;0;0;0;2;1;;;;1;;;;;;;;;;0.75;;;;0.75;;;0;0
PHARMA;2013;350000071;750000218;0;;;;0;1;44;;44;;109;0;0;0;0;0;0;0;0;0;0;354700;1;100;100;100;1;0;0;0;0;1;1;0;;;0;0;0;0;0;0;0;;2;;;1;0;0;;1;;;0.7;;;;2.25;;;0;0
PHARMA;2013;350000121;350000303;0;;;;1;0;432;;;;;0;0;0;0;0;0;0;0;0;0;6665794;1;37;159;26;1;1;0;0;1;1;1;0;;;1;1;0;;1;;1;1;8;3;0;1;;;;1;1;0;1.7;;0.5;1;8.5;3.5;;0;0
PHARMA;2013;350000139;350001137;0;;;;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;1;596800;1;100;180;86;1;0;0;0;1;1;1;0;;;1;1;0;1;1;1;0;0;4;8;0;1;0;0;0;1;0;0;1.5;0.5;0;0;4.3;8;0;0;1
PHARMA;2013;350000147;350000022;0;;;;1;0;401;93;50;83;257;0;0;0;0;0;0;0;0;0;0;5996900;1;81;852;791;1;1;0;0;1;0;1;0;;;1;0;0;1;6;6;6;;10;11;1;;;;1;5;3;;5.31;0.3;1;0.5;13.95;13.27;1;0;1
PHARMA;2013;350000154;350000030;1;1;0;1;1;0;211;;25;49;;1;1;1;1;1;0;0;0;0;0;1227831;1;70;411;276;1;1;0;0;1;1;1;0;;;1;1;0;2;3;;;;5;2;1;;1;1;1;3;4;1;3;0.25;0.2;0.1;7.57;4.74;1.54;0;1
PHARMA;2013;350000162;350000048;0;;;;1;1;142;25;50;30;74;1;1;0;1;1;0;0;0;0;0;1078000;1;95;321;0;1;0;0;0;0;1;1;0;;;1;1;0;1;1;0;0;0;3;4;1;1;0;0;0;1;4;1;1.8;0;0;0;3.79;6.7;1.27;0;0
PHARMA;2013;350000188;350000055;0;;;;1;0;144;0;53;53;195;0;0;0;0;0;0;0;0;0;0;598368;1;80;353;248;1;0;0;1;1;1;1;0;;;0;1;1;2;2;1;;;4;1;1;;;;;3;;;2;0.1;;;4.94;0.5;1.24;0;0
PHARMA;2013;350000196;350000311;0;;;;0;0;69;;;;;1;1;1;1;1;0;0;0;0;0;1103482;1;64;33;0;1;1;0;0;1;1;0;0;;;1;0;0;0;;;;;2;6;;2;2;2;;3;1;;1.1;0.3;0.55;;3.21;6.5;;0;0
PHARMA;2013;350000204;350023248;0;;;;1;0;15;;32;;174;1;1;1;1;1;0;0;0;0;0;57300;1;47;47;47;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.41;;;;0.51;;;0;0
PHARMA;2013;350000212;350000089;0;;;;0;0;20;;20;;270;0;0;0;0;0;0;0;0;0;0;43200;1;100;40;40;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;2;;;;2;;;1.18;;;;1.66;;;0;0
PHARMA;2013;350000337;350000246;0;;;;1;1;;723;;80;350;0;0;0;0;0;0;0;0;0;0;1788632;1;100;1153;0;1;0;0;0;0;1;1;0;;;0;0;0;;3;;;;9;;1;;;;;;;;2.16;;;;8.54;;1;0;1
PHARMA;2013;350000402;;0;;;;0;0;;78;;;;1;1;1;1;1;0;0;0;0;0;75844;1;100;100;100;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;2;;;;1;;;;1;;;0.6;;;2;0.2;;;0;0
PHARMA;2013;350000410;350002291;0;;;;0;0;15;;25;;149;0;0;0;0;0;0;0;0;0;0;144000;1;100;189;189;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;2;;;0.52;;;;2.09;;;0;0
PHARMA;2013;350000428;350002309;1;3;0;4;0;0;;;21;;95;1;1;1;1;1;0;0;0;0;0;145973;1;100;100;100;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;;;;1;;;;;;;0;0
PHARMA;2013;350000436;350002317;1;3;;;0;0;11;;31;30;138;0;0;0;0;0;0;0;0;0;0;149800;1;100;210;210;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.6;;;;2;;;0;1
PHARMA;2013;350000444;350048518;0;;;;1;0;12;;71;;291;0;0;0;0;0;0;0;0;0;0;254984;1;100;374;374;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;1;;;;2;;;1.04;;;;1.35;;;0;0
PHARMA;2013;350000451;350002333;1;3;0;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;160800;1;100;235;175;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;3;;;0.8;;;;2.55;;;0;1
PHARMA;2013;350000741;350005179;0;;;;0;1;896;;117;120;123;0;0;0;0;0;0;0;1;0;1;27373200;1;79;533;481;1;1;0;1;1;1;1;0;;;1;1;1;1;16;1;2;3;32;100;11;4;0;0;0;19;6;2;14.6;1;1.25;2.7;47.58;100.56;12.73;0;1
PHARMA;2013;350002192;220020739;0;;;;0;0;160;83;87;0;0;1;1;1;1;1;0;0;0;0;0;1559569;1;80;87;334;1;0;0;0;1;1;1;0;;;1;1;0;1;1;1;1;0;4;1;;;;;;;;1;1;0.1;0.1;0;4;1;0.8;0;0
PHARMA;2013;350002200;350029948;0;;;;1;0;7;;103;;;1;1;1;1;1;0;1;0;0;0;388931;1;100;110;17;1;1;0;0;0;1;1;0;;;0;0;0;;1;;;;2;;;;;;;2;;;1;;;;2.19;;;0;0
PHARMA;2013;350002234;750720575;0;;;;0;0;;;;;;1;1;1;1;1;0;0;0;0;0;;1;;54;54;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2013;350002564;350046199;0;;;;1;1;;;97;;87;0;0;0;0;0;0;0;0;0;0;;1;100;184;184;0;0;0;0;0;0;0;0;;;0;0;0;1;1;0;0;0;1;;;;;;;4;1;;1;;;;3.1;0.2;0;0;0
PHARMA;2013;350002747;440042844;0;;;;0;0;;;35;;;1;1;1;1;1;0;0;0;0;0;9881;1;100;34;34;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.25;;;;;;;0;0
PHARMA;2013;350002754;440042844;0;;;;0;0;;40;;;;1;1;1;1;1;0;0;0;0;0;53000;1;100;40;40;0;0;0;;1;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.25;;;;;;;0;0
PHARMA;2013;350002812;350023503;0;;;;0;0;77;;;;;0;0;0;0;0;0;0;0;0;1;9155900;1;44;44;0;1;1;0;1;1;1;1;0;;;0;0;0;1;3;0;1;0;5;1;;1;0;0;1;3;0;;3.8;0;1;0.3;7.51;0.9;;0;0
PHARMA;2013;350002929;440042844;0;;;;0;1;;;60;;;0;0;0;0;0;1;1;1;1;1;131400;1;100;60;60;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;350005021;440042844;0;;;;0;0;76;;108;60;160;1;1;1;1;1;0;0;0;0;0;;1;100;344;344;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;5;1;;2;;;;;;;1.6;;;;5;1;;0;0
PHARMA;2013;350005146;350000733;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;5118361;1;100;100;20;1;1;0;0;1;1;1;0;;;1;0;0;1;1;;;1;2;14;;1;;;;4;3;;1.8;;;1;5.68;15.78;;0;0
PHARMA;2013;350005278;350023586;0;;;;0;1;;;46;;48;1;1;1;1;1;0;0;0;0;0;53408;1;100;119;119;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2013;350007084;350005179;0;;;;0;0;410;;;;;0;0;0;0;0;0;0;0;0;1;10820700;1;89;423;361;1;1;1;1;0;1;1;0;;;0;0;0;;3;0;1;0;5;0;0;1;0;;0;4;0;0;2;0;0.7;0;7.42;0;0;0;1
PHARMA;2013;350031803;440042844;0;;;;0;0;76;;108;60;160;1;1;1;1;1;0;0;0;0;0;;1;100;60;60;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;0;0
PHARMA;2013;350040499;350040291;0;;;;0;0;;;23;;120;0;0;0;0;0;0;0;0;0;0;134700;1;100;23;23;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;360000038;360000046;0;;;;0;0;56;;122;;174;0;0;0;0;0;0;0;0;0;0;1189750;1;100;178;125;1;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;3;;1;1;;;;5;;1;1.54;;;;4.73;;1.16;0;0
PHARMA;2013;360000137;360000053;0;;;;0;0;;120;;;;1;1;1;1;1;0;0;0;0;0;10991843;1;51;269;20;1;1;0;0;1;1;1;0;;0;1;0;0;2;6;;;;9;20;4;;;;;2;2;;5.81;;;;9.24;19.47;4;0;1
PHARMA;2013;360000145;360000061;0;;;;1;0;37;40;35;0;320;0;0;0;0;0;0;0;0;0;0;343000;1;26;112;55;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;2;;;3;;;;;;;1.5;;;;2;;;0;0
PHARMA;2013;360000160;360000079;0;;;;1;0;55;;30;30;163;0;0;0;0;0;0;0;0;0;0;237308;1;86;241;180;1;0;0;0;1;1;1;0;5;;1;0;0;1;1;;;1;1;;1;;;;;;;;1;;;1;1;;0.8;0;0
PHARMA;2013;360000178;360000087;1;1;0;;0;0;;;15;;151;0;0;0;0;0;0;0;0;0;0;119602;1;100;166;166;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;1;;;1;;;;1;;;0.5;;;;1.5;;;0;0
PHARMA;2013;360000186;360000095;1;3;0;73;0;0;;;15;;131;1;1;1;1;1;0;0;0;0;0;181872;1;100;15;131;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.4;;;;0.86;;;0;0
PHARMA;2013;360000202;360000103;1;1;0;;0;0;0;0;35;31;169;1;1;1;1;1;0;0;0;0;0;38600;1;100;234;234;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;3;;;1;;;;;;;0.5;;;;3;;;0;0
PHARMA;2013;360000251;360000111;1;1;0;;0;0;;;15;;160;0;0;0;0;0;0;0;0;0;0;;1;100;5;0;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;360002133;330031048;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;226500;1;100;45;45;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;1;;;1;;;;;;;0.8;;;;1;;;0;0
PHARMA;2013;360002232;360000541;0;;;;0;0;25;0;92;0;0;1;1;1;1;1;0;0;0;0;0;285488;1;100;117;117;1;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;1;;;;2;;;1.2;;;;1;;;0;0
PHARMA;2013;360004618;360000046;0;;;;0;0;;;;30;;0;0;0;0;0;0;0;0;0;0;10250;1;100;30;30;1;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;360006688;360000392;1;1;0;;0;0;;;;81;;0;0;0;0;0;0;0;0;0;0;43561;1;100;81;81;0;0;0;0;0;0;0;0;;;0;0;0;0;1;;;;5;;1;;;;;;;;0.12;;;;0.36;;1;0;0
PHARMA;2013;370000051;370000028;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;1;100;51;51;1;0;0;0;1;1;0;0;;;1;0;0;0;0;;;0;1;2;0;1;;;0;1;1;0;0.8;;;;1.5;2.5;0;0;0
PHARMA;2013;370000085;370000077;0;;;;0;0;155;;;;;1;1;1;1;1;0;0;0;0;0;726500;1;53;8;0;1;0;0;0;1;1;1;0;;;1;0;0;2;2;;;;3;6;;1;1;;;;3;3;3;0.2;;;3;7.85;1;0;0
PHARMA;2013;370000093;370000192;0;;;;0;0;224;0;0;0;;1;1;1;1;1;0;0;0;0;0;1739300;1;100;17;0;1;1;0;0;1;1;1;0;;;1;0;0;2;1;;;;1;8;1;2;1;1;;4;1;;1.8;0.2;0.3;;2.89;8.24;1;0;0
PHARMA;2013;370000127;370000259;1;1;1;;1;0;;73;;;45;1;1;1;1;1;0;0;0;0;0;175641;1;100;118;118;0;;;;0;1;0;0;;;0;0;0;;;;;;;;;1;0;0;0;1;0;0;0.8;;;;0.8;;;0;0
PHARMA;2013;370000143;370000291;0;;;;0;0;;50;;;;0;0;0;0;0;0;0;0;0;0;92876;1;50;50;50;0;0;0;0;0;0;0;0;;;0;0;0;2;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;370000218;450018106;0;;;;0;0;;;84;;;0;0;1;0;0;0;0;0;0;0;76024;1;100;84;84;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;1;;0.75;;;;;0.7;;0;0
PHARMA;2013;370000374;750721334;0;;;;0;0;;;96;;;0;0;0;0;0;0;0;0;0;0;181577;1;90;96;96;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;370000499;370000481;0;;;;0;1;151;;8;;;1;1;1;1;1;0;0;0;0;0;2144909;1;;46;;1;1;1;1;1;1;1;0;;;0;0;0;;4;;;0;7;3;1;1;;;0;0;0;0;4.94;;;0;7.03;2.59;1;0;0
PHARMA;2013;370000531;370000606;0;;;;1;0;80;68;70;124;225;0;0;0;0;0;0;0;0;0;0;2034720;1;24;129;82;1;1;0;0;0;1;1;0;0;0;0;0;0;0;3;;1;;4;;;0;;;;1;1;1;2.36;;0.65;;4.98;0.49;0.62;0;0
PHARMA;2013;370000861;370000481;0;;;;0;1;;60;;;;1;1;1;1;1;0;0;0;0;0;31978912;1;;65;;1;1;1;1;1;1;1;0;;;1;1;0;2;19;0;2;0;16;19;2;9;0;;0;4;4;1;22.97;0;1.5;0;18.13;22.63;2.5;0;1
PHARMA;2013;370000879;370000564;0;;;;1;1;128;50;62;;446;0;0;0;0;0;0;0;0;0;0;478500;1;38;181;491;1;0;0;0;1;1;1;0;;;1;0;0;1;3;1;;1;3;4;1;0;;;;2;;;3.26;0.2;;0.3;4.24;3.77;1.23;0;0
PHARMA;2013;370000903;370000614;1;1;;;1;0;64;0;30;0;345;0;0;0;0;0;1;1;1;1;1;986500;1;100;439;439;1;1;0;0;1;1;1;0;;;1;0;0;1;1;1;1;1;2;;;;;;;;;;1;0.25;0.5;0.25;1.4;;;0;1
PHARMA;2013;370000986;370000713;0;;;;0;0;;;140;;;0;0;0;0;0;0;0;0;0;0;73343;1;100;140;140;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;1;;;1;;;;1;;;0.5;;;;1.88;;;0;0
PHARMA;2013;370001109;370002701;0;;;;1;0;10;;70;;210;0;0;0;0;0;0;0;0;0;0;202096;1;100;100;76;0;0;0;0;0;1;0;0;;;0;0;0;;1;;;1;3;;;2;;;;;1;;1.16;;;1;3;0.59;;0;0
PHARMA;2013;370001158;370004327;0;;;;1;0;14;0;0;0;254;0;0;0;0;0;1;1;1;1;1;12362;1;100;14;14;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.17;;;;0.33;;;0;1
PHARMA;2013;370002040;370001067;0;;;;0;1;95;;;;;1;1;1;1;1;0;0;0;0;0;409000;1;100;261;201;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.57;;;;;;;0;0
PHARMA;2013;370004467;370000481;0;;;;0;1;;;;;;1;1;1;1;1;0;0;0;0;0;12973617;1;;239;27;1;1;1;1;1;1;1;0;;;1;1;0;2;11;2;;0;3;26;1;1;0;;0;3;1;0;12.01;2;;0;2.97;25.65;1;0;1
PHARMA;2013;370007569;370007528;0;;;;0;0;302;;60;;;1;1;1;1;1;0;0;0;0;0;6742260;1;100;458;260;1;1;0;0;1;1;0;0;;;1;1;0;0;1;1;1;1;4;;18;2;;;;4;;2;2.39;0.2;0.5;1;7.14;;18.17;0;0
PHARMA;2013;370009938;370001299;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;0;;;;1;;;;0;0;0;0;;;0;0;0;;0;;;;;;;1;;;;;;;0.3;;;;;;;0;0
PHARMA;2013;370013062;;0;;;;1;0;;;;;;0;0;0;0;0;0;0;0;0;0;83400;0;;0;0;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.59;;;;;;;0;0
PHARMA;2013;370100539;370100935;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;108288;1;100;92;92;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;2;;;;2;1;;1;;;;1.2;0.5;;0;0
PHARMA;2013;370102659;250018132;0;;;;1;0;;;;80;40;0;0;0;0;0;0;0;0;0;0;66000;0;;80;80;0;0;0;0;0;1;0;0;;;0;0;0;2;0;;;;0;;;2;;;;1;;;0.67;;;;0.67;;;0;0
PHARMA;2013;380000018;380780023;0;;;;0;0;57;;30;;;0;0;0;0;0;0;0;0;0;0;246406;1;100;90;90;1;0;0;0;0;0;0;0;;;0;0;0;0;;;;;1;;;2;;;;2;;;1;;;;1.27;;;0;0
