BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PACT;PDEN
MCO;2013;620100750;620000273;17;6205;885;51;5649;49;17885;3343;1389;7097;;;0;0;0;66;24090;4228;1440;12746;8;0;;;2617;14;2751;;0;;;22;2751;;;2617;;;;;;;;;;;;;;;;
MCO;2013;620101311;620027763;15;5475;710;12;4111;91;31715;3830;39;15689;;;0;0;0;106;37190;4540;51;19800;4;0;;;1009;20;6751;;0;;;24;6751;;;1009;;;;;;;;;;;;;;;;
MCO;2013;620101501;620000364;74;27010;4969;52;23978;149;54385;7219;1375;25380;;;0;0;0;223;81395;12188;1427;49358;3;1680;;;27962;52;10119;;0;;;55;11799;;;27962;;;;;;;;;;;;;;;;
MCO;2013;620105940;620000950;24;8760;891;16;5905;48;17520;905;57;2772;;;0;0;0;72;26280;1796;73;8677;;105;;;0;4;884;;0;;;4;989;;;0;;;;;;;;;;;;;;;;
MCO;2013;620106088;620000976;15;5475;670;0;7848;80;29200;1816;390;7606;;;0;0;0;95;34675;2486;390;15454;;0;;;5;6;3438;;0;;;6;3438;;;5;;;;;;;;;;;;;;;;
MCO;2013;620116046;620002311;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;15;3058;;0;;;15;3058;;;0;;;;;;;;;;;;;;;;
MCO;2013;620118513;620002915;65;23725;4571;29;23311;118;43070;5256;47;20567;30;10950;1476;52;6750;213;77745;11303;128;50628;0;1;;;3799;11;7397;;0;;;11;7398;;;3799;;;;;;;;;;;;;;;;
MCO;2013;630000016;630180032;20;7300;368;3;5995;0;0;0;0;0;0;0;0;0;0;20;7300;368;3;5995;;0;;;0;;0;;0;;;;0;;;0;1;1;;;;;;;1;;;;182;2229;0;0
MCO;2013;630000404;630780989;459;160815;28041;4117;153933;293;106945;11619;801;70683;;;0;0;0;752;267760;39660;4918;224616;23;3601;;;21074;10;2100;;0;;;33;5701;;;21074;1;1;1;0;1;0;1;1;1;126;63;;63;144112;21545;74
MCO;2013;630000412;630780997;50;18250;1846;185;13519;0;0;642;477;1185;0;0;14;14;0;50;18250;2502;676;14704;3;0;;;1100;1;0;1;0;;;5;0;;;1100;0;0;0;1;0;1;1;0;0;;;;;11930;3473;
MCO;2013;630000420;630781003;45;16425;2362;228;17730;23;8395;2071;941;5427;18;6570;1367;463;3770;86;31390;5800;1632;26927;;0;;;0;;0;;0;;;;0;;;0;1;0;0;1;;1;0;0;1;;;;;46387;352;
MCO;2013;630000438;630781011;154;56210;4518;251;43471;32;11680;1444;26;10357;0;0;0;0;0;186;67890;5962;277;53828;6;785;0;0;0;4;2080;0;0;0;0;10;2865;0;0;0;;0;0;0;0;0;0;0;1;;;;;30601;;
MCO;2013;630000446;630781029;49;17885;2630;398;22212;32;11680;1272;45;8460;16;5840;1227;228;4011;97;35405;5129;671;34683;11;743;;;347;;0;;0;;;11;743;;;347;1;0;1;1;0;1;1;0;0;;;;;;;
MCO;2013;630000479;630781110;59;20380;1574;38;15473;47;17155;2834;12;13373;0;;0;0;0;106;37535;4408;50;28846;32;1855;;;45853;5;520;;0;;;37;2375;;;45853;1;1;1;1;0;0;0;0;0;;;;;29595;4998;991
MCO;2013;630000560;630781367;20;6433;201;0;6138;;;0;0;0;;;0;0;0;20;6433;201;0;6138;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;630005668;630000990;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1364;;;12837;;0;;0;;;;1364;;;12837;;;;;;;;;;;;;;;;
MCO;2013;630780211;630000107;64;23360;4410;98;20811;155;56575;7148;35;32665;;;0;0;0;219;79935;11558;133;53476;38;1273;;;11834;17;10610;;0;;;55;11883;;;11834;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;630780369;630000164;0;;94;0;1254;56;20440;1937;21;7984;;;0;0;0;56;20440;2031;21;9238;;0;;;0;12;5735;;0;;;12;5735;;;0;0;0;1;;0;0;0;0;0;;;;;;;
MCO;2013;630781268;630780989;243;83578;9897;1498;72551;110;38901;5569;183;31102;98;35049;8854;240;39368;451;157528;24320;1921;143021;49;6751;;;10855;13;1614;23;2896;;;85;11261;;;10855;0;1;0;1;0;1;0;0;0;;;;;135919;43678;222
MCO;2013;630781839;630000826;43;15695;441;18;5230;150;54750;8557;54;38021;71;25915;4324;65;19192;264;96360;13322;137;62443;4;7;;;886;22;14937;1;467;;;27;15411;;;886;;;;;;;;;;;;;;;;
MCO;2013;630783108;630000867;;;0;0;0;56;20440;1506;351;1542;;;0;0;0;56;20440;1506;351;1542;;0;;;0;15;6156;;0;;;15;6156;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;630783538;630780989;14;13486;695;10;12083;;;0;0;0;;;0;0;0;14;13486;695;10;12083;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;1233;10;74
MCO;2013;640000162;640780417;313;110142;16089;1457;86585;126;38297;7616;888;36786;41;14965;3248;232;12793;480;163404;26953;2577;136164;79;2807;0;0;21739;7;2978;4;642;0;0;90;6427;0;0;21739;1;1;1;1;1;1;1;1;1;;;;;104568;49586;7674
MCO;2013;640000402;640780813;66;24090;3064;552;21140;;;0;0;0;14;5110;724;153;2088;80;29200;3788;705;23228;6;420;;;372;;0;;0;;;6;420;;;372;1;0;1;1;1;1;1;1;0;30;60;1;;8942;3326;0
MCO;2013;640000410;640780821;75;27375;3334;275;21212;40;14600;1626;68;7915;;;0;0;0;115;41975;4960;343;29127;2;641;;;687;8;1033;;0;;;10;1674;;;687;1;0;1;1;1;0;1;1;1;67;148;;183;18198;43560;5545
MCO;2013;640000428;640780839;5;1825;146;2;1486;;;0;0;0;;;0;0;0;5;1825;146;2;1486;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;640000600;640781290;316;113190;17124;1846;94711;124;44462;6081;325;30921;36;13140;3092;271;12479;476;170792;26297;2442;138111;43;4917;2;230;7782;16;3369;5;666;;;64;8952;2;230;7782;1;1;1;1;1;1;1;1;1;;;;;118357;30871;97
MCO;2013;640015921;640780821;;;0;0;0;15;5475;400;15;2358;31;5475;407;25;1676;46;10950;807;40;4034;;0;;;2;0;394;0;205;;;0;599;;;2;0;0;0;0;0;1;0;0;0;;;;;1590;0;0
MCO;2013;640016580;640010658;17;3650;1804;0;3183;;;885;0;3183;;;;;;17;3650;2689;0;6366;0;;;;;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;640016598;640010658;18;6570;3234;357;4649;18;6570;1536;0;4649;;;;;;36;13140;4770;357;9298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCO;2013;640017646;640017638;22;5390;1238;238;6224;38;9310;852;38;3886;10;2450;242;17;818;70;17150;2332;293;10928;0;0;;;21;2;1198;;0;;;2;1198;;;21;1;0;0;1;0;1;0;0;0;;;2;;18323;517;
MCO;2013;640780268;640000113;10;3650;697;116;3462;18;6570;670;0;1224;;;0;0;0;28;10220;1367;116;4686;;0;;;136;5;6815;;0;;;5;6815;;;136;;;;;;;;;;;;;;;;
MCO;2013;640780433;640012209;11;4015;2538;515;10870;93;33945;4286;48;19396;;;0;0;0;104;37960;6824;563;30266;0;0;;;525;15;4405;;0;;;15;4405;;;525;;;;;;;;;;;;;;;;
MCO;2013;640780482;640012209;7;2555;807;149;6796;43;15695;3069;46;11205;20;7300;1939;21;7577;70;25550;5815;216;25578;0;0;;;15;18;6309;0;543;;;18;6852;;;15;;;;;;;;;;;;;;;;
MCO;2013;640780490;640000212;55;20075;4502;1189;16565;53;19345;3467;188;13993;;;0;0;0;108;39420;7969;1377;30558;2;0;;;997;20;5779;;0;;;22;5779;;;997;;;;;;;;;;;;;;;;
MCO;2013;640780557;640000238;7;2555;191;2;2562;;;0;0;0;;;0;0;0;7;2555;191;2;2562;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;1;0;0;;;;;820;;
MCO;2013;640780623;640000287;10;3650;218;3;3021;;;0;0;0;;;0;0;0;10;3650;218;3;3021;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;640780672;640000337;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;155;;;0;;0;;0;;;2;155;;;0;;;;;;;;;;;;;;;;
MCO;2013;640780748;640000360;22;8030;6331;2255;17236;50;18250;1287;14;5489;;;0;0;0;72;26280;7618;2269;22725;;0;;;1401;17;5681;;0;;;17;5681;;;1401;;;;;;;;;;;;;;;;
MCO;2013;640780755;640780417;30;10950;925;4;10698;;;0;0;0;;;0;0;0;30;10950;925;4;10698;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;640780789;640012209;11;4015;395;9;3197;45;16425;2015;46;9855;;;0;0;0;56;20440;2410;55;13052;11;0;;;4149;5;1008;;0;;;16;1008;;;4149;;;;;;;;;;;;;;;;
MCO;2013;640780938;640000451;45;16425;2437;713;14918;95;34675;5565;58;21723;0;0;0;0;0;140;51100;8002;771;36641;20;2;;;7095;30;5823;0;0;;;50;5825;;;7095;;;;;;;;;;;;;;;;
MCO;2013;640780946;640000469;12;4380;1086;60;5269;92;27200;5605;114;21596;69;25185;2767;60;11577;173;56765;9458;234;38442;5;246;0;0;8;35;7807;;152;0;0;40;8205;0;0;8;0;0;0;1;0;0;0;0;1;;;;;;;
MCO;2013;640780987;640000493;0;;124;2;1123;31;12330;1297;276;5107;;;0;0;0;31;12330;1421;278;6230;0;0;;;0;8;1511;;0;;;8;1511;;;0;;;;;;;;;;;;;;;;
MCO;2013;640781225;640000568;147;53655;4035;347;20776;;;0;0;0;;;0;0;0;147;53655;4035;347;20776;2;20;;;83;;0;;0;;;2;20;;;83;;;;;;;;;;;;;;;;
MCO;2013;640781308;640000618;28;10220;1342;7;7725;;;0;0;0;;;0;0;0;28;10220;1342;7;7725;2;1341;;;19;;0;;0;;;2;1341;;;19;;;;;;;;;;;;;;;;
MCO;2013;640781332;640017612;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;2319;;;27201;;0;;0;;;;2319;;;27201;;;;;;;;;;;;;;;;
MCO;2013;640787156;640001699;14;5110;296;30;2860;0;;0;0;0;0;;0;0;0;14;5110;296;30;2860;0;0;;;0;1;500;0;0;;;1;500;;;0;;;;;;;;;;;;;;;;
MCO;2013;640789640;640000113;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;19184;;0;;0;;;;0;;;19184;;;;;;;;;;;;;;;;
MCO;2013;650000045;650780158;78;28028;4334;628;22717;20;7300;853;1;4573;15;5475;421;0;1581;113;40803;5608;629;28871;8;192;;;872;4;1036;1;132;;;13;1360;;;872;1;1;1;1;1;0;1;0;1;120;20;;120;;;
MCO;2013;650000052;650780166;25;9125;1037;84;7482;0;;0;0;0;0;;0;0;0;25;9125;1037;84;7482;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;1;0;0;1;0;4;;;;43;102;3958
MCO;2013;650000417;650783160;226;80618;12739;1259;60588;57;20805;3858;0;19099;26;9490;1562;3;6969;309;110913;18159;1262;86656;6;3865;;;13394;8;3082;2;395;;;16;7342;;;13394;1;1;1;1;1;1;1;1;1;;;;;;;
MCO;2013;650002579;650000243;;;148;3;1944;123;44895;11545;6338;23255;;;0;0;0;123;44895;11693;6341;25199;;0;;;0;12;0;;0;;;12;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;650780679;650000243;82;29930;7782;783;36509;15;5475;3738;3738;0;23;8395;0;0;0;120;43800;11520;4521;36509;7;0;;;5408;6;0;;0;;;13;0;;;5408;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;650784218;650780174;32;11576;2101;567;9696;15;5475;1461;4;5423;;;0;0;0;47;17051;3562;571;15119;5;811;;;105;2;976;;0;;;7;1787;;;105;1;0;1;1;1;0;1;0;1;;;;;17320;96;
MCO;2013;660000084;660780180;459;171550;23857;2190;147440;114;41610;5415;77;32265;57;20805;3923;282;17159;630;233965;33195;2549;196864;43;2894;;;25013;26;3451;2;1779;;;71;8124;;;25013;1;1;1;1;1;1;1;1;1;23;127;42;127;158119;80204;3292
MCO;2013;660000167;660780271;20;7300;337;3;6328;;;0;0;0;;;0;0;0;20;7300;337;3;6328;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;;0;;0;0;;;;;;;
MCO;2013;660005216;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;188;;;939;;0;;0;;;;188;;;939;;;;;;;;;;;;;;;;
MCO;2013;660005687;660790379;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;28;;;335;;0;;0;;;;28;;;335;;;;;;;;;;;;;;;;
MCO;2013;660006305;660006297;17;6205;1773;41;8222;97;35405;4682;391;17130;;;0;0;0;114;41610;6455;432;25352;;0;;;249;38;10185;;0;;;38;10185;;;249;;;;;;;;;;;;;;6340;;
MCO;2013;660006990;340019363;15;5475;387;21;3205;;;0;0;0;;;0;0;0;15;5475;387;21;3205;;0;;;4;;0;;0;;;;0;;;4;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;660780628;660000282;30;10950;1696;257;8710;23;8395;880;103;4003;0;0;0;0;0;53;19345;2576;360;12713;0;0;;;0;4;2255;0;0;;;4;2255;;;0;;;;;;;;;;;;;;18350;0;0
MCO;2013;660780669;660000324;0;;75;4;172;30;10950;1528;10;4374;48;17520;2244;90;9713;78;28470;3847;104;14259;18;3579;;;0;;0;1;190;;;19;3769;;;0;;;;;;;;;;;;;;;;
MCO;2013;660780776;660000399;10;3650;2018;556;5626;45;16425;1101;51;5464;0;0;0;0;0;55;20075;3119;607;11090;0;0;0;0;0;4;2020;0;0;0;0;4;2020;0;0;0;0;0;0;0;0;0;0;0;0;;;;;10000;;0
MCO;2013;660780784;660000407;48;17520;5543;498;28243;140;51100;6690;55;30969;34;12410;1627;55;7245;222;81030;13860;608;66457;15;749;;;12614;18;8337;;0;;;33;9086;;;12614;;;;;;;;;;;;;;;;
MCO;2013;660790387;660790379;84;30660;5551;944;28880;128;46720;6128;0;24952;0;0;0;0;0;212;77380;11679;944;53832;1;1931;0;0;13911;16;9650;0;0;0;0;17;11581;0;0;13911;;;;;;;;;;;;;;;;
MCO;2013;670000025;670780055;538;194130;27342;3285;194951;297;108405;12317;109;66006;0;0;0;0;0;835;302535;39659;3394;260957;104;23466;;;35516;10;2849;;0;;;114;26315;;;35516;1;1;1;1;1;1;1;1;1;;;;;215434;;40882
MCO;2013;670000033;670780063;80;24672;2947;66;17066;24;8760;1560;316;4397;;;0;0;0;104;33432;4507;382;21463;36;1372;0;0;51698;3;255;;0;;;39;1627;0;0;51698;0;0;1;0;0;0;0;0;0;;;;;30326;4185;0
MCO;2013;670000082;670780147;29;10585;1559;68;8815;52;18980;1374;30;5283;30;10950;2893;156;9921;111;40515;5826;254;24019;8;2271;;;534;29;4100;;185;;;37;6556;;;534;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;670000157;670780337;271;89834;14378;1987;83733;85;28346;3385;80;18830;61;21953;3734;286;15271;417;140133;21497;2353;117834;13;2997;;;10306;11;3918;2;299;;;26;7214;;;10306;1;0;1;1;0;1;0;;1;49;;30;99;111681;37298;0
MCO;2013;670000165;670780345;168;60864;7519;1134;50749;48;17520;1972;36;10855;28;10220;1819;328;6039;244;88604;11310;1498;67643;23;1579;;;1934;4;1646;1;302;;;28;3527;;;1934;1;1;1;1;0;1;1;0;0;;;;;58292;2593;
MCO;2013;670000215;680000643;35;11028;954;4;11088;;;0;0;0;;;0;0;0;35;11028;954;4;11088;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;670000272;670780543;63;23663;2599;116;19519;18;6570;969;63;3944;16;5840;561;99;2032;97;36073;4129;278;25495;4;584;;;25;4;677;1;192;;;9;1453;;;25;1;0;0;1;0;1;0;0;1;;;;;24908;;
MCO;2013;670000306;670780584;17;6205;465;2;6349;0;0;0;0;0;0;0;0;0;0;17;6205;465;2;6349;8;1055;0;0;31;0;0;0;0;0;0;8;1055;0;0;31;1;0;0;0;0;0;0;0;1;;;;14;222;23;35
MCO;2013;670000397;670780691;134;48910;8281;816;51406;44;16060;1141;29;4824;30;10950;1963;358;6762;208;75920;11385;1203;62992;2;93;;;1034;4;1835;;0;;;6;1928;;;1034;1;0;1;1;1;1;1;1;1;;;;;25617;101;401
MCO;2013;670000405;670780709;39;14235;949;41;12865;;;0;0;0;;;0;0;0;39;14235;949;41;12865;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;0;0;0;;;;;8960;3860;
MCO;2013;670002187;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1220;;;14316;;0;;0;;;;1220;;;14316;;;;;;;;;;;;;;;;
MCO;2013;670009109;670780055;;;77;3;2038;89;26463;2274;57;17529;;;0;0;0;89;26463;2351;60;19567;;0;;;1;9;3331;;0;;;9;3331;;;1;0;0;0;0;0;0;0;;0;;;;;40864;;12
MCO;2013;670013325;670013317;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;3098;;;6;;0;;0;;;3;3098;;;6;;;;;;;;;;;;;;;;
MCO;2013;670013341;670013333;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;1628;;;46;;0;;0;;;3;1628;;;46;;;;;;;;;;;;;;;;
MCO;2013;670013895;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;371;;;4292;;0;;0;;;;371;;;4292;;;;;;;;;;;;;;;;
MCO;2013;670014042;670013754;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;4;707;;;0;;0;;0;;;4;707;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;670014455;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;817;;;9071;;0;;0;;;;817;;;9071;;;;;;;;;;;;;;;;
MCO;2013;670016237;670016211;20;7300;2815;1017;6867;90;32850;4662;35;19728;;;0;0;0;110;40150;7477;1052;26595;;3822;;;0;24;7253;;0;;;24;11075;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;670780113;670780055;6;2190;352;6;3403;1;365;55;0;185;83;30295;6865;1730;20183;90;32850;7272;1736;23771;;0;;;20;;0;15;1226;;;15;1226;;;20;;;;;;;;;;;;;;;;
MCO;2013;670780162;670000108;15;5475;988;10;6113;85;31025;4349;16;18284;;;0;0;0;100;36500;5337;26;24397;;0;;;0;10;12067;;0;;;10;12067;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;670780170;670000116;36;13140;4903;52;16667;126;43453;5059;65;26723;0;0;4;4;0;162;56593;9966;121;43390;35;46;;;9393;10;5853;0;0;;;45;5899;;;9393;;;;;;;;;;;;;;;;
MCO;2013;670780188;670014604;66;21918;4228;327;18734;54;19710;2566;57;9666;;;0;0;0;120;41628;6794;384;28400;;0;;;151;11;3774;;0;;;11;3774;;;151;0;0;0;0;0;0;0;0;0;;;;;14298;;
MCO;2013;670780212;670014604;126;45990;5836;719;37235;46;16790;1723;8;5369;38;13870;2765;110;11666;210;76650;10324;837;54270;22;501;;;28582;13;3880;;0;;;35;4381;;;28582;0;0;0;0;0;0;0;0;0;;;;;9239;;
MCO;2013;670780378;670000785;17;6205;1127;16;3382;55;20075;3369;556;12514;;;0;0;0;72;26280;4496;572;15896;0;2854;;;0;8;5586;;0;;;8;8440;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;670780386;670000199;39;14235;2203;10;11426;50;18250;2582;101;8280;;;0;0;0;89;32485;4785;111;19706;;0;;;472;18;4762;;0;;;18;4762;;;472;;;;;;;;;;;;;;;;
MCO;2013;670781574;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;3010;;;15147;;0;;0;;;;3010;;;15147;;;;;;;;;;;;;;;;
MCO;2013;670783133;670780055;48;17520;836;5;15810;;;0;0;0;;;0;0;0;48;17520;836;5;15810;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;566;;
MCO;2013;670783273;670780055;460;163756;26503;4312;171086;363;131263;11535;146;75788;97;35405;5856;227;27361;920;330424;43894;4685;274235;55;10001;;;12408;10;3669;10;1954;;;75;15624;;;12408;;;;;1;1;;;;;86;55;;242909;;
MCO;2013;670795921;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1453;;;17297;;0;;0;;;;1453;;;17297;;;;;;;;;;;;;;;;
MCO;2013;670797539;670014604;26;9490;830;447;7490;;;0;0;0;;;0;0;0;26;9490;830;447;7490;5;727;;;0;;0;;0;;;5;727;;;0;0;0;0;0;0;0;0;0;0;;;;;1953;;
MCO;2013;670798636;670014604;30;10950;1128;94;8776;5;1825;105;1;330;;;0;0;0;35;12775;1233;95;9106;3;355;;;71;6;1150;;0;;;9;1505;;;71;0;0;0;0;0;0;0;0;0;;;;;21633;;
MCO;2013;670799667;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;867;;;11154;;0;;0;;;;867;;;11154;;;;;;;;;;;;;;;;
MCO;2013;680000122;680000346;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;893;;;3;;0;;0;;;10;893;;;3;;;;;;;;;;;;;;;;
MCO;2013;680000197;680000049;68;24820;2374;70;18394;57;19710;2324;39;10261;10;3650;527;27;2261;135;48180;5225;136;30916;5;0;;;1824;9;3180;;0;;;14;3180;;;1824;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;680000320;680000643;92;33580;7047;1572;27233;66;24090;3603;214;12856;38;13870;2055;72;8725;196;71540;12705;1858;48814;;0;;;37;16;7495;;0;;;16;7495;;;37;;;;;;;;;;;;;;;;
MCO;2013;680000338;680000114;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1652;;;20093;;0;;0;;;;1652;;;20093;;;;;;;;;;;;;;;;
MCO;2013;680000494;680000643;37;13505;2585;11;11762;134;30686;7687;30;31836;;;0;0;0;171;44191;10272;41;43598;;0;;;381;21;11078;;0;;;21;11078;;;381;;;;;;;;;;;;;;;;
MCO;2013;680000544;680000395;73;26645;2173;272;19945;33;12045;1714;71;9172;14;5110;738;142;2371;120;43800;4625;485;31488;8;734;;;463;5;628;;0;;;13;1362;;;463;0;0;0;0;0;0;0;0;0;;;;;1790;168;
MCO;2013;680000577;680000411;47;17155;826;28;15791;;;0;0;0;;;0;0;0;47;17155;826;28;15791;12;3446;0;;4;;0;;0;;;12;3446;0;;4;0;0;0;0;0;0;0;0;0;;;;;13344;;
MCO;2013;680000601;680000437;41;14965;2088;234;13452;18;6570;828;55;3468;18;6570;1002;85;3613;77;28105;3918;374;20533;1;444;;;24;7;580;2;240;;;10;1264;;;24;0;0;1;1;0;0;1;0;1;;;;;29266;690;0
MCO;2013;680000627;680000486;72;26280;3343;331;18454;;;0;0;0;98;35770;5670;438;26435;170;62050;9013;769;44889;5;721;;;1631;;0;5;1975;;;10;2696;;;1631;0;0;0;0;0;1;0;0;0;;;;;51454;450;
MCO;2013;680000684;680000973;388;140057;16679;1539;127539;282;99192;13439;780;65611;;;0;0;0;670;239249;30118;2319;193150;58;6167;;;40540;16;5375;;0;;;74;11542;;;40540;1;1;1;1;1;0;1;1;1;60;180;;270;155791;50578;65988
MCO;2013;680000700;680001005;42;11850;1608;342;12220;;;0;0;0;;;0;0;0;42;11850;1608;342;12220;4;489;;;0;3;861;1;23;;;8;1373;;;0;1;0;0;0;0;0;0;0;1;;;;90;28846;2060;
MCO;2013;680000874;680001179;8;2920;805;0;1672;;;0;0;0;;;0;0;0;8;2920;805;0;1672;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;1023;;
MCO;2013;680000882;680016011;30;10950;931;7;12464;;;0;0;0;;;0;0;0;30;10950;931;7;12464;7;1188;;;3;;0;;0;;;7;1188;;;3;0;0;0;0;0;0;0;0;0;;;;;118;;
MCO;2013;680001195;680016011;88;32120;4120;270;25207;72;26280;2792;37;15006;20;7300;1095;45;4275;180;65700;8007;352;44488;;0;;;30;31;7510;;226;;;31;7736;;;30;1;0;1;1;0;1;1;0;0;36;;53;;35151;20093;989
MCO;2013;680001245;680000973;58;20491;3858;584;12381;10;3553;656;157;1579;75;27375;3807;563;14181;143;51419;8321;1304;28141;4;1165;;;148;9;1990;0;0;;;13;3155;;;148;0;1;1;0;1;1;1;0;1;;;75;;23404;5318;3937
MCO;2013;680004546;680000486;460;163590;18501;1519;140865;228;82180;10546;1106;49456;;;0;0;0;688;245770;29047;2625;190321;37;1369;;;49279;16;3851;;0;;;53;5220;;;49279;1;1;1;1;1;0;1;1;1;;;;;149943;15807;2208
MCO;2013;680004553;680000486;12;3216;572;5;2118;;;0;0;0;;;0;0;0;12;3216;572;5;2118;6;1656;;;19;;0;;0;;;6;1656;;;19;0;0;0;0;0;0;0;0;0;;;;;976;;
MCO;2013;680004579;680000973;25;9125;618;7;9110;;;0;0;0;;;0;0;0;25;9125;618;7;9110;10;2078;;;30;;0;;0;;;10;2078;;;30;0;0;0;0;;0;0;0;0;;;;;32609;;
MCO;2013;680010824;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1386;;;15106;;0;;0;;;;1386;;;15106;;;;;;;;;;;;;;;;
MCO;2013;680013778;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1311;;;14911;;0;;0;;;;1311;;;14911;;;;;;;;;;;;;;;;
MCO;2013;690000013;690780036;63;22995;2376;234;17743;;;0;0;0;14;5110;1154;20;4371;77;28105;3530;254;22114;5;677;5;145;64;;0;5;156;;;10;833;5;145;64;1;1;1;1;1;1;1;1;1;148;24;10;124;11504;1543;0
MCO;2013;690000021;690780044;16;5840;432;5;5584;;;0;0;0;33;12045;2339;591;7275;49;17885;2771;596;12859;;0;;;9;;0;;0;;;;0;;;9;0;0;0;0;0;0;0;0;0;;;;;10790;;
MCO;2013;690000047;690780069;20;5885;309;2;5972;;;0;0;0;;;0;0;0;20;5885;309;2;5972;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;690000088;690780101;22;8030;268;4;7340;;;;;;;;;;;22;8030;268;4;7340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCO;2013;690000245;690780432;56;20440;1899;9;17270;;;0;0;0;;;0;0;0;56;20440;1899;9;17270;2;137;;;0;;0;;0;;;2;137;;;0;0;0;0;0;0;0;0;0;0;;;;;856;;
MCO;2013;690000427;750721334;5;1790;139;1;2288;31;11315;760;2;6201;0;;0;0;0;36;13105;899;3;8489;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;1;0;;;;;;;
MCO;2013;690000575;690782222;258;92570;16197;787;82797;84;29706;3892;132;24470;42;14923;4318;198;17610;384;137199;24407;1117;124877;17;569;;;3709;14;3950;1;545;;;32;5064;;;3709;1;1;;1;1;1;1;1;1;93;88;56;157;94759;14364;1106
