BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJHP;JOUHP
SSR;2013;580780187;580000057;SSR_A50;1;35;0;0;336;11652;0;0
SSR;2013;580780187;580000057;SSR_TOT;0;35;0;0;336;11652;0;0
SSR;2013;580780203;580000073;SSR_A;;45;;;424;16784;;
SSR;2013;580780203;580000073;SSR_A50;1;45;;0;424;16784;;
SSR;2013;580780203;580000073;SSR_A58;1;;;0;;;;
SSR;2013;580780203;580000073;SSR_TOT;0;45;;0;424;16784;;
SSR;2013;580971349;580002129;SSR_A;;80;;;602;28660;;
SSR;2013;580971349;580002129;SSR_A50;1;50;;0;602;28660;;
SSR;2013;580971349;580002129;SSR_A59;1;30;;0;;;;
SSR;2013;580971349;580002129;SSR_TOT;0;80;;0;602;28660;;
SSR;2013;580972008;580000628;SSR_A;;89;10;;759;31917;316;4189
SSR;2013;580972008;580000628;SSR_A50;1;1;1;0;3;114;9;113
SSR;2013;580972008;580000628;SSR_A51;1;44;3;;469;15929;118;1586
SSR;2013;580972008;580000628;SSR_A52;1;44;6;0;287;15874;189;2490
SSR;2013;580972008;580000628;SSR_TOT;0;89;10;0;759;31917;316;4189
SSR;2013;580972610;580780054;SSR_A;;15;;;149;4823;;
SSR;2013;580972610;580780054;SSR_A50;1;15;;1;149;4823;;
SSR;2013;580972610;580780054;SSR_TOT;0;15;;0;149;4823;;
SSR;2013;580972628;580780039;SSR_A;;20;;;206;7327;;
SSR;2013;580972628;580780039;SSR_A59;1;20;;0;206;7327;;
SSR;2013;580972628;580780039;SSR_TOT;0;20;;0;206;7327;;
SSR;2013;580972644;580781136;SSR_A;;50;;;410;15861;;
SSR;2013;580972644;580781136;SSR_A50;1;;;1;;;;
SSR;2013;580972644;580781136;SSR_A59;1;50;;1;410;15861;;
SSR;2013;580972644;580781136;SSR_TOT;0;50;;0;410;15861;;
SSR;2013;580972651;580780047;SSR_A;;20;;;137;3114;;
SSR;2013;580972651;580780047;SSR_A50;1;20;;0;137;3114;;
SSR;2013;580972651;580780047;SSR_A59;1;;;0;;;;
SSR;2013;580972651;580780047;SSR_TOT;0;20;;0;137;3114;;
SSR;2013;580972677;580780088;SSR_A;;25;;;325;8323;;
SSR;2013;580972677;580780088;SSR_A50;1;25;;0;325;8323;;
SSR;2013;580972677;580780088;SSR_A59;1;;;0;;;;
SSR;2013;580972677;580780088;SSR_TOT;0;25;;0;325;8323;;
SSR;2013;580972685;580780096;SSR_A;;27;0;;353;10032;0;0
SSR;2013;580972685;580780096;SSR_A50;1;27;0;0;353;10032;0;0
SSR;2013;580972685;580780096;SSR_TOT;0;27;0;0;353;10032;0;0
SSR;2013;580972693;580780039;SSR_A;;12;17;;190;3334;225;3727
SSR;2013;580972693;580780039;SSR_A50;1;12;;0;190;3334;;
SSR;2013;580972693;580780039;SSR_A52;1;;7;0;;;87;1445
SSR;2013;580972693;580780039;SSR_A53;1;;5;0;;;113;1639
SSR;2013;580972693;580780039;SSR_A54;1;;5;0;;;25;643
SSR;2013;580972693;580780039;SSR_TOT;0;12;17;0;190;3334;225;3727
SSR;2013;590000014;590780052;SSR_A;;58;5;;557;16491;43;462
SSR;2013;590000014;590780052;SSR_A50;1;28;;0;134;4578;;
SSR;2013;590000014;590780052;SSR_A54;1;10;5;0;155;2711;43;462
SSR;2013;590000014;590780052;SSR_A59;1;20;;0;268;9202;;
SSR;2013;590000014;590780052;SSR_TOT;0;58;5;0;557;16491;43;462
SSR;2013;590000097;590780185;SSR_A;;84;5;;605;26144;307;1614
SSR;2013;590000097;590780185;SSR_A50;1;34;;0;184;11238;;
SSR;2013;590000097;590780185;SSR_A51;1;30;;;265;8499;;
SSR;2013;590000097;590780185;SSR_A52;1;20;5;0;156;6407;307;1614
SSR;2013;590000097;590780185;SSR_TOT;0;84;5;0;605;26144;307;1614
SSR;2013;590000113;590053120;SSR_A;;90;0;;855;28621;0;0
SSR;2013;590000113;590053120;SSR_A50;1;74;0;0;501;16016;0;0
SSR;2013;590000113;590053120;SSR_A54;1;16;0;0;151;4386;0;0
SSR;2013;590000113;590053120;SSR_A59;1;0;0;0;203;8219;0;0
SSR;2013;590000113;590053120;SSR_TOT;0;90;0;0;855;28621;0;0
SSR;2013;590000121;590780227;SSR_A;;78;11;;695;25868;116;2247
SSR;2013;590000121;590780227;SSR_A50;1;12;2;0;99;3746;18;336
SSR;2013;590000121;590780227;SSR_A51;1;6;4;;75;2070;49;1004
SSR;2013;590000121;590780227;SSR_A53;1;;5;1;;;49;907
SSR;2013;590000121;590780227;SSR_A59;1;60;;0;521;20052;;
SSR;2013;590000121;590780227;SSR_TOT;0;78;11;0;695;25868;116;2247
SSR;2013;590000337;590781415;SSR_A;;;10;;;;3258;3258
SSR;2013;590000337;590781415;SSR_A53;1;;10;0;;;3258;3258
SSR;2013;590000337;590781415;SSR_TOT;0;;10;0;;;3258;3258
SSR;2013;590000428;590781605;SSR_A;;20;;;334;7358;;
SSR;2013;590000428;590781605;SSR_A50;1;10;;0;137;2898;;
SSR;2013;590000428;590781605;SSR_A59;1;10;;0;197;4460;;
SSR;2013;590000428;590781605;SSR_TOT;0;20;;0;334;7358;;
SSR;2013;590000436;590781621;SSR_A;;45;;;546;11505;;
SSR;2013;590000436;590781621;SSR_A50;1;30;;0;334;7771;;
SSR;2013;590000436;590781621;SSR_A58;1;15;;0;212;3734;;
SSR;2013;590000436;590781621;SSR_TOT;0;45;;0;546;11505;;
SSR;2013;590000444;590781639;SSR_A;;25;0;;262;8734;;
SSR;2013;590000444;590781639;SSR_A50;1;25;0;0;262;8734;;
SSR;2013;590000444;590781639;SSR_TOT;0;25;0;0;262;8734;;
SSR;2013;590000451;590781647;SSR_A;;41;5;;439;14236;1125;1125
SSR;2013;590000451;590781647;SSR_A50;1;41;5;0;439;14236;1125;1125
SSR;2013;590000451;590781647;SSR_A59;1;;;0;;;;
SSR;2013;590000451;590781647;SSR_TOT;0;41;5;0;439;14236;1125;1125
SSR;2013;590000469;590781662;SSR_A;;20;;;176;6612;;
SSR;2013;590000469;590781662;SSR_A50;1;20;;0;176;6612;;
SSR;2013;590000469;590781662;SSR_TOT;0;20;;0;176;6612;;
SSR;2013;590000477;590781670;SSR_A;;105;25;;1169;30137;579;5915
SSR;2013;590000477;590781670;SSR_A50;1;67;;0;787;20545;;
SSR;2013;590000477;590781670;SSR_A51;1;28;5;;220;7763;43;1414
SSR;2013;590000477;590781670;SSR_A53;1;;;0;;;;
SSR;2013;590000477;590781670;SSR_A54;1;10;20;0;162;1829;536;4501
SSR;2013;590000477;590781670;SSR_A59;1;;;0;;;;
SSR;2013;590000477;590781670;SSR_TOT;0;105;25;0;1169;30137;579;5915
SSR;2013;590000527;590781795;SSR_A;;37;19;;491;11302;3635;3635
SSR;2013;590000527;590781795;SSR_A50;1;37;;0;491;11302;;
SSR;2013;590000527;590781795;SSR_A53;1;;10;0;;;1632;1632
SSR;2013;590000527;590781795;SSR_A58;1;;9;0;;;2003;2003
SSR;2013;590000527;590781795;SSR_A59;1;;;0;;;;
SSR;2013;590000527;590781795;SSR_TOT;0;37;19;0;491;11302;3635;3635
SSR;2013;590000543;590781811;SSR_A;;206;38;;1505;57102;616;9502
SSR;2013;590000543;590781811;SSR_A50;1;76;;0;412;23200;;
SSR;2013;590000543;590781811;SSR_A51;1;30;20;;341;8179;505;8633
SSR;2013;590000543;590781811;SSR_A52;1;30;10;1;218;7540;38;576
SSR;2013;590000543;590781811;SSR_A55;1;24;8;1;245;6041;73;293
SSR;2013;590000543;590781811;SSR_A58;1;22;;0;177;6077;;
SSR;2013;590000543;590781811;SSR_A59;1;24;;0;112;6065;;
SSR;2013;590000543;590781811;SSR_TOT;0;206;38;1;1505;57102;616;9502
SSR;2013;590000592;590782165;SSR_A;;63;;;567;19345;;
SSR;2013;590000592;590782165;SSR_A50;1;23;;0;163;5909;;
SSR;2013;590000592;590782165;SSR_A59;1;40;;0;404;13436;;
SSR;2013;590000592;590782165;SSR_TOT;0;63;;0;567;19345;;
SSR;2013;590000600;590782207;SSR_A;;68;13;;674;22214;3321;3321
SSR;2013;590000600;590782207;SSR_A50;1;30;;0;280;9039;;
SSR;2013;590000600;590782207;SSR_A52;1;23;3;0;155;8541;976;976
SSR;2013;590000600;590782207;SSR_A55;1;15;10;0;239;4634;2345;2345
SSR;2013;590000600;590782207;SSR_TOT;0;68;13;0;674;22214;3321;3321
SSR;2013;590000618;590782215;SSR_A;;90;15;;829;31592;3315;3315
SSR;2013;590000618;590782215;SSR_A50;1;30;0;0;232;9654;;
SSR;2013;590000618;590782215;SSR_A51;1;30;0;;284;10723;;
SSR;2013;590000618;590782215;SSR_A53;1;0;15;0;;;3315;3315
SSR;2013;590000618;590782215;SSR_A59;1;30;0;0;313;11215;;
SSR;2013;590000618;590782215;SSR_TOT;0;90;15;0;829;31592;3315;3315
SSR;2013;590000691;590782439;SSR_A;;23;14;;251;6496;290;4725
SSR;2013;590000691;590782439;SSR_A50;1;;;0;251;6496;290;4725
SSR;2013;590000691;590782439;SSR_A51;1;15;6;;;;;
SSR;2013;590000691;590782439;SSR_A52;1;8;1;0;;;;
SSR;2013;590000691;590782439;SSR_A53;1;;4;0;;;;
SSR;2013;590000691;590782439;SSR_A54;1;;3;0;;;;
SSR;2013;590000691;590782439;SSR_A59;1;;;0;;;;
SSR;2013;590000691;590782439;SSR_TOT;0;23;14;0;251;6496;290;4725
SSR;2013;590000766;590782645;SSR_A;;30;;;362;9946;;
SSR;2013;590000766;590782645;SSR_A50;1;;;0;;;;
SSR;2013;590000766;590782645;SSR_A59;1;30;;1;362;9946;;
SSR;2013;590000766;590782645;SSR_TOT;0;30;;0;362;9946;;
SSR;2013;590000774;590782652;SSR_A;;20;;;288;6870;0;0
SSR;2013;590000774;590782652;SSR_A50;1;20;;1;288;6870;0;0
SSR;2013;590000774;590782652;SSR_TOT;0;20;;0;288;6870;0;0
SSR;2013;590001004;590783239;SSR_A;;30;;;510;10962;0;0
SSR;2013;590001004;590783239;SSR_A54;1;5;;0;0;0;0;0
SSR;2013;590001004;590783239;SSR_A59;1;25;;0;510;10962;0;0
SSR;2013;590001004;590783239;SSR_TOT;0;30;;0;510;10962;0;0
SSR;2013;590001442;590784245;SSR_A;;193;35;;2375;59391;557;8596
SSR;2013;590001442;590784245;SSR_A50;1;43;;0;430;13995;;
SSR;2013;590001442;590784245;SSR_A51;1;58;25;;749;18702;407;6781
SSR;2013;590001442;590784245;SSR_A52;1;25;7;0;245;6078;110;1033
SSR;2013;590001442;590784245;SSR_A54;1;0;;0;;;;
SSR;2013;590001442;590784245;SSR_A55;1;2;;0;6;81;;
SSR;2013;590001442;590784245;SSR_A56;1;2;;0;30;762;;
SSR;2013;590001442;590784245;SSR_A57;1;10;3;0;131;3011;40;782
SSR;2013;590001442;590784245;SSR_A58;1;23;;0;367;6775;;
SSR;2013;590001442;590784245;SSR_A59;1;30;;0;417;9987;;
SSR;2013;590001442;590784245;SSR_E;;10;15;;153;2372;206;4210
SSR;2013;590001442;590784245;SSR_E50;1;10;15;0;;;;
SSR;2013;590001442;590784245;SSR_E51;1;;;0;18;284;100;1588
SSR;2013;590001442;590784245;SSR_E52;1;;;0;36;489;102;2425
SSR;2013;590001442;590784245;SSR_E55;1;;;0;99;1599;;
SSR;2013;590001442;590784245;SSR_E57;;;;0;;;4;197
SSR;2013;590001442;590784245;SSR_E58;1;;;0;;;;
SSR;2013;590001442;590784245;SSR_TOT;0;203;50;0;2528;61763;763;12806
SSR;2013;590001582;590785663;SSR_A;;60;0;;522;19238;0;0
SSR;2013;590001582;590785663;SSR_A59;1;60;0;0;522;19238;0;0
SSR;2013;590001582;590785663;SSR_TOT;0;60;0;0;522;19238;0;0
SSR;2013;590001749;590788956;SSR_A;;50;;;527;14406;;
SSR;2013;590001749;590788956;SSR_A50;1;25;;0;257;7405;;
SSR;2013;590001749;590788956;SSR_A59;1;25;;0;270;7001;;
SSR;2013;590001749;590788956;SSR_TOT;0;50;;0;527;14406;;
SSR;2013;590008041;590008033;SSR_A;;30;12;;438;10718;4863;4863
SSR;2013;590008041;590008033;SSR_A50;1;30;;0;438;10718;;
SSR;2013;590008041;590008033;SSR_A53;1;;12;0;;;4863;4863
SSR;2013;590008041;590008033;SSR_TOT;0;30;12;0;438;10718;4863;4863
SSR;2013;590033429;590782421;SSR_A;;24;0;;90;8117;0;0
SSR;2013;590033429;590782421;SSR_A52;1;24;0;1;90;8117;0;0
SSR;2013;590033429;590782421;SSR_TOT;0;24;0;0;90;8117;0;0
SSR;2013;590034732;590000675;SSR_A;;48;27;;731;15225;10707;10707
SSR;2013;590034732;590000675;SSR_A51;1;48;27;;731;15225;10707;10707
SSR;2013;590034732;590000675;SSR_TOT;0;48;27;0;731;15225;10707;10707
SSR;2013;590040267;590782678;SSR_A;;15;;;152;4593;;
SSR;2013;590040267;590782678;SSR_A59;1;15;;0;152;4593;;
SSR;2013;590040267;590782678;SSR_TOT;0;15;;0;152;4593;;
SSR;2013;590049565;780020715;SSR_A;;40;;;294;12867;;
SSR;2013;590049565;780020715;SSR_A50;1;40;;0;294;12867;;
SSR;2013;590049565;780020715;SSR_TOT;0;40;;0;294;12867;;
SSR;2013;590780128;590000063;SSR_A;;54;18;;360;15872;461;3634
SSR;2013;590780128;590000063;SSR_A50;1;8;;0;48;1607;;
SSR;2013;590780128;590000063;SSR_A51;1;11;11;;95;3429;383;2198
SSR;2013;590780128;590000063;SSR_A52;1;30;7;0;156;9171;78;1436
SSR;2013;590780128;590000063;SSR_A55;1;5;;0;61;1665;;
SSR;2013;590780128;590000063;SSR_TOT;0;54;18;0;360;15872;461;3634
SSR;2013;590780284;590051801;SSR_A;;30;;;323;9288;;
SSR;2013;590780284;590051801;SSR_A50;1;30;;0;323;9288;;
SSR;2013;590780284;590051801;SSR_TOT;0;30;;0;323;9288;;
SSR;2013;590780383;590000204;SSR_A;;;7;;;;114;2552
SSR;2013;590780383;590000204;SSR_A54;1;;7;0;;;114;2552
SSR;2013;590780383;590000204;SSR_TOT;0;;7;0;;;114;2552
SSR;2013;590781951;590053955;SSR_A;;40;;;762;12522;;
SSR;2013;590781951;590053955;SSR_A50;1;40;;0;762;12522;;
SSR;2013;590781951;590053955;SSR_TOT;0;40;;0;762;12522;;
SSR;2013;590782181;590039863;SSR_A;;;35;;;;10882;
SSR;2013;590782181;590039863;SSR_A51;1;;6;;;;3660;
SSR;2013;590782181;590039863;SSR_A52;1;;29;0;;;7222;
SSR;2013;590782181;590039863;SSR_TOT;0;;35;0;;;10882;
SSR;2013;590782280;590004552;SSR_A;;50;;;485;16275;;
SSR;2013;590782280;590004552;SSR_A50;1;5;;0;95;3388;;
SSR;2013;590782280;590004552;SSR_A59;1;45;;0;390;12887;;
SSR;2013;590782280;590004552;SSR_TOT;0;50;;0;485;16275;;
SSR;2013;590782298;590000675;SSR_A;;26;;;517;8975;;
SSR;2013;590782298;590000675;SSR_A50;1;26;;0;517;8975;;
SSR;2013;590782298;590000675;SSR_TOT;0;26;;0;517;8975;;
SSR;2013;590782496;590000139;SSR_A;;56;;;500;17388;;
SSR;2013;590782496;590000139;SSR_A59;1;56;;0;500;17388;;
SSR;2013;590782496;590000139;SSR_TOT;0;56;;0;500;17388;;
SSR;2013;590782546;590000733;SSR_A;;161;18;;2147;53571;361;6946
SSR;2013;590782546;590000733;SSR_A50;1;76;;0;993;23886;;
SSR;2013;590782546;590000733;SSR_A51;1;40;16;;562;14083;274;6544
SSR;2013;590782546;590000733;SSR_A55;1;15;2;0;235;4768;87;402
SSR;2013;590782546;590000733;SSR_A59;1;30;;0;357;10834;;
SSR;2013;590782546;590000733;SSR_TOT;0;161;18;0;2147;53571;361;6946
SSR;2013;590782611;750719239;SSR_E;;64;36;;549;12867;1307;9121
SSR;2013;590782611;750719239;SSR_E50;1;64;36;0;0;0;0;0
SSR;2013;590782611;750719239;SSR_E51;1;;;1;190;4516;596;3118
SSR;2013;590782611;750719239;SSR_E52;1;;;1;180;4244;304;3604
SSR;2013;590782611;750719239;SSR_E54;1;;;1;24;625;7;508
SSR;2013;590782611;750719239;SSR_E55;1;;;1;131;2631;168;429
SSR;2013;590782611;750719239;SSR_E56;1;;;0;;;5;552
SSR;2013;590782611;750719239;SSR_E57;;;;1;24;851;227;910
SSR;2013;590782611;750719239;SSR_E58;1;;;0;;;;
SSR;2013;590782611;750719239;SSR_TOT;0;64;36;0;549;12867;1307;9121
SSR;2013;590782694;750034589;SSR_A;;20;;;229;6685;;
SSR;2013;590782694;750034589;SSR_A50;1;20;;0;229;6685;;
SSR;2013;590782694;750034589;SSR_TOT;0;20;;0;229;6685;;
SSR;2013;590783171;590000980;SSR_A;;73;0;;793;24886;;
SSR;2013;590783171;590000980;SSR_A50;1;73;0;0;793;24886;;
SSR;2013;590783171;590000980;SSR_TOT;0;73;0;0;793;24886;;
SSR;2013;590783189;590004552;SSR_A;;65;;;783;21700;;
SSR;2013;590783189;590004552;SSR_A50;1;30;;0;336;9273;;
SSR;2013;590783189;590004552;SSR_A59;1;35;;0;447;12427;;
SSR;2013;590783189;590004552;SSR_TOT;0;65;;0;783;21700;;
SSR;2013;590784898;590780193;SSR_A;;127;15;;1613;37867;703;5259
SSR;2013;590784898;590780193;SSR_A50;1;127;15;0;1613;37867;703;5259
SSR;2013;590784898;590780193;SSR_A51;1;;;;;;;
SSR;2013;590784898;590780193;SSR_A52;1;;;0;;;;
SSR;2013;590784898;590780193;SSR_A55;1;;;0;;;;
SSR;2013;590784898;590780193;SSR_TOT;0;127;15;0;1613;37867;703;5259
SSR;2013;590785374;620001834;SSR_A;;30;;;201;4966;;
SSR;2013;590785374;620001834;SSR_A50;1;10;;0;158;4058;;
SSR;2013;590785374;620001834;SSR_A54;1;20;;0;43;908;;
SSR;2013;590785374;620001834;SSR_TOT;0;30;;0;201;4966;;
SSR;2013;590785424;930019484;SSR_E;;30;16;;396;5959;566;4215
SSR;2013;590785424;930019484;SSR_E50;1;1;2;0;;;;
SSR;2013;590785424;930019484;SSR_E51;1;3;1;0;101;1468;23;490
SSR;2013;590785424;930019484;SSR_E52;1;12;8;0;115;1710;392;3078
SSR;2013;590785424;930019484;SSR_E54;1;1;1;0;;;1;1
SSR;2013;590785424;930019484;SSR_E55;1;10;1;0;162;2474;132;249
SSR;2013;590785424;930019484;SSR_E56;1;1;1;0;15;252;;
SSR;2013;590785424;930019484;SSR_E57;;2;2;0;3;55;18;397
SSR;2013;590785424;930019484;SSR_E58;1;;;0;;;;
SSR;2013;590785424;930019484;SSR_TOT;0;30;16;0;396;5959;566;4215
SSR;2013;590786984;620020859;SSR_A;;60;;;443;17259;;
SSR;2013;590786984;620020859;SSR_A59;1;60;;0;443;17259;;
SSR;2013;590786984;620020859;SSR_TOT;0;60;;0;443;17259;;
SSR;2013;590788865;590782421;SSR_A;;58;0;;430;18815;;
SSR;2013;590788865;590782421;SSR_A50;1;58;0;0;430;18815;;
SSR;2013;590788865;590782421;SSR_TOT;0;58;0;0;430;18815;;
SSR;2013;590790473;620020859;SSR_A;;60;;;592;20159;;
SSR;2013;590790473;620020859;SSR_A59;1;60;;0;592;20159;;
SSR;2013;590790473;620020859;SSR_TOT;0;60;;0;592;20159;;
SSR;2013;590791091;590780193;SSR_A;;92;3;;842;31668;53;417
SSR;2013;590791091;590780193;SSR_A50;1;;3;0;;;53;417
SSR;2013;590791091;590780193;SSR_A59;1;92;;0;842;31668;;
SSR;2013;590791091;590780193;SSR_TOT;0;92;3;0;842;31668;53;417
SSR;2013;590791109;590002234;SSR_A;;52;;;555;17401;;
SSR;2013;590791109;590002234;SSR_A58;1;52;;0;555;17401;;
SSR;2013;590791109;590002234;SSR_TOT;0;52;;0;555;17401;;
SSR;2013;590791323;590782637;SSR_A;;60;;;631;19076;;
SSR;2013;590791323;590782637;SSR_A50;1;12;;0;123;3706;;
SSR;2013;590791323;590782637;SSR_A53;1;3;;0;12;364;;
SSR;2013;590791323;590782637;SSR_A59;1;45;;0;496;15006;;
SSR;2013;590791323;590782637;SSR_TOT;0;60;;0;631;19076;;
SSR;2013;590791729;590781902;SSR_A;;74;0;;1005;24883;;
SSR;2013;590791729;590781902;SSR_A50;1;37;0;0;553;11785;;
SSR;2013;590791729;590781902;SSR_A59;1;37;0;0;452;13098;;
SSR;2013;590791729;590781902;SSR_TOT;0;74;0;0;1005;24883;;
SSR;2013;590797346;620020859;SSR_A;;40;;;237;13026;;
SSR;2013;590797346;620020859;SSR_A50;1;40;;0;237;13026;;
SSR;2013;590797346;620020859;SSR_TOT;0;40;;0;237;13026;;
SSR;2013;590797353;590051801;SSR_A;;22;;;300;5852;;
SSR;2013;590797353;590051801;SSR_A50;1;16;;0;248;4951;;
SSR;2013;590797353;590051801;SSR_A56;1;6;;0;52;901;;
SSR;2013;590797353;590051801;SSR_TOT;0;22;;0;300;5852;;
SSR;2013;590797387;590805628;SSR_A;;120;50;;873;39618;725;17986
SSR;2013;590797387;590805628;SSR_A50;1;0;0;0;0;0;0;0
SSR;2013;590797387;590805628;SSR_A51;1;34;30;;292;11334;488;10405
SSR;2013;590797387;590805628;SSR_A52;1;86;20;0;581;28284;237;7581
SSR;2013;590797387;590805628;SSR_TOT;0;120;50;0;873;39618;725;17986
SSR;2013;590801106;590782421;SSR_A;;55;0;;550;17758;;
SSR;2013;590801106;590782421;SSR_A50;1;;;0;;;;
SSR;2013;590801106;590782421;SSR_A59;1;55;0;1;550;17758;;
SSR;2013;590801106;590782421;SSR_TOT;0;55;0;0;550;17758;;
SSR;2013;590806360;590003596;SSR_A;;141;90;;1884;41629;957;16082
SSR;2013;590806360;590003596;SSR_A50;1;53;;0;494;16886;;
SSR;2013;590806360;590003596;SSR_A53;1;30;70;0;689;11010;810;13785
SSR;2013;590806360;590003596;SSR_A54;1;10;20;0;170;3473;147;2297
SSR;2013;590806360;590003596;SSR_A58;1;35;;0;491;8920;;
SSR;2013;590806360;590003596;SSR_A59;1;13;;0;40;1340;;
SSR;2013;590806360;590003596;SSR_E53;1;;;0;;;;
SSR;2013;590806360;590003596;SSR_TOT;0;141;90;0;1884;41629;957;16082
SSR;2013;590809703;590004552;SSR_A;;105;25;;1226;35174;745;10852
SSR;2013;590809703;590004552;SSR_A50;1;29;;0;272;8420;;
SSR;2013;590809703;590004552;SSR_A51;1;20;15;;388;9867;693;9603
SSR;2013;590809703;590004552;SSR_A52;1;24;10;0;193;7264;52;1249
SSR;2013;590809703;590004552;SSR_A59;1;32;;0;373;9623;;
SSR;2013;590809703;590004552;SSR_TOT;0;105;25;0;1226;35174;745;10852
SSR;2013;590810784;590004685;SSR_A;;73;20;;1033;26371;383;8220
SSR;2013;590810784;590004685;SSR_A50;1;30;;1;374;7373;;
SSR;2013;590810784;590004685;SSR_A51;1;20;13;;400;9810;303;6451
SSR;2013;590810784;590004685;SSR_A52;1;23;7;1;259;9188;80;1769
SSR;2013;590810784;590004685;SSR_A59;1;0;0;0;;;;
SSR;2013;590810784;590004685;SSR_TOT;0;73;20;1;1033;26371;383;8220
SSR;2013;590813507;590000485;SSR_A;;23;7;;233;6873;65;2938
SSR;2013;590813507;590000485;SSR_A50;1;23;;0;233;6873;65;2938
SSR;2013;590813507;590000485;SSR_A51;1;;7;;;;;
SSR;2013;590813507;590000485;SSR_TOT;0;23;7;0;233;6873;65;2938
SSR;2013;590815056;590005492;SSR_A;;30;;;296;8353;;
SSR;2013;590815056;590005492;SSR_A50;1;30;;0;296;8353;;
SSR;2013;590815056;590005492;SSR_TOT;0;30;;0;296;8353;;
SSR;2013;590817441;620003814;SSR_A;;58;12;;659;19135;213;4288
SSR;2013;590817441;620003814;SSR_A50;1;32;;0;321;10494;;
SSR;2013;590817441;620003814;SSR_A51;1;23;10;;321;7762;198;3932
SSR;2013;590817441;620003814;SSR_A52;1;3;2;0;17;879;15;356
SSR;2013;590817441;620003814;SSR_E51;1;;;0;;;;
SSR;2013;590817441;620003814;SSR_TOT;0;58;12;0;659;19135;213;4288
SSR;2013;590817839;590053955;SSR_A;;30;;;186;5557;;
SSR;2013;590817839;590053955;SSR_A50;1;30;;0;186;5557;;
SSR;2013;590817839;590053955;SSR_TOT;0;30;;0;186;5557;;
SSR;2013;600000020;600100085;SSR_A;;30;;;401;8947;0;0
SSR;2013;600000020;600100085;SSR_A50;1;30;;1;401;8947;0;0
SSR;2013;600000020;600100085;SSR_TOT;0;30;;0;401;8947;0;0
SSR;2013;600000046;600100127;SSR_A;;40;;;257;12343;;
SSR;2013;600000046;600100127;SSR_A50;1;;;0;;;;
SSR;2013;600000046;600100127;SSR_A59;1;40;;0;257;12343;;
SSR;2013;600000046;600100127;SSR_TOT;0;40;;0;257;12343;;
SSR;2013;600000053;600101984;SSR_A;;25;7;;296;9057;912;912
SSR;2013;600000053;600101984;SSR_A50;1;;;0;;;;
SSR;2013;600000053;600101984;SSR_A59;1;25;7;0;296;9057;912;912
SSR;2013;600000053;600101984;SSR_TOT;0;25;7;0;296;9057;912;912
SSR;2013;600000152;600100572;SSR_A;;14;0;;238;5050;0;0
SSR;2013;600000152;600100572;SSR_A50;1;14;0;0;238;5050;0;0
SSR;2013;600000152;600100572;SSR_TOT;0;14;0;0;238;5050;0;0
SSR;2013;600000186;600100648;SSR_A;;18;0;;165;6388;0;0
SSR;2013;600000186;600100648;SSR_A50;1;18;0;0;165;6388;0;0
SSR;2013;600000186;600100648;SSR_TOT;0;18;0;0;165;6388;0;0
SSR;2013;600000194;600100713;SSR_A;;40;;;435;13524;;
SSR;2013;600000194;600100713;SSR_A50;1;;;0;;;;
SSR;2013;600000194;600100713;SSR_A59;1;40;;0;435;13524;;
SSR;2013;600000194;600100713;SSR_TOT;0;40;;0;435;13524;;
SSR;2013;600000285;600100721;SSR_A;;29;;;298;8861;;
SSR;2013;600000285;600100721;SSR_A50;1;29;;1;298;8861;;
SSR;2013;600000285;600100721;SSR_TOT;0;29;;0;298;8861;;
SSR;2013;600010094;600100580;SSR_A;;20;;;269;6947;0;0
SSR;2013;600010094;600100580;SSR_A50;1;;;0;;;0;0
SSR;2013;600010094;600100580;SSR_A59;1;20;;0;269;6947;0;0
SSR;2013;600010094;600100580;SSR_TOT;0;20;;0;269;6947;0;0
SSR;2013;600100101;750712184;SSR_A;;60;5;;456;19281;1483;1483
SSR;2013;600100101;750712184;SSR_A59;1;60;5;0;456;19281;1483;1483
SSR;2013;600100101;750712184;SSR_TOT;0;60;5;0;456;19281;1483;1483
SSR;2013;600100184;600010276;SSR_A;;40;;;870;20217;;
SSR;2013;600100184;600010276;SSR_A50;1;40;;0;870;20217;;
SSR;2013;600100184;600010276;SSR_TOT;0;40;;0;870;20217;;
SSR;2013;600100275;600000111;SSR_A;;120;;;1020;38671;;
SSR;2013;600100275;600000111;SSR_A50;1;24;;0;218;8136;;
SSR;2013;600100275;600000111;SSR_A55;1;24;;0;32;1017;;
SSR;2013;600100275;600000111;SSR_A59;1;72;;0;770;29518;;
SSR;2013;600100275;600000111;SSR_TOT;0;120;;0;1020;38671;;
SSR;2013;600100283;750710428;SSR_A;;99;22;;1388;34189;348;6535
SSR;2013;600100283;750710428;SSR_A50;1;35;;0;527;11653;;
SSR;2013;600100283;750710428;SSR_A51;1;46;22;;670;18134;348;6535
SSR;2013;600100283;750710428;SSR_A54;1;10;;0;96;2278;;
SSR;2013;600100283;750710428;SSR_A58;1;8;;0;95;2124;;
SSR;2013;600100283;750710428;SSR_TOT;0;99;22;0;1388;34189;348;6535
SSR;2013;600100291;750052144;SSR_A;;50;;;258;14547;;
SSR;2013;600100291;750052144;SSR_A50;1;50;;0;258;14547;;
SSR;2013;600100291;750052144;SSR_A59;1;;;0;;;;
