BOR;AN;FI;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2013;950000323;950013870;M9999;1;;0.5;
HAD_P;2013;950000356;950013870;M9999;1;;0.1;
HAD_P;2013;950000356;950013870;MAUT;1;;0.1;
HAD_P;2013;950000356;950013870;N9999;1;3;1.77;
HAD_P;2013;950000356;950013870;NAUT;1;3;1.77;
HAD_P;2013;950000356;950013870;M9999;1;;0.1;
HAD_P;2013;970100020;970100152;N2210;18;;16.22;
HAD_P;2013;970100020;970100152;N2460;;1;0.58;
HAD_P;2013;970100020;970100152;N2510;15;1;16.16;
HAD_P;2013;970100020;970100152;N9999;42;4;43.65;
HAD_P;2013;970100020;970100152;NAUT;9;2;10.69;
HAD_P;2013;970100020;970100152;N9999;42;4;43.65;
HAD_P;2013;970100418;970100194;M9999;1;;1;
HAD_P;2013;970100418;970100194;Mcoor;1;;1;
HAD_P;2013;970100418;970100194;N2120;1;;1;
HAD_P;2013;970100418;970100194;N2210;18;;17.15;
HAD_P;2013;970100418;970100194;N2410;2;;1.5;
HAD_P;2013;970100418;970100194;N2510;17;;16.05;
HAD_P;2013;970100418;970100194;N2710;1;;0.5;
HAD_P;2013;970100418;970100194;N3120;1;;0.5;
HAD_P;2013;970100418;970100194;N9999;42;;38.2;
HAD_P;2013;970100418;970100194;NAUT;2;;1.5;
HAD_P;2013;970100418;970100194;M9999;1;;1;
HAD_P;2013;970100442;970100228;M9999;2;;2;
HAD_P;2013;970100442;970100228;MAUT;1;;1;
HAD_P;2013;970100442;970100228;Mcoor;1;;1;
HAD_P;2013;970100442;970100228;N2120;1;;1;
HAD_P;2013;970100442;970100228;N2210;16;;16;
HAD_P;2013;970100442;970100228;N2510;17;;17;
HAD_P;2013;970100442;970100228;N2710;1;;1;
HAD_P;2013;970100442;970100228;N3120;1;;1;
HAD_P;2013;970100442;970100228;N9999;37;;37;
HAD_P;2013;970100442;970100228;Ncoor;1;;1;
HAD_P;2013;970100442;970100228;M9999;2;;2;
HAD_P;2013;970100459;970100244;M9999;0;1;0.5;0
HAD_P;2013;970100459;970100244;Mcoor;0;1;0.5;
HAD_P;2013;970100459;970100244;N2120;1;0;1;
HAD_P;2013;970100459;970100244;N2210;7;0;3.61;0
HAD_P;2013;970100459;970100244;N2510;7;0;5.35;
HAD_P;2013;970100459;970100244;N3120;1;0;1;
HAD_P;2013;970100459;970100244;N9999;16;0;10.96;0
HAD_P;2013;970100459;970100244;M9999;0;1;0.5;
HAD_P;2013;970102596;970100491;M3050;;1;0.2;
HAD_P;2013;970102596;970100491;M9999;1;1;1.2;
HAD_P;2013;970102596;970100491;Mcoor;1;;1;
HAD_P;2013;970102596;970100491;N2120;2;;2;
HAD_P;2013;970102596;970100491;N2210;23;;22.5;1
HAD_P;2013;970102596;970100491;N2410;4;1;4.5;9
HAD_P;2013;970102596;970100491;N2510;20;;20;
HAD_P;2013;970102596;970100491;N2710;;1;0.5;1
HAD_P;2013;970102596;970100491;N3120;;1;0.4;
HAD_P;2013;970102596;970100491;N9999;51;5;51.9;14
HAD_P;2013;970102596;970100491;NAUT;2;2;2;3
HAD_P;2013;970102596;970100491;M9999;1;1;1.2;
HAD_P;2013;970103099;970100525;M3050;;1;0.19;
HAD_P;2013;970103099;970100525;M9999;;1;0.19;2
HAD_P;2013;970103099;970100525;MAUT;;;;2
HAD_P;2013;970103099;970100525;N2120;1;;1;
HAD_P;2013;970103099;970100525;N2210;;;;74
HAD_P;2013;970103099;970100525;N2410;;;;38
HAD_P;2013;970103099;970100525;N2510;12;1;12.87;
HAD_P;2013;970103099;970100525;N2710;;;;1
HAD_P;2013;970103099;970100525;N3120;1;;1;
HAD_P;2013;970103099;970100525;N9999;18;2;19.7;113
HAD_P;2013;970103099;970100525;NAUT;2;1;2.83;
HAD_P;2013;970103099;970100525;Ncoor;2;;2;
HAD_P;2013;970103099;970100525;M9999;;1;0.19;2
HAD_P;2013;970111217;970111209;M3050;;1;0.3;1
HAD_P;2013;970111217;970111209;M9999;;2;0.6;4
HAD_P;2013;970111217;970111209;MAUT;;;;3
HAD_P;2013;970111217;970111209;Mcoor;;1;0.3;
HAD_P;2013;970111217;970111209;N2120;1;;1;
HAD_P;2013;970111217;970111209;N2210;2;1;2.5;2
HAD_P;2013;970111217;970111209;N2410;;;;3
HAD_P;2013;970111217;970111209;N2510;3;2;3.6;
HAD_P;2013;970111217;970111209;N2710;;;;1
HAD_P;2013;970111217;970111209;N3120;;1;0.7;
HAD_P;2013;970111217;970111209;N9999;7;4;8.8;6
HAD_P;2013;970111217;970111209;NAUT;1;;1;
HAD_P;2013;970111217;970111209;M9999;;2;0.6;4
HAD_P;2013;970111365;970111969;M9999;0;4;1.03;
HAD_P;2013;970111365;970111969;Mcoor;0;4;1.03;
HAD_P;2013;970111365;970111969;N2120;2;0;1.92;
HAD_P;2013;970111365;970111969;N2210;17;1;15.25;
HAD_P;2013;970111365;970111969;N2460;0;1;0.37;
HAD_P;2013;970111365;970111969;N2470;0;1;0.13;
HAD_P;2013;970111365;970111969;N2510;12;0;12;
HAD_P;2013;970111365;970111969;N2710;2;;2;
HAD_P;2013;970111365;970111969;N3120;1;0;1;
HAD_P;2013;970111365;970111969;N9999;36;7;38.22;
HAD_P;2013;970111365;970111969;NAUT;1;4;4.8;
HAD_P;2013;970111365;970111969;Ncoor;1;;0.75;
HAD_P;2013;970111365;970111969;M9999;0;4;1.03;
HAD_P;2013;970111563;970100491;M3050;;;;15
HAD_P;2013;970111563;970100491;M9999;;1;0.5;15
HAD_P;2013;970111563;970100491;Mcoor;;1;0.5;
HAD_P;2013;970111563;970100491;N2120;1;1;1.01;
HAD_P;2013;970111563;970100491;N2210;8;;8;
HAD_P;2013;970111563;970100491;N2410;;;;10
HAD_P;2013;970111563;970100491;N2510;8;;8;
HAD_P;2013;970111563;970100491;N3120;;1;0.25;
HAD_P;2013;970111563;970100491;N9999;19;5;19.3;12
HAD_P;2013;970111563;970100491;NAUT;2;3;2.04;2
HAD_P;2013;970111563;970100491;M9999;;1;0.5;15
HAD_P;2013;970112033;970100210;M3050;1;;0.2;
HAD_P;2013;970112033;970100210;M9999;2;;1.2;
HAD_P;2013;970112033;970100210;Mcoor;1;;1;
HAD_P;2013;970112033;970100210;N2120;2;;1.13;
HAD_P;2013;970112033;970100210;N2210;6;;5.73;
HAD_P;2013;970112033;970100210;N2510;8;;7.54;
HAD_P;2013;970112033;970100210;N2710;1;;0.5;
HAD_P;2013;970112033;970100210;N3120;1;;0.99;
HAD_P;2013;970112033;970100210;N9999;22;;18.55;
HAD_P;2013;970112033;970100210;NAUT;3;;2.16;
HAD_P;2013;970112033;970100210;Ncoor;1;;0.5;
HAD_P;2013;970112033;970100210;M9999;2;;1.2;
HAD_P;2013;970209441;970209433;M3050;2;0;1.28;104
HAD_P;2013;970209441;970209433;M9999;4;1;3.15;104
HAD_P;2013;970209441;970209433;Mcoor;2;1;1.87;
HAD_P;2013;970209441;970209433;N2120;1;0;1;
HAD_P;2013;970209441;970209433;N2210;23;0;7.18;271
HAD_P;2013;970209441;970209433;N2410;0;0;0;89
HAD_P;2013;970209441;970209433;N2470;0;0;0;6
HAD_P;2013;970209441;970209433;N2510;29;4;25.28;
HAD_P;2013;970209441;970209433;N2710;1;0;0.23;2
HAD_P;2013;970209441;970209433;N3120;1;0;0.93;
HAD_P;2013;970209441;970209433;N9999;77;12;57.41;437
HAD_P;2013;970209441;970209433;NAUT;20;1;17.72;69
HAD_P;2013;970209441;970209433;Ncoor;2;7;5.07;
HAD_P;2013;970209441;970209433;M9999;4;1;3.15;104
HAD_P;2013;970303608;970303590;M3050;;;;3
HAD_P;2013;970303608;970303590;M9999;;2;0.98;3
HAD_P;2013;970303608;970303590;Mcoor;;2;0.98;
HAD_P;2013;970303608;970303590;N2120;1;;1.17;
HAD_P;2013;970303608;970303590;N2210;4;;5.38;8
HAD_P;2013;970303608;970303590;N2410;;;;3
HAD_P;2013;970303608;970303590;N2510;7;;12.15;
HAD_P;2013;970303608;970303590;N2710;;;0.33;
HAD_P;2013;970303608;970303590;N3120;1;;1;
HAD_P;2013;970303608;970303590;N9999;15;1;22.41;11
HAD_P;2013;970303608;970303590;NAUT;2;1;2.38;
HAD_P;2013;970303608;970303590;M9999;;2;0.98;3
HAD_P;2013;970303640;970303590;M3050;1;;1.08;2
HAD_P;2013;970303640;970303590;M9999;3;;3.19;2
HAD_P;2013;970303640;970303590;Mcoor;2;;2.11;
HAD_P;2013;970303640;970303590;N2120;3;;2.25;
HAD_P;2013;970303640;970303590;N2210;20;4;19.68;12
HAD_P;2013;970303640;970303590;N2410;2;;2.72;7
HAD_P;2013;970303640;970303590;N2460;;;0.75;
HAD_P;2013;970303640;970303590;N2510;19;;19.43;
HAD_P;2013;970303640;970303590;N2710;3;;2.33;
HAD_P;2013;970303640;970303590;N3120;2;;2;
HAD_P;2013;970303640;970303590;N9999;53;4;54.02;21
HAD_P;2013;970303640;970303590;NAUT;4;;4.2;2
HAD_P;2013;970303640;970303590;Ncoor;;;0.66;
HAD_P;2013;970303640;970303590;M9999;3;;3.19;2
HAD_P;2013;970303657;970303590;M3050;;;;2
HAD_P;2013;970303657;970303590;M9999;1;1;0.95;2
HAD_P;2013;970303657;970303590;Mcoor;1;1;0.95;
HAD_P;2013;970303657;970303590;N2120;2;;2;
HAD_P;2013;970303657;970303590;N2210;7;;8.1;6
HAD_P;2013;970303657;970303590;N2410;1;;0.92;2
HAD_P;2013;970303657;970303590;N2460;1;;0.83;
HAD_P;2013;970303657;970303590;N2510;4;1;5.35;
HAD_P;2013;970303657;970303590;N2710;2;;2.08;
HAD_P;2013;970303657;970303590;N3120;1;;0.25;
HAD_P;2013;970303657;970303590;N9999;20;2;21.7;8
HAD_P;2013;970303657;970303590;NAUT;2;1;2.17;
HAD_P;2013;970303657;970303590;M9999;1;1;0.95;2
HAD_P;2013;970304614;970304739;M3050;1;;0.5;
HAD_P;2013;970304614;970304739;M9999;2;;1;
HAD_P;2013;970304614;970304739;Mcoor;1;;0.5;
HAD_P;2013;970304614;970304739;M9999;2;;1;
HAD_P;2013;970403119;970463600;M3050;;1;0.2;
HAD_P;2013;970403119;970463600;M9999;1;1;1.2;
HAD_P;2013;970403119;970463600;Mcoor;1;;1;
HAD_P;2013;970403119;970463600;N2120;1;;0.5;
HAD_P;2013;970403119;970463600;N2210;;;;200
HAD_P;2013;970403119;970463600;N2410;;;;139
HAD_P;2013;970403119;970463600;N2710;1;;1;
HAD_P;2013;970403119;970463600;N3120;2;;1.5;
HAD_P;2013;970403119;970463600;N9999;10;;8.3;339
HAD_P;2013;970403119;970463600;NAUT;1;;0.3;
HAD_P;2013;970403119;970463600;Ncoor;5;;5;
HAD_P;2013;970403119;970463600;M9999;1;1;1.2;
HAD_P;2013;970404711;970400396;M3050;;;0.47;
HAD_P;2013;970404711;970400396;M9999;1;;1.12;
HAD_P;2013;970404711;970400396;Mcoor;1;;0.65;
HAD_P;2013;970404711;970400396;N2120;1;;1.19;
HAD_P;2013;970404711;970400396;N2210;;11;7.16;
HAD_P;2013;970404711;970400396;N2510;;8;5.72;
HAD_P;2013;970404711;970400396;N2710;1;;0.5;
HAD_P;2013;970404711;970400396;N3120;1;;0.5;
HAD_P;2013;970404711;970400396;N9999;5;20;19.8;
HAD_P;2013;970404711;970400396;NAUT;1;;3.23;
HAD_P;2013;970404711;970400396;Ncoor;1;1;1.5;
HAD_P;2013;970404711;970400396;M9999;1;;1.12;
HAD_P;2013;970404851;970463600;M3050;;1;0.2;
HAD_P;2013;970404851;970463600;M9999;1;2;1;
HAD_P;2013;970404851;970463600;Mcoor;1;1;0.8;
HAD_P;2013;970404851;970463600;N2120;1;;0.5;
HAD_P;2013;970404851;970463600;N2210;;;;165
HAD_P;2013;970404851;970463600;N2410;;;;120
HAD_P;2013;970404851;970463600;N2710;1;;1;
HAD_P;2013;970404851;970463600;N3120;1;1;1.5;
HAD_P;2013;970404851;970463600;N9999;10;1;9.3;285
HAD_P;2013;970404851;970463600;NAUT;1;;0.3;
HAD_P;2013;970404851;970463600;Ncoor;6;;6;
HAD_P;2013;970404851;970463600;M9999;1;2;1;
HAD_P;2013;970405395;970400396;M3050;;;0.47;
HAD_P;2013;970405395;970400396;M9999;;1;1.16;
HAD_P;2013;970405395;970400396;Mcoor;;1;0.69;
HAD_P;2013;970405395;970400396;N2120;1;;1.19;
HAD_P;2013;970405395;970400396;N2210;1;13;9.28;
HAD_P;2013;970405395;970400396;N2510;;9;7.94;
HAD_P;2013;970405395;970400396;N2710;1;;0.5;
HAD_P;2013;970405395;970400396;N3120;;1;0.88;
HAD_P;2013;970405395;970400396;N9999;6;24;26.1;
HAD_P;2013;970405395;970400396;NAUT;1;;3.31;
HAD_P;2013;970405395;970400396;Ncoor;2;1;3;
HAD_P;2013;970405395;970400396;M9999;;1;1.16;
HAD_P;2013;970406625;970463600;M3050;;1;0.2;
HAD_P;2013;970406625;970463600;M9999;1;1;1.2;
HAD_P;2013;970406625;970463600;Mcoor;1;;1;
HAD_P;2013;970406625;970463600;N2120;1;;0.5;
HAD_P;2013;970406625;970463600;N2210;;;;160
HAD_P;2013;970406625;970463600;N2410;;;;130
HAD_P;2013;970406625;970463600;N2710;;1;0.5;
HAD_P;2013;970406625;970463600;N3120;1;;1;
HAD_P;2013;970406625;970463600;N9999;7;1;6.3;290
HAD_P;2013;970406625;970463600;NAUT;1;;0.3;
HAD_P;2013;970406625;970463600;Ncoor;4;;4;
HAD_P;2013;970406625;970463600;M9999;1;1;1.2;
HAD_P;2013;970407318;970400396;M3050;;3;0.46;
HAD_P;2013;970407318;970400396;M9999;1;4;1.12;
HAD_P;2013;970407318;970400396;Mcoor;1;1;0.66;
HAD_P;2013;970407318;970400396;N2120;1;1;1.19;
HAD_P;2013;970407318;970400396;N2210;3;13;7.69;
HAD_P;2013;970407318;970400396;N2510;;4;4.11;
HAD_P;2013;970407318;970400396;N2710;;;0.5;
HAD_P;2013;970407318;970400396;N3120;;1;0.91;
HAD_P;2013;970407318;970400396;N9999;6;30;20.56;
HAD_P;2013;970407318;970400396;NAUT;;10;3.24;
HAD_P;2013;970407318;970400396;Ncoor;2;1;2.92;
HAD_P;2013;970407318;970400396;M9999;1;4;1.12;
HAD_P;2013;970407656;970400396;M3050;;;0.45;
HAD_P;2013;970407656;970400396;M9999;;;1.09;
HAD_P;2013;970407656;970400396;Mcoor;;;0.64;
HAD_P;2013;970407656;970400396;N2120;1;;1.19;
HAD_P;2013;970407656;970400396;N2210;;9;6.34;
HAD_P;2013;970407656;970400396;N2510;;7;3.93;
HAD_P;2013;970407656;970400396;N2710;;;0.5;
HAD_P;2013;970407656;970400396;N3120;;;0.5;
HAD_P;2013;970407656;970400396;N9999;3;17;17.57;
HAD_P;2013;970407656;970400396;NAUT;1;;3.2;
HAD_P;2013;970407656;970400396;Ncoor;1;1;1.91;
HAD_P;2013;970407656;970400396;M9999;;;1.09;
